ORF	predicted_protein	Full_Seq_E-value	Coverage	Location
_300	GH36.hmm	2.4e-181	1.838310	NODE_26387_length_1870_cov_1.838310_1
_301	GH2.hmm	2.6e-50	2.061443	NODE_26409_length_1869_cov_2.061443_2
_302	GH130.hmm	6e-88	1.363796	NODE_28016_length_1802_cov_1.363796_2
_303	GH36.hmm	1.4e-192	2.321302	NODE_28426_length_1785_cov_2.321302_1
_304	GH67.hmm	1.3e-173	1.221760	NODE_28653_length_1777_cov_1.221760_1
_305	GH36.hmm	1.6e-162	1.590390	NODE_29068_length_1760_cov_1.590390_2
_306	GH36.hmm	1.9e-158	1.387349	NODE_29196_length_1755_cov_1.387349_1
_307	GH130.hmm	3.2e-64	2.027828	NODE_29379_length_1748_cov_2.027828_2
_308	GH13_31.hmm	2.9e-76	1.878641	NODE_29480_length_1743_cov_1.878641_1
_309	GH36.hmm	5.9e-119	2.274558	NODE_29713_length_1734_cov_2.274558_2
_310	GH36.hmm	9.8e-171	1.570445	NODE_30801_length_1692_cov_1.570445_2
_311	GH130.hmm	1e-23	1.980342	NODE_31353_length_1672_cov_1.980342_2
_313	GH36.hmm	2.3e-131	2.129094	NODE_31936_length_1652_cov_2.129094_1
_314	GH36.hmm	9.2e-205	1.801456	NODE_33337_length_1606_cov_1.801456_1
_315	GH2.hmm	4.1e-101	1.422056	NODE_34686_length_1564_cov_1.422056_2
_316	GH36.hmm	5.6e-184	1.208623	NODE_35717_length_1533_cov_1.208623_1
_317	GH31.hmm	2.7e-87	1.862419	NODE_37749_length_1476_cov_1.862419_1
_318	GH13_31.hmm	1.8e-168	1.380015	NODE_38159_length_1466_cov_1.380015_1
_319	GH36.hmm	1e-161	1.327368	NODE_39315_length_1436_cov_1.327368_1
_320	GH2.hmm	2.6e-75	1.923767	NODE_39416_length_1433_cov_1.923767_1
_321	GH2.hmm	4.5e-90	1.443199	NODE_39433_length_1433_cov_1.443199_1
_323	GH130.hmm	2.2e-64	1.732532	NODE_39731_length_1426_cov_1.732532_2
_324	GH130.hmm	1e-13	0.911078	NODE_39944_length_1422_cov_0.911078_1
_325	GH2.hmm	2.8e-45	15.688838	NODE_40688_length_1403_cov_15.688838_1
_326	GH4.hmm	6.2e-66	1.795507	NODE_41423_length_1386_cov_1.795507_1
_327	GH13_31.hmm	1.5e-26	1.204000	NODE_43348_length_1345_cov_1.204000_2
_328	GH13_31.hmm	6.4e-76	1.204000	NODE_43348_length_1345_cov_1.204000_3
_329	GH36.hmm	6.9e-164	1.748994	NODE_43651_length_1338_cov_1.748994_1
_330	GH84.hmm	7e-57	2.564123	NODE_44144_length_1327_cov_2.564123_1
_331	GH36.hmm	3.7e-138	1.328677	NODE_44909_length_1312_cov_1.328677_2
_332	GH112.hmm	1.1e-217	1.464079	NODE_45209_length_1306_cov_1.464079_1
_333	GH13_39.hmm	1e-110	1.711570	NODE_45244_length_1305_cov_1.711570_1
_334	GH112.hmm	4.7e-65	1.594035	NODE_45427_length_1302_cov_1.594035_2
_336	GH130.hmm	9.8e-92	1.804817	NODE_45570_length_1299_cov_1.804817_2
_337	GH36.hmm	1.3e-156	1.494118	NODE_46338_length_1285_cov_1.494118_1
_338	GH2.hmm	7.3e-91	1.321552	NODE_48035_length_1255_cov_1.321552_2
_339	GH130.hmm	1.4e-17	1.687892	NODE_50513_length_1210_cov_1.687892_1
_340	GH130.hmm	2.1e-86	1.562103	NODE_51298_length_1198_cov_1.562103_2
_341	GH13_39.hmm	4.6e-53	21.303286	NODE_53686_length_1160_cov_21.303286_1
_344	GH130.hmm	1.4e-39	1.324272	NODE_56091_length_1125_cov_1.324272_2
_345	GH2.hmm	8.9e-118	1.458375	NODE_58529_length_1092_cov_1.458375_1
_346	GH130.hmm	8.6e-89	6.761044	NODE_58563_length_1091_cov_6.761044_1
_347	GH36.hmm	4.8e-152	1.279307	NODE_59732_length_1076_cov_1.279307_1
_348	GH42.hmm	9e-101	1.534289	NODE_60073_length_1072_cov_1.534289_2
