ORF	predicted_protein	Full_Seq_E-value	Coverage	Location
_57	GH13_29.hmm	7.1e-168	6.795320	NODE_100_length_137275_cov_6.795320_28
_58	GH36.hmm	1e-247	6.795320	NODE_100_length_137275_cov_6.795320_119
_59	GH2.hmm	9.4e-214	5.103036	NODE_107_length_133020_cov_5.103036_58
_60	GH29.hmm	3.1e-79	11.355247	NODE_113_length_129312_cov_11.355247_41
_61	GH2.hmm	4e-143	51.983157	NODE_115_length_126022_cov_51.983157_57
_62	GH2.hmm	8.1e-21	51.983157	NODE_115_length_126022_cov_51.983157_58
_63	GH36.hmm	1.2e-277	51.983157	NODE_115_length_126022_cov_51.983157_84
_64	GH130.hmm	3.5e-92	51.983157	NODE_115_length_126022_cov_51.983157_91
_66	GH130.hmm	1.4e-91	51.983157	NODE_115_length_126022_cov_51.983157_92
_67	GH42.hmm	5.8e-162	50.648011	NODE_124_length_118343_cov_50.648011_25
_68	GH13_39.hmm	2.9e-96	50.648011	NODE_124_length_118343_cov_50.648011_90
_69	GH29.hmm	3.3e-113	5.947734	NODE_125_length_118240_cov_5.947734_32
_70	GH36.hmm	3.2e-255	5.947734	NODE_125_length_118240_cov_5.947734_79
_71	GH2.hmm	1.7e-207	4.598838	NODE_128_length_114575_cov_4.598838_12
_72	GH36.hmm	8.7e-287	4.598838	NODE_128_length_114575_cov_4.598838_47
_73	GH95.hmm	6.8e-272	4.634336	NODE_130_length_111134_cov_4.634336_52
_74	GH67.hmm	1.2e-282	4.948065	NODE_134_length_105553_cov_4.948065_34
_75	GH36.hmm	3e-283	10.389366	NODE_139_length_102862_cov_10.389366_60
_76	GH13_39.hmm	4.9e-131	36.250908	NODE_146_length_101921_cov_36.250908_20
_78	GH130.hmm	3e-91	4.486180	NODE_157_length_96588_cov_4.486180_6
_80	GH130.hmm	1.8e-91	4.486180	NODE_157_length_96588_cov_4.486180_24
_81	GH31.hmm	2.2e-136	3.732571	NODE_164_length_94505_cov_3.732571_29
_82	GH13_39.hmm	2.6e-93	3.828208	NODE_173_length_91473_cov_3.828208_4
_83	GH35.hmm	4.8e-120	38.065232	NODE_174_length_90910_cov_38.065232_63
_84	GH27.hmm	3.7e-60	3.598250	NODE_177_length_89001_cov_3.598250_18
_85	GH2.hmm	3e-223	3.598250	NODE_177_length_89001_cov_3.598250_23
_86	GH2.hmm	3.5e-104	3.230343	NODE_179_length_88220_cov_3.230343_27
_87	GH20.hmm	1.9e-97	3.304601	NODE_181_length_87698_cov_3.304601_26
_88	GH2.hmm	5.4e-139	3.889734	NODE_191_length_85153_cov_3.889734_29
_89	GH2.hmm	9.5e-26	3.889734	NODE_191_length_85153_cov_3.889734_30
_90	GH13_31.hmm	2.9e-175	12.159692	NODE_195_length_84207_cov_12.159692_17
_91	GH29.hmm	2.3e-101	21.114412	NODE_199_length_83452_cov_21.114412_34
_92	GH2.hmm	2.4e-223	4.201072	NODE_202_length_82936_cov_4.201072_8
_93	GH112.hmm	0	10.167467	NODE_209_length_80093_cov_10.167467_2
_94	GH4.hmm	1.1e-63	4.860572	NODE_214_length_78279_cov_4.860572_6
_96	GH130.hmm	2.6e-93	7.995434	NODE_216_length_77408_cov_7.995434_46
_97	GH4.hmm	1.2e-66	14.750119	NODE_225_length_75811_cov_14.750119_44
_98	GH2.hmm	3.8e-219	10.194393	NODE_231_length_73935_cov_10.194393_68
_100	GH101.hmm	0	2.956664	NODE_236_length_73383_cov_2.956664_25
_101	GH38.hmm	1.1e-86	2.956664	NODE_236_length_73383_cov_2.956664_39
_102	GH84.hmm	1.7e-111	27.637069	NODE_247_length_69717_cov_27.637069_55
_103	GH36.hmm	1.5e-287	36.110172	NODE_253_length_68225_cov_36.110172_57
_104	GH2.hmm	6.4e-194	7.472420	NODE_270_length_64815_cov_7.472420_42
_105	GH2.hmm	1.6e-210	5.366341	NODE_279_length_63585_cov_5.366341_18
_106	GH29.hmm	4.6e-81	7.019579	NODE_281_length_63531_cov_7.019579_19
_107	GH36.hmm	1.3e-205	7.961139	NODE_283_length_63141_cov_7.961139_39
_108	GH36.hmm	5.5e-278	3.666085	NODE_318_length_57361_cov_3.666085_35
_110	GH130.hmm	5.7e-93	9.408083	NODE_326_length_55863_cov_9.408083_18
_111	GH130.hmm	1e-85	9.408083	NODE_326_length_55863_cov_9.408083_20
_112	GH36.hmm	3.7e-266	9.408083	NODE_326_length_55863_cov_9.408083_27
_113	GH112.hmm	0	35.576015	NODE_329_length_55729_cov_35.576015_34
_114	GH31.hmm	3.6e-141	3.272146	NODE_339_length_53783_cov_3.272146_20
_115	GH2.hmm	5.2e-103	3.177204	NODE_345_length_52955_cov_3.177204_4
_116	GH20.hmm	9.5e-111	5.530144	NODE_359_length_51183_cov_5.530144_31
_117	GH67.hmm	8.7e-252	3.999196	NODE_362_length_51059_cov_3.999196_11
_118	GH95.hmm	1.2e-303	3.080136	NODE_402_length_46928_cov_3.080136_12
_120	GH101.hmm	0	2.578822	NODE_405_length_46757_cov_2.578822_24
_121	GH36.hmm	1.2e-261	7.103109	NODE_411_length_46347_cov_7.103109_10
_122	GH42.hmm	2.1e-118	4.015535	NODE_426_length_44834_cov_4.015535_3
_123	GH112.hmm	0	3.107298	NODE_444_length_43283_cov_3.107298_24
_124	GH42.hmm	9.6e-153	5.029059	NODE_447_length_43111_cov_5.029059_23
_125	GH36.hmm	8.4e-291	2.589621	NODE_484_length_40426_cov_2.589621_10
_126	GH20.hmm	2.1e-108	3.030287	NODE_498_length_38923_cov_3.030287_13
_127	GH36.hmm	4e-245	2.758914	NODE_534_length_36721_cov_2.758914_24
_129	GH130.hmm	5.5e-94	33.720420	NODE_545_length_35845_cov_33.720420_26
_130	GH130.hmm	3.7e-85	33.720420	NODE_545_length_35845_cov_33.720420_28
_131	GH130.hmm	3.3e-86	3.395289	NODE_550_length_35760_cov_3.395289_15
_132	GH13_31.hmm	1.2e-131	2.548339	NODE_594_length_33691_cov_2.548339_5
_134	GH130.hmm	2.8e-95	2.635633	NODE_596_length_33564_cov_2.635633_2
_136	GH130.hmm	1.1e-89	4.450599	NODE_600_length_33495_cov_4.450599_20
_137	GH42.hmm	2.2e-128	6.486507	NODE_615_length_32779_cov_6.486507_10
_138	GH35.hmm	3e-121	3.748954	NODE_621_length_32587_cov_3.748954_18
_139	GH2.hmm	1.1e-225	3.465153	NODE_628_length_32164_cov_3.465153_20
_140	GH2.hmm	6.5e-223	3.582449	NODE_659_length_31375_cov_3.582449_4
_141	GH35.hmm	7.9e-119	3.645599	NODE_669_length_31122_cov_3.645599_16
_142	GH2.hmm	8.4e-205	2.739181	NODE_684_length_30296_cov_2.739181_20
_143	GH2.hmm	8.1e-211	3.399274	NODE_690_length_30107_cov_3.399274_2
_144	GH31.hmm	1e-136	3.003668	NODE_698_length_29809_cov_3.003668_3
_145	GH13_31.hmm	1.1e-68	3.122354	NODE_740_length_28627_cov_3.122354_18
_146	GH13_31.hmm	2.5e-75	3.122354	NODE_740_length_28627_cov_3.122354_19
_147	GH13_31.hmm	2.6e-127	3.122354	NODE_740_length_28627_cov_3.122354_23
_148	GH42.hmm	2.4e-157	3.136912	NODE_754_length_28091_cov_3.136912_11
_149	GH2.hmm	1.1e-216	4.650369	NODE_774_length_27175_cov_4.650369_21
_150	GH42.hmm	1.4e-149	2.615375	NODE_860_length_24771_cov_2.615375_17
_151	GH36.hmm	2.9e-262	2.702176	NODE_909_length_23760_cov_2.702176_12
_152	GH29.hmm	2.1e-81	3.449234	NODE_920_length_23595_cov_3.449234_12
_153	GH36.hmm	4.8e-121	4.163254	NODE_921_length_23586_cov_4.163254_1
_155	GH101.hmm	2.9e-287	4.186093	NODE_927_length_23465_cov_4.186093_1
_156	GH35.hmm	4.3e-123	4.703088	NODE_955_length_23058_cov_4.703088_10
_157	GH13_31.hmm	5.3e-170	2.499086	NODE_1082_length_20881_cov_2.499086_11
_158	GH110.hmm	2.3e-231	2.430691	NODE_1177_length_19371_cov_2.430691_12
_159	GH95.hmm	9.1e-286	3.068469	NODE_1208_length_19038_cov_3.068469_15
_160	GH2.hmm	1.9e-196	2.658401	NODE_1328_length_17598_cov_2.658401_1
_161	GH112.hmm	0	2.493747	NODE_1373_length_17128_cov_2.493747_11
_162	GH130.hmm	9.9e-92	4.107017	NODE_1399_length_16896_cov_4.107017_8
_163	GH112.hmm	0	7.681627	NODE_1445_length_16538_cov_7.681627_12
_164	GH84.hmm	1.5e-111	1.892400	NODE_1449_length_16517_cov_1.892400_11
_165	GH36.hmm	2.5e-187	2.341335	NODE_1568_length_15508_cov_2.341335_5
_166	GH36.hmm	5.4e-214	2.436627	NODE_1574_length_15488_cov_2.436627_8
_167	GH36.hmm	5.5e-258	2.766823	NODE_1579_length_15461_cov_2.766823_2
_168	GH27.hmm	3.2e-71	2.766823	NODE_1579_length_15461_cov_2.766823_8
_169	GH36.hmm	3.4e-273	2.881408	NODE_1586_length_15349_cov_2.881408_8
_170	GH27.hmm	4.7e-74	6.550611	NODE_1608_length_15151_cov_6.550611_10
_171	GH130.hmm	8.7e-42	3.872594	NODE_1657_length_14796_cov_3.872594_9
_172	GH35.hmm	1.3e-120	3.550986	NODE_1663_length_14756_cov_3.550986_13
_173	GH2.hmm	7.5e-139	2.885245	NODE_1711_length_14395_cov_2.885245_9
_174	GH42.hmm	8.1e-149	2.085297	NODE_1754_length_14058_cov_2.085297_16
_175	GH36.hmm	2.6e-270	33.925871	NODE_1827_length_13612_cov_33.925871_4
_177	GH130.hmm	1.4e-95	2.692503	NODE_1999_length_12674_cov_2.692503_6
_178	GH2.hmm	7.6e-153	2.873798	NODE_2082_length_12266_cov_2.873798_1
_179	GH84.hmm	1.2e-107	2.053670	NODE_2083_length_12262_cov_2.053670_3
_180	GH2.hmm	4.3e-215	4.778947	NODE_2126_length_12065_cov_4.778947_4
_181	GH110.hmm	5.4e-158	2.256112	NODE_2133_length_12039_cov_2.256112_6
_182	GH35.hmm	4.2e-118	3.149891	NODE_2141_length_11997_cov_3.149891_8
_183	GH2.hmm	4.7e-227	5.462493	NODE_2194_length_11786_cov_5.462493_4
_185	GH130.hmm	3.6e-92	3.558712	NODE_2277_length_11430_cov_3.558712_2
_186	GH130.hmm	2.1e-85	3.558712	NODE_2277_length_11430_cov_3.558712_5
_187	GH13_39.hmm	2.7e-130	2.835310	NODE_2397_length_10885_cov_2.835310_7
_188	GH36.hmm	3e-289	1.976409	NODE_2470_length_10650_cov_1.976409_2
_189	GH36.hmm	2.3e-203	2.218670	NODE_2489_length_10604_cov_2.218670_2
_190	GH95.hmm	1.5e-279	2.111878	NODE_2507_length_10526_cov_2.111878_3
_191	GH2.hmm	1.4e-219	2.426200	NODE_2511_length_10515_cov_2.426200_3
_192	GH36.hmm	4.2e-288	2.053929	NODE_2590_length_10238_cov_2.053929_9
_193	GH130.hmm	4.3e-90	3.266673	NODE_2621_length_10141_cov_3.266673_8
_194	GH36.hmm	1.9e-291	3.110078	NODE_2634_length_10097_cov_3.110078_4
_195	GH67.hmm	1.6e-281	2.683224	NODE_2659_length_10020_cov_2.683224_6
_196	GH2.hmm	8.5e-217	2.796150	NODE_2682_length_9965_cov_2.796150_3
_197	GH36.hmm	8.3e-202	3.819807	NODE_2696_length_9940_cov_3.819807_4
_198	GH36.hmm	1.4e-197	2.151743	NODE_2699_length_9934_cov_2.151743_3
_199	GH2.hmm	2.4e-73	3.100879	NODE_2752_length_9770_cov_3.100879_1
_200	GH13_31.hmm	1.3e-150	1.652165	NODE_2801_length_9611_cov_1.652165_5
_201	GH36.hmm	4.9e-256	1.652165	NODE_2801_length_9611_cov_1.652165_6
_202	GH13_31.hmm	3e-150	32.774630	NODE_2869_length_9413_cov_32.774630_6
_203	GH29.hmm	1.3e-81	3.242808	NODE_2900_length_9341_cov_3.242808_3
_204	GH38.hmm	1.3e-76	1.939272	NODE_2929_length_9267_cov_1.939272_6
_205	GH36.hmm	1.4e-270	2.601738	NODE_3065_length_8956_cov_2.601738_4
_206	GH13_31.hmm	3.5e-167	1.852287	NODE_3066_length_8950_cov_1.852287_3
_207	GH35.hmm	2.2e-119	5.090392	NODE_3332_length_8359_cov_5.090392_4
_208	GH112.hmm	1.4e-250	2.430057	NODE_3402_length_8173_cov_2.430057_1
_209	GH130.hmm	8.8e-41	3.073927	NODE_3545_length_7900_cov_3.073927_1
_210	GH2.hmm	1.8e-198	2.118967	NODE_3757_length_7492_cov_2.118967_6
_212	GH130.hmm	3.1e-94	2.002314	NODE_3789_length_7443_cov_2.002314_5
_213	GH31.hmm	7.7e-137	2.859748	NODE_3822_length_7389_cov_2.859748_1
_214	GH4.hmm	1e-66	1.945843	NODE_3968_length_7167_cov_1.945843_4
_215	GH36.hmm	2.3e-177	2.105697	NODE_4159_length_6888_cov_2.105697_5
_216	GH84.hmm	1.1e-105	1.664661	NODE_4282_length_6742_cov_1.664661_4
_217	GH36.hmm	1e-273	2.399635	NODE_4334_length_6671_cov_2.399635_3
_218	GH130.hmm	4.8e-42	2.184727	NODE_4416_length_6564_cov_2.184727_1
_219	GH2.hmm	1.8e-215	2.461066	NODE_4506_length_6439_cov_2.461066_3
_221	GH130.hmm	2.1e-57	1.795091	NODE_4643_length_6288_cov_1.795091_1
_222	GH31.hmm	3.5e-142	1.844964	NODE_4754_length_6171_cov_1.844964_2
_223	GH2.hmm	8e-212	5.201485	NODE_4896_length_6021_cov_5.201485_1
_224	GH36.hmm	8.7e-245	1.957291	NODE_5247_length_5691_cov_1.957291_1
_225	GH36.hmm	3.5e-212	1.722453	NODE_5632_length_5395_cov_1.722453_2
_226	GH130.hmm	6.8e-92	2.945112	NODE_6057_length_5087_cov_2.945112_5
_228	GH130.hmm	4.6e-93	4.052964	NODE_6189_length_5004_cov_4.052964_2
_229	GH2.hmm	3.7e-213	1.984763	NODE_6375_length_4886_cov_1.984763_2
_230	GH95.hmm	3.9e-270	1.779632	NODE_6462_length_4828_cov_1.779632_2
_231	GH2.hmm	2.2e-139	1.756969	NODE_6984_length_4543_cov_1.756969_3
_232	GH4.hmm	6e-65	1.600591	NODE_7092_length_4494_cov_1.600591_3
_233	GH13_29.hmm	7.5e-169	2.271419	NODE_7293_length_4402_cov_2.271419_4
_234	GH2.hmm	6e-139	1.981870	NODE_7429_length_4342_cov_1.981870_3
_235	GH2.hmm	2.5e-23	1.981870	NODE_7429_length_4342_cov_1.981870_4
_236	GH13_31.hmm	3.7e-133	1.877864	NODE_7718_length_4197_cov_1.877864_3
_238	GH130.hmm	9.1e-26	1.693159	NODE_7812_length_4159_cov_1.693159_1
_240	GH130.hmm	2.9e-45	1.693159	NODE_7812_length_4159_cov_1.693159_2
_241	GH130.hmm	7e-74	1.693159	NODE_7812_length_4159_cov_1.693159_4
_242	GH112.hmm	7.4e-229	1.653429	NODE_7847_length_4149_cov_1.653429_6
_243	GH36.hmm	6.8e-127	1.428942	NODE_8349_length_3951_cov_1.428942_4
_244	GH13_31.hmm	1.8e-148	3.222895	NODE_8519_length_3895_cov_3.222895_3
_246	GH130.hmm	6.1e-22	1.728330	NODE_8565_length_3879_cov_1.728330_3
_247	GH36.hmm	2.7e-147	2.124359	NODE_8775_length_3802_cov_2.124359_4
_248	GH29.hmm	1.3e-62	1.984494	NODE_9266_length_3642_cov_1.984494_4
_249	GH130.hmm	6.3e-20	1.582838	NODE_9305_length_3626_cov_1.582838_1
_251	GH130.hmm	3.5e-96	1.582838	NODE_9305_length_3626_cov_1.582838_3
_252	GH13_31.hmm	2.6e-126	1.361287	NODE_9470_length_3577_cov_1.361287_1
_253	GH2.hmm	2.7e-129	1.392534	NODE_9657_length_3524_cov_1.392534_1
_255	GH130.hmm	1.4e-89	1.964275	NODE_9935_length_3454_cov_1.964275_2
_256	GH2.hmm	5.3e-204	1.798980	NODE_10040_length_3428_cov_1.798980_1
_257	GH36.hmm	9.5e-73	2.140446	NODE_10098_length_3413_cov_2.140446_1
_258	GH35.hmm	3.7e-118	1.784810	NODE_10101_length_3413_cov_1.784810_3
_259	GH20.hmm	1.6e-117	2.540342	NODE_10286_length_3367_cov_2.540342_3
_260	GH112.hmm	1.3e-83	2.065131	NODE_10362_length_3350_cov_2.065131_3
_261	GH13_31.hmm	2.2e-162	1.695545	NODE_10365_length_3350_cov_1.695545_2
_262	GH2.hmm	1.2e-181	2.287433	NODE_10762_length_3254_cov_2.287433_1
_263	GH4.hmm	1.4e-60	1.727418	NODE_10866_length_3228_cov_1.727418_1
_264	GH2.hmm	2.9e-134	1.860841	NODE_11050_length_3185_cov_1.860841_3
_265	GH130.hmm	1.4e-18	1.807012	NODE_11466_length_3090_cov_1.807012_1
_266	GH13_31.hmm	1.5e-72	1.407881	NODE_11590_length_3064_cov_1.407881_1
_267	GH112.hmm	1.4e-34	1.532884	NODE_11614_length_3060_cov_1.532884_5
_268	GH31.hmm	7.4e-145	2.039560	NODE_11903_length_3002_cov_2.039560_2
_269	GH84.hmm	1.9e-58	2.456468	NODE_12231_length_2932_cov_2.456468_3
_270	GH36.hmm	1.3e-223	2.391767	NODE_12323_length_2913_cov_2.391767_3
_271	GH36.hmm	6.9e-239	1.644365	NODE_12456_length_2890_cov_1.644365_2
_272	GH42.hmm	4.5e-146	1.856316	NODE_12593_length_2858_cov_1.856316_2
_273	GH112.hmm	6.9e-41	1.532632	NODE_12622_length_2853_cov_1.532632_1
_274	GH67.hmm	1.6e-147	2.660734	NODE_12646_length_2848_cov_2.660734_2
_276	GH36.hmm	1.4e-172	2.077728	NODE_13099_length_2771_cov_2.077728_1
_277	GH2.hmm	4.8e-211	2.246812	NODE_13173_length_2761_cov_2.246812_1
_278	GH31.hmm	5.1e-33	2.592634	NODE_13200_length_2756_cov_2.592634_2
_279	GH31.hmm	7.8e-17	2.592634	NODE_13200_length_2756_cov_2.592634_3
_280	GH13_31.hmm	9e-102	1.931074	NODE_13404_length_2721_cov_1.931074_2
_281	GH2.hmm	2.3e-50	1.829491	NODE_14112_length_2611_cov_1.829491_3
_282	GH36.hmm	7.7e-277	1.352472	NODE_14164_length_2603_cov_1.352472_2
_283	GH13_31.hmm	1.1e-172	2.045193	NODE_14717_length_2529_cov_2.045193_1
_284	GH36.hmm	2.7e-106	2.624794	NODE_14752_length_2523_cov_2.624794_3
_285	GH31.hmm	7.1e-56	1.792562	NODE_14816_length_2515_cov_1.792562_2
_286	GH130.hmm	9.3e-45	1.830827	NODE_15030_length_2489_cov_1.830827_1
_288	GH130.hmm	2.6e-48	1.830827	NODE_15030_length_2489_cov_1.830827_3
_289	GH84.hmm	5.7e-41	2.138124	NODE_15542_length_2419_cov_2.138124_1
_290	GH2.hmm	8.8e-24	1.818946	NODE_16097_length_2354_cov_1.818946_1
_292	GH130.hmm	3.1e-87	1.394725	NODE_16294_length_2332_cov_1.394725_2
_293	GH36.hmm	5e-221	1.919499	NODE_16301_length_2331_cov_1.919499_1
_294	GH36.hmm	4.8e-121	1.190584	NODE_16549_length_2304_cov_1.190584_3
_295	GH112.hmm	3.5e-38	1.319725	NODE_16798_length_2275_cov_1.319725_1
_296	GH112.hmm	1.5e-263	1.319725	NODE_16798_length_2275_cov_1.319725_2
_297	GH130.hmm	6.7e-86	1.332370	NODE_17724_length_2171_cov_1.332370_2
_298	GH2.hmm	2.5e-121	2.263386	NODE_17747_length_2168_cov_2.263386_1
_299	GH31.hmm	2e-85	2.910506	NODE_17915_length_2151_cov_2.910506_1
_300	GH2.hmm	9.2e-152	4.435444	NODE_18106_length_2132_cov_4.435444_2
_302	GH130.hmm	1.9e-73	1.351759	NODE_18665_length_2085_cov_1.351759_1
_303	GH13_39.hmm	3.6e-90	1.667364	NODE_19597_length_2007_cov_1.667364_2
_304	GH2.hmm	1e-140	1.283996	NODE_19600_length_2007_cov_1.283996_2
_305	GH2.hmm	1e-159	1.993668	NODE_19806_length_1990_cov_1.993668_1
_306	GH4.hmm	4.3e-64	1.368225	NODE_19985_length_1977_cov_1.368225_2
_308	GH130.hmm	6.6e-92	1.472717	NODE_20370_length_1946_cov_1.472717_3
_309	GH31.hmm	4.5e-108	1.888585	NODE_20621_length_1926_cov_1.888585_2
_310	GH35.hmm	2.4e-106	1.635514	NODE_20784_length_1914_cov_1.635514_2
_311	GH67.hmm	2.2e-96	1.904148	NODE_21271_length_1879_cov_1.904148_1
_312	GH13_39.hmm	3e-128	2.357548	NODE_21605_length_1857_cov_2.357548_1
_313	GH13_31.hmm	3.3e-157	1.587329	NODE_21754_length_1847_cov_1.587329_2
_314	GH42.hmm	3.3e-37	1.149228	NODE_21793_length_1844_cov_1.149228_2
_315	GH2.hmm	7.1e-61	1.833821	NODE_22381_length_1804_cov_1.833821_2
_316	GH31.hmm	4.9e-131	1.541771	NODE_24090_length_1699_cov_1.541771_1
_317	GH2.hmm	1.3e-91	1.673559	NODE_24219_length_1691_cov_1.673559_2
_318	GH112.hmm	2.6e-34	0.941296	NODE_26391_length_1577_cov_0.941296_3
_319	GH27.hmm	4.1e-48	1.208451	NODE_27731_length_1515_cov_1.208451_1
_320	GH36.hmm	7.6e-209	1.554379	NODE_27820_length_1511_cov_1.554379_1
_321	GH36.hmm	1.9e-182	1.202559	NODE_28026_length_1502_cov_1.202559_1
_322	GH13_31.hmm	1.3e-108	1.272404	NODE_28046_length_1501_cov_1.272404_1
_323	GH130.hmm	1.3e-35	1.446187	NODE_28122_length_1498_cov_1.446187_1
_324	GH42.hmm	2.3e-114	0.997802	NODE_29053_length_1460_cov_0.997802_1
_325	GH36.hmm	6.6e-170	1.357631	NODE_30246_length_1412_cov_1.357631_1
_326	GH42.hmm	6.5e-34	1.377112	NODE_30660_length_1397_cov_1.377112_1
_327	GH110.hmm	9.4e-100	1.566795	NODE_30827_length_1390_cov_1.566795_2
_328	GH13_31.hmm	2.3e-169	1.527864	NODE_30907_length_1387_cov_1.527864_1
_330	GH130.hmm	2.1e-36	1.767478	NODE_31414_length_1368_cov_1.767478_1
_331	GH112.hmm	8.9e-231	1.838836	NODE_31444_length_1367_cov_1.838836_1
_332	GH36.hmm	5.2e-158	1.587076	NODE_31530_length_1364_cov_1.587076_1
_333	GH110.hmm	9.6e-74	1.296825	NODE_31798_length_1355_cov_1.296825_2
_334	GH36.hmm	4.9e-76	1.239392	NODE_32108_length_1344_cov_1.239392_2
_335	GH36.hmm	2.1e-155	3.983858	NODE_32356_length_1334_cov_3.983858_1
_336	GH110.hmm	1e-60	1.435668	NODE_32667_length_1323_cov_1.435668_2
_337	GH2.hmm	3e-131	1.288052	NODE_32847_length_1317_cov_1.288052_1
_338	GH84.hmm	2.7e-91	1.480066	NODE_33384_length_1299_cov_1.480066_1
_339	GH110.hmm	2.5e-79	1.876974	NODE_33405_length_1298_cov_1.876974_1
_340	GH13_31.hmm	4.5e-92	1.248396	NODE_37202_length_1186_cov_1.248396_1
_341	GH31.hmm	1.7e-18	1.545956	NODE_37291_length_1183_cov_1.545956_1
_342	GH13_31.hmm	3.5e-30	1.506446	NODE_37355_length_1181_cov_1.506446_2
_343	GH31.hmm	4.8e-15	1.557009	NODE_37977_length_1165_cov_1.557009_1
_344	GH36.hmm	2.3e-152	1.063970	NODE_38278_length_1158_cov_1.063970_1
