ORF	predicted_protein	Full_Seq_E-value	Coverage	Location
_42	GH29.hmm	6.5e-81	15.492784	NODE_125_length_83795_cov_15.492784_58
_43	GH84.hmm	2.7e-106	4.551146	NODE_160_length_72036_cov_4.551146_45
_44	GH130.hmm	1.4e-91	24.087963	NODE_162_length_71727_cov_24.087963_27
_45	GH84.hmm	1.7e-111	33.342176	NODE_168_length_69717_cov_33.342176_1
_46	GH2.hmm	7.6e-221	24.904855	NODE_171_length_68801_cov_24.904855_5
_47	GH110.hmm	2.3e-220	2.495769	NODE_192_length_64506_cov_2.495769_9
_48	GH110.hmm	8.4e-222	24.390501	NODE_198_length_62881_cov_24.390501_17
_49	GH84.hmm	2.1e-109	24.390501	NODE_198_length_62881_cov_24.390501_19
_50	GH35.hmm	5.9e-119	3.160275	NODE_222_length_58944_cov_3.160275_17
_51	GH110.hmm	1.2e-196	3.378461	NODE_253_length_54452_cov_3.378461_35
_52	GH2.hmm	3.7e-220	2.890741	NODE_290_length_50425_cov_2.890741_4
_53	GH2.hmm	2e-105	2.836678	NODE_302_length_48925_cov_2.836678_33
_54	GH2.hmm	1e-209	2.776749	NODE_305_length_48704_cov_2.776749_5
_55	GH2.hmm	9.2e-205	4.248198	NODE_308_length_48649_cov_4.248198_17
_56	GH110.hmm	5.5e-212	4.248198	NODE_308_length_48649_cov_4.248198_26
_57	GH2.hmm	9.8e-219	23.559752	NODE_331_length_46144_cov_23.559752_22
_58	GH29.hmm	2.7e-81	2.526361	NODE_352_length_44118_cov_2.526361_5
_59	GH110.hmm	4.4e-235	2.742154	NODE_372_length_41771_cov_2.742154_3
_60	GH2.hmm	8.7e-223	2.632422	NODE_381_length_40851_cov_2.632422_19
_61	GH130.hmm	5.9e-87	2.632422	NODE_381_length_40851_cov_2.632422_38
_62	GH2.hmm	2.9e-223	3.263393	NODE_396_length_39986_cov_3.263393_8
_63	GH2.hmm	1.4e-221	9.061426	NODE_403_length_39313_cov_9.061426_33
_64	GH95.hmm	1e-279	21.645484	NODE_418_length_38130_cov_21.645484_14
_65	GH2.hmm	2.9e-224	2.672244	NODE_432_length_37211_cov_2.672244_25
_66	GH2.hmm	9.4e-211	10.180530	NODE_465_length_35319_cov_10.180530_1
_68	GH130.hmm	3.3e-95	3.056929	NODE_468_length_34928_cov_3.056929_15
_69	GH95.hmm	9.2e-284	5.573708	NODE_517_length_32690_cov_5.573708_3
_70	GH110.hmm	2.9e-165	3.191868	NODE_574_length_30444_cov_3.191868_23
_71	GH110.hmm	1.5e-47	3.191868	NODE_574_length_30444_cov_3.191868_24
_72	GH2.hmm	9e-227	9.037009	NODE_614_length_29007_cov_9.037009_9
_73	GH130.hmm	9.9e-92	10.611246	NODE_627_length_28568_cov_10.611246_14
_74	GH29.hmm	2e-81	3.423336	NODE_663_length_27546_cov_3.423336_12
_76	GH130.hmm	2.3e-90	4.649290	NODE_676_length_27123_cov_4.649290_22
_77	GH67.hmm	2.4e-237	3.156157	NODE_690_length_26754_cov_3.156157_9
_78	GH2.hmm	6.2e-223	10.689807	NODE_783_length_24180_cov_10.689807_1
_80	GH130.hmm	1.4e-95	9.523804	NODE_799_length_23873_cov_9.523804_4
_82	GH130.hmm	5.6e-93	2.407712	NODE_856_length_22736_cov_2.407712_5
_83	GH35.hmm	1.5e-118	2.532422	NODE_861_length_22626_cov_2.532422_16
_84	GH29.hmm	1.3e-81	9.546292	NODE_927_length_21384_cov_9.546292_13
_85	GH36.hmm	2.3e-203	2.664919	NODE_930_length_21269_cov_2.664919_22
_86	GH29.hmm	3.5e-76	22.552098	NODE_1050_length_19088_cov_22.552098_10
_88	GH130.hmm	2.3e-89	2.453937	NODE_1079_length_18635_cov_2.453937_6
_89	GH2.hmm	1.8e-215	2.914248	NODE_1098_length_18392_cov_2.914248_3
_90	GH2.hmm	4.9e-192	2.500412	NODE_1187_length_17071_cov_2.500412_2
_91	GH130.hmm	7.6e-41	2.278591	NODE_1191_length_17041_cov_2.278591_1
_92	GH84.hmm	2.7e-120	2.515540	NODE_1224_length_16633_cov_2.515540_8
_93	GH84.hmm	9.2e-103	3.299054	NODE_1254_length_16266_cov_3.299054_6
_94	GH36.hmm	1.3e-208	2.363214	NODE_1338_length_15590_cov_2.363214_2
_95	GH13_39.hmm	3e-125	2.152465	NODE_1573_length_13744_cov_2.152465_10
_96	GH2.hmm	3.1e-194	9.449960	NODE_1579_length_13694_cov_9.449960_1
_97	GH112.hmm	0	2.317332	NODE_1621_length_13406_cov_2.317332_10
_98	GH95.hmm	2e-283	2.029021	NODE_1860_length_11845_cov_2.029021_3
_99	GH2.hmm	5.2e-109	2.490705	NODE_2049_length_10853_cov_2.490705_4
_100	GH2.hmm	3.3e-215	2.149822	NODE_2065_length_10761_cov_2.149822_3
_101	GH2.hmm	4.1e-218	2.910345	NODE_2102_length_10602_cov_2.910345_3
_102	GH84.hmm	7.6e-112	2.632202	NODE_2129_length_10492_cov_2.632202_1
_103	GH84.hmm	1.2e-107	2.326240	NODE_2245_length_10011_cov_2.326240_3
_104	GH35.hmm	1.5e-121	5.213833	NODE_2284_length_9883_cov_5.213833_1
_105	GH2.hmm	1.2e-218	2.084654	NODE_2290_length_9876_cov_2.084654_3
_106	GH36.hmm	7.3e-112	11.116181	NODE_2423_length_9365_cov_11.116181_1
_107	GH95.hmm	9.1e-286	3.084630	NODE_2499_length_9028_cov_3.084630_5
_108	GH2.hmm	2.3e-96	2.009780	NODE_2512_length_8991_cov_2.009780_5
_109	GH2.hmm	4.5e-179	1.904802	NODE_2696_length_8446_cov_1.904802_1
_110	GH130.hmm	1.8e-83	2.455273	NODE_2834_length_8088_cov_2.455273_2
_111	GH29.hmm	7.1e-84	2.892280	NODE_2916_length_7893_cov_2.892280_2
_112	GH29.hmm	1.5e-80	2.966765	NODE_2932_length_7858_cov_2.966765_3
_113	GH2.hmm	2.4e-219	2.966765	NODE_2932_length_7858_cov_2.966765_4
_114	GH112.hmm	0	1.943694	NODE_3021_length_7643_cov_1.943694_3
_115	GH110.hmm	2.1e-219	2.343058	NODE_3432_length_6779_cov_2.343058_2
_116	GH3.hmm	1e-35	2.124123	NODE_3653_length_6363_cov_2.124123_5
_117	GH13_39.hmm	2e-125	1.994862	NODE_3908_length_5934_cov_1.994862_3
_118	GH2.hmm	4e-212	1.922865	NODE_3929_length_5903_cov_1.922865_1
_119	GH130.hmm	3.7e-40	2.396497	NODE_4049_length_5747_cov_2.396497_5
_120	GH27.hmm	7.4e-62	2.067129	NODE_4182_length_5577_cov_2.067129_3
_121	GH13_39.hmm	1e-123	2.528243	NODE_4216_length_5530_cov_2.528243_3
_122	GH84.hmm	2.8e-103	2.017551	NODE_4389_length_5337_cov_2.017551_1
_123	GH110.hmm	1.4e-205	2.159343	NODE_4397_length_5329_cov_2.159343_3
_125	GH130.hmm	1.1e-91	1.938096	NODE_4500_length_5232_cov_1.938096_3
_126	GH2.hmm	2.2e-191	1.820664	NODE_4542_length_5186_cov_1.820664_4
_127	GH110.hmm	1.4e-206	1.411168	NODE_5104_length_4626_cov_1.411168_3
_129	GH130.hmm	3.3e-87	2.266760	NODE_5404_length_4361_cov_2.266760_2
_131	GH130.hmm	2.1e-92	2.079671	NODE_5420_length_4350_cov_2.079671_2
_132	GH2.hmm	2.8e-145	1.828230	NODE_5732_length_4112_cov_1.828230_2
_133	GH84.hmm	2.7e-111	2.309129	NODE_6071_length_3896_cov_2.309129_2
_134	GH36.hmm	4.4e-244	1.433081	NODE_6217_length_3801_cov_1.433081_2
_135	GH2.hmm	1.7e-99	1.850346	NODE_6378_length_3710_cov_1.850346_1
_136	GH110.hmm	4.1e-73	1.390471	NODE_6485_length_3642_cov_1.390471_4
_137	GH35.hmm	2.1e-119	2.035253	NODE_6750_length_3499_cov_2.035253_1
_138	GH2.hmm	1.5e-162	1.377743	NODE_7102_length_3330_cov_1.377743_1
_139	GH35.hmm	4.8e-117	2.672914	NODE_8499_length_2816_cov_2.672914_1
_140	GH29.hmm	1.4e-79	2.717672	NODE_9687_length_2500_cov_2.717672_1
_141	GH2.hmm	5.2e-217	1.618151	NODE_9757_length_2486_cov_1.618151_1
_143	GH38.hmm	3.1e-83	1.323270	NODE_9783_length_2480_cov_1.323270_1
_144	GH2.hmm	6.9e-61	2.239103	NODE_9876_length_2458_cov_2.239103_2
_145	GH27.hmm	6.3e-63	1.695557	NODE_10282_length_2368_cov_1.695557_2
_147	GH130.hmm	4.1e-55	1.416814	NODE_10340_length_2355_cov_1.416814_1
_148	GH36.hmm	2.9e-67	1.416814	NODE_10340_length_2355_cov_1.416814_3
_149	GH31.hmm	1.8e-87	1.837125	NODE_10641_length_2293_cov_1.837125_2
_150	GH36.hmm	3.1e-96	1.540658	NODE_11356_length_2161_cov_1.540658_1
_151	GH84.hmm	2.3e-111	2.239459	NODE_12784_length_1945_cov_2.239459_1
_152	GH110.hmm	2.5e-81	2.131019	NODE_13285_length_1881_cov_2.131019_2
_153	GH110.hmm	2.9e-165	1.376226	NODE_13731_length_1828_cov_1.376226_2
_154	GH84.hmm	2.1e-105	2.018225	NODE_13997_length_1796_cov_2.018225_1
_155	GH84.hmm	5.1e-105	1.476247	NODE_14150_length_1779_cov_1.476247_1
_156	GH36.hmm	1.6e-141	2.659886	NODE_15195_length_1668_cov_2.659886_1
_157	GH38.hmm	2e-76	1.913517	NODE_15317_length_1656_cov_1.913517_1
_158	GH84.hmm	1e-31	1.472889	NODE_16454_length_1552_cov_1.472889_1
_159	GH2.hmm	6.2e-146	1.836088	NODE_16508_length_1547_cov_1.836088_1
_160	GH2.hmm	1.1e-57	1.482782	NODE_16516_length_1547_cov_1.482782_1
_161	GH42.hmm	4.3e-60	1.488178	NODE_16697_length_1533_cov_1.488178_2
_162	GH110.hmm	2e-83	1.290640	NODE_16913_length_1516_cov_1.290640_1
_163	GH36.hmm	1.8e-198	0.978045	NODE_17020_length_1507_cov_0.978045_1
_164	GH84.hmm	5.8e-109	2.701601	NODE_17515_length_1469_cov_2.701601_1
_165	GH95.hmm	6.1e-202	1.534919	NODE_18549_length_1398_cov_1.534919_1
_166	GH35.hmm	3.4e-104	1.412823	NODE_18902_length_1374_cov_1.412823_1
_167	GH36.hmm	7.9e-171	1.202068	NODE_19258_length_1352_cov_1.202068_1
_168	GH2.hmm	1.6e-82	1.302811	NODE_22096_length_1198_cov_1.302811_1
_169	GH2.hmm	9.5e-80	1.414903	NODE_22475_length_1182_cov_1.414903_1
_170	GH110.hmm	5.7e-129	1.457328	NODE_22665_length_1173_cov_1.457328_1
_171	GH84.hmm	7.7e-68	1.840758	NODE_23167_length_1150_cov_1.840758_1
_172	GH84.hmm	4.8e-34	1.840758	NODE_23167_length_1150_cov_1.840758_2
_173	GH31.hmm	5.4e-44	1.380268	NODE_23420_length_1139_cov_1.380268_1
_174	GH2.hmm	3.2e-60	1.174134	NODE_24974_length_1077_cov_1.174134_1
_175	GH29.hmm	4.2e-27	1.326403	NODE_25472_length_1057_cov_1.326403_2
_176	GH95.hmm	3.7e-85	1.116842	NODE_25827_length_1045_cov_1.116842_1
_177	GH36.hmm	5.3e-93	1.281628	NODE_27028_length_1004_cov_1.281628_3
_178	GH36.hmm	5e-123	1.258103	NODE_29448_length_928_cov_1.258103_1
_179	GH13_31.hmm	1.3e-126	1.081907	NODE_29988_length_913_cov_1.081907_1
_180	GH36.hmm	8.2e-102	1.163995	NODE_30221_length_906_cov_1.163995_1
_181	GH42.hmm	8.8e-48	1.159686	NODE_32088_length_859_cov_1.159686_1
_182	GH130.hmm	9.4e-34	1.088889	NODE_36125_length_770_cov_1.088889_1
_184	GH130.hmm	3.9e-14	1.986587	NODE_36295_length_766_cov_1.986587_2
_186	GH36.hmm	4e-42	1.164931	NODE_41632_length_671_cov_1.164931_1
_188	GH130.hmm	5.5e-45	1.183746	NODE_42272_length_661_cov_1.183746_2
_189	GH110.hmm	1.6e-29	1.194946	NODE_43132_length_649_cov_1.194946_1
_190	GH13_23.hmm	4.1e-30	1.441230	NODE_43189_length_648_cov_1.441230_1
_191	GH36.hmm	2.4e-98	1.411647	NODE_46742_length_593_cov_1.411647_1
_193	GH130.hmm	2.7e-44	0.784274	NODE_46931_length_591_cov_0.784274_1
_194	GH20.hmm	5.2e-49	1.150206	NODE_47593_length_581_cov_1.150206_1
_196	GH31.hmm	1.7e-39	1.958430	NODE_51528_length_528_cov_1.958430_1
_197	GH36.hmm	2.3e-74	1.145038	NODE_55385_length_488_cov_1.145038_1
_198	GH42.hmm	1.5e-75	1.142857	NODE_56256_length_480_cov_1.142857_1
_200	GH130.hmm	2.4e-30	1.105850	NODE_59812_length_454_cov_1.105850_1
_202	GH13_31.hmm	4.2e-64	1.196429	NODE_63680_length_431_cov_1.196429_1
_203	GH36.hmm	1.1e-71	0.951515	NODE_64910_length_425_cov_0.951515_1
_206	GH2.hmm	3.4e-37	1.123288	NODE_74995_length_387_cov_1.123288_1
_207	GH35.hmm	3.8e-44	0.968531	NODE_77113_length_381_cov_0.968531_1
_208	GH42.hmm	1e-41	1.716364	NODE_81189_length_370_cov_1.716364_1
_210	GH130.hmm	2.5e-42	1.627737	NODE_81619_length_369_cov_1.627737_1
_211	GH31.hmm	1.4e-33	1.928839	NODE_84768_length_362_cov_1.928839_1
_212	GH36.hmm	2.2e-62	1.722433	NODE_86661_length_358_cov_1.722433_1
_213	GH36.hmm	1e-52	1.294574	NODE_89311_length_353_cov_1.294574_1
_214	GH36.hmm	3.2e-46	1.268775	NODE_91960_length_348_cov_1.268775_1
_215	GH42.hmm	6e-40	1.698745	NODE_100206_length_334_cov_1.698745_1
_216	GH130.hmm	2.1e-25	0.735683	NODE_109993_length_322_cov_0.735683_1
_217	GH112.hmm	2.2e-43	0.750000	NODE_112482_length_319_cov_0.750000_1
_218	GH2.hmm	5.9e-22	0.739910	NODE_113374_length_318_cov_0.739910_1
_219	GH36.hmm	3.1e-34	1.266968	NODE_114622_length_316_cov_1.266968_1
_220	GH112.hmm	2.5e-37	0.750000	NODE_124117_length_307_cov_0.750000_1
_221	GH112.hmm	2.4e-48	0.690476	NODE_126329_length_305_cov_0.690476_1
_222	GH13_29.hmm	9.2e-48	0.889952	NODE_127129_length_304_cov_0.889952_1
_223	GH110.hmm	2.6e-37	1.235577	NODE_127810_length_303_cov_1.235577_1
_224	GH36.hmm	2.8e-45	0.823529	NODE_132675_length_299_cov_0.823529_1
_225	GH130.hmm	2.9e-33	0.826733	NODE_135141_length_297_cov_0.826733_1
_228	GH42.hmm	4.8e-41	1.704082	NODE_141606_length_291_cov_1.704082_1
_229	GH36.hmm	8.7e-42	0.877551	NODE_142338_length_291_cov_0.877551_1
_231	GH36.hmm	8.6e-32	1.150259	NODE_146015_length_288_cov_1.150259_1
_232	GH130.hmm	1.2e-21	1.458333	NODE_146939_length_287_cov_1.458333_1
_233	GH84.hmm	1.9e-36	1.191489	NODE_152614_length_283_cov_1.191489_1
_234	GH112.hmm	9.6e-32	1.198925	NODE_155659_length_281_cov_1.198925_1
_235	GH36.hmm	1.6e-38	0.951613	NODE_155937_length_281_cov_0.951613_1
_236	GH36.hmm	4.2e-33	1.826087	NODE_157985_length_279_cov_1.826087_1
_237	GH130.hmm	4e-17	1.519126	NODE_159565_length_278_cov_1.519126_1
_238	GH31.hmm	2.6e-16	1.510989	NODE_160950_length_277_cov_1.510989_1
_239	GH2.hmm	4.1e-28	0.588889	NODE_165183_length_275_cov_0.588889_1
_240	GH36.hmm	4.2e-43	1.217877	NODE_165896_length_274_cov_1.217877_1
_241	GH36.hmm	2.1e-38	1.556818	NODE_170195_length_271_cov_1.556818_1
_243	GH130.hmm	4.8e-19	1.017544	NODE_178897_length_266_cov_1.017544_1
_244	GH31.hmm	5.2e-25	0.792899	NODE_183124_length_264_cov_0.792899_1
_245	GH35.hmm	7e-28	0.679012	NODE_195944_length_257_cov_0.679012_1
_247	GH130.hmm	2e-20	1.761006	NODE_199934_length_254_cov_1.761006_1
_248	GH13_31.hmm	1e-43	1.056604	NODE_200754_length_254_cov_1.056604_1
_249	GH36.hmm	4.8e-39	0.683544	NODE_203666_length_253_cov_0.683544_1
_250	GH130.hmm	2.9e-16	1.435897	NODE_206072_length_251_cov_1.435897_1
_251	GH112.hmm	6e-46	1.435897	NODE_206143_length_251_cov_1.435897_1
_252	GH130.hmm	1.4e-21	0.727273	NODE_211853_length_249_cov_0.727273_1
_253	GH2.hmm	2.9e-25	1.453947	NODE_214672_length_247_cov_1.453947_1
_254	GH112.hmm	6.9e-37	0.736842	NODE_216323_length_247_cov_0.736842_1
_255	GH112.hmm	1.5e-27	0.736842	NODE_216689_length_247_cov_0.736842_1
AA total	0
CBM total	0
CE total	0
GH total	226
GT total	0
PL total	0
SLH total	0
