ORF	predicted_protein	Full_Seq_E-value	Coverage	Location
_409	GT41.hmm	2e-15	10.991169	NODE_1_length_675108_cov_10.991169_409
_448	CE9.hmm	5.3e-13	10.991169	NODE_1_length_675108_cov_10.991169_448
_463	GH84.hmm	5.7e-114	10.991169	NODE_1_length_675108_cov_10.991169_463
_474	CBM66.hmm	1.4e-09	10.991169	NODE_1_length_675108_cov_10.991169_474
_475	GH109.hmm	3.4e-16	10.991169	NODE_1_length_675108_cov_10.991169_475
_476	GH109.hmm	1.4e-46	10.991169	NODE_1_length_675108_cov_10.991169_476
_519	GH3.hmm	1.6e-69	10.991169	NODE_1_length_675108_cov_10.991169_519
_531	AA5.hmm	1.4e-07	10.991169	NODE_1_length_675108_cov_10.991169_531
_539	PL22.hmm	9.8e-33	10.991169	NODE_1_length_675108_cov_10.991169_539
_589	GH43_4.hmm	3.8e-92	58.984386	NODE_2_length_523210_cov_58.984386_19
_592	GH77.hmm	1.9e-149	58.984386	NODE_2_length_523210_cov_58.984386_22
_614	GH127.hmm	1.8e-222	58.984386	NODE_2_length_523210_cov_58.984386_44
_652	CBM51.hmm	1.3e-10	58.984386	NODE_2_length_523210_cov_58.984386_82
_704	CE9.hmm	3.4e-06	58.984386	NODE_2_length_523210_cov_58.984386_134
_724	GH3.hmm	1.6e-66	58.984386	NODE_2_length_523210_cov_58.984386_154
_762	GH20.hmm	1.6e-105	58.984386	NODE_2_length_523210_cov_58.984386_192
_763	GH18.hmm	2.4e-31	58.984386	NODE_2_length_523210_cov_58.984386_193
_866	CBM16.hmm	7.9e-13	58.984386	NODE_2_length_523210_cov_58.984386_296
_871	GH19.hmm	2.8e-19	58.984386	NODE_2_length_523210_cov_58.984386_301
_873	CBM13.hmm	6e-11	58.984386	NODE_2_length_523210_cov_58.984386_303
_897	CE3.hmm	2.4e-12	58.984386	NODE_2_length_523210_cov_58.984386_327
_911	GT2_Glycos_transf_2.hmm	1.9e-23	58.984386	NODE_2_length_523210_cov_58.984386_341
_913	CE4.hmm	1.1e-29	58.984386	NODE_2_length_523210_cov_58.984386_343
_956	GH25.hmm	1.2e-51	58.984386	NODE_2_length_523210_cov_58.984386_386
_962	GT4.hmm	3.9e-34	58.984386	NODE_2_length_523210_cov_58.984386_392
_965	GT2_Glycos_transf_2.hmm	3.2e-39	58.984386	NODE_2_length_523210_cov_58.984386_395
_966	GT2_Glycos_transf_2.hmm	2.1e-37	58.984386	NODE_2_length_523210_cov_58.984386_396
_968	GT4.hmm	1.8e-20	58.984386	NODE_2_length_523210_cov_58.984386_398
_972	GT4.hmm	5.7e-09	58.984386	NODE_2_length_523210_cov_58.984386_402
_984	CE9.hmm	7.1e-14	58.984386	NODE_2_length_523210_cov_58.984386_414
_988	AA3_1.hmm	5.3e-07	58.984386	NODE_2_length_523210_cov_58.984386_418
_1005	GT28.hmm	8.8e-48	58.984386	NODE_2_length_523210_cov_58.984386_435
_1016	GH27.hmm	2.1e-59	58.984386	NODE_2_length_523210_cov_58.984386_446
_1033	GH38.hmm	8.2e-88	58.984386	NODE_2_length_523210_cov_58.984386_463
_1038	GT8.hmm	3.9e-46	58.984386	NODE_2_length_523210_cov_58.984386_468
_1047	GH2.hmm	1.7e-173	58.984386	NODE_2_length_523210_cov_58.984386_477
_1049	CE10.hmm	5.6e-40	58.984386	NODE_2_length_523210_cov_58.984386_479
_1050	GH31.hmm	5.3e-104	58.984386	NODE_2_length_523210_cov_58.984386_480
_1064	GT2_Glycos_transf_2.hmm	5.3e-26	50.417000	NODE_3_length_420543_cov_50.417000_5
_1073	CBM50.hmm	1.5e-06	50.417000	NODE_3_length_420543_cov_50.417000_14
_1080	dockerin.hmm	1e-09	50.417000	NODE_3_length_420543_cov_50.417000_21
_1084	GH16.hmm	6.5e-30	50.417000	NODE_3_length_420543_cov_50.417000_25
_1087	GH2.hmm	2.3e-103	50.417000	NODE_3_length_420543_cov_50.417000_28
_1103	GH43_19.hmm	1.8e-58	50.417000	NODE_3_length_420543_cov_50.417000_44
_1104	GH3.hmm	3.1e-64	50.417000	NODE_3_length_420543_cov_50.417000_45
_1121	CE1.hmm	3.1e-07	50.417000	NODE_3_length_420543_cov_50.417000_62
_1134	GH20.hmm	5e-107	50.417000	NODE_3_length_420543_cov_50.417000_75
_1138	GH2.hmm	3.1e-100	50.417000	NODE_3_length_420543_cov_50.417000_79
_1151	GH30_4.hmm	9.2e-109	50.417000	NODE_3_length_420543_cov_50.417000_92
_1155	GH27.hmm	1.5e-42	50.417000	NODE_3_length_420543_cov_50.417000_96
_1182	GH36.hmm	6.5e-53	50.417000	NODE_3_length_420543_cov_50.417000_123
_1185	GH38.hmm	2.5e-75	50.417000	NODE_3_length_420543_cov_50.417000_126
_1201	GH89.hmm	2.8e-191	50.417000	NODE_3_length_420543_cov_50.417000_142
_1202	CE4.hmm	6.8e-23	50.417000	NODE_3_length_420543_cov_50.417000_143
_1230	GH5_54.hmm	2.1e-63	50.417000	NODE_3_length_420543_cov_50.417000_171
_1243	GH36.hmm	8.5e-226	50.417000	NODE_3_length_420543_cov_50.417000_184
_1244	GH78.hmm	2.7e-09	50.417000	NODE_3_length_420543_cov_50.417000_185
_1249	GH38.hmm	1.6e-74	50.417000	NODE_3_length_420543_cov_50.417000_190
_1251	GH43_17.hmm	2.2e-86	50.417000	NODE_3_length_420543_cov_50.417000_192
_1304	GT2_Glycos_transf_2.hmm	7.4e-32	50.417000	NODE_3_length_420543_cov_50.417000_245
_1305	GT2_Glycos_transf_2.hmm	1.4e-29	50.417000	NODE_3_length_420543_cov_50.417000_246
_1306	GT4.hmm	4.5e-28	50.417000	NODE_3_length_420543_cov_50.417000_247
_1308	GT2_Glycos_transf_2.hmm	1.1e-39	50.417000	NODE_3_length_420543_cov_50.417000_249
_1309	GT2_Glycos_transf_2.hmm	2.3e-27	50.417000	NODE_3_length_420543_cov_50.417000_250
_1310	GH2.hmm	2.4e-106	50.417000	NODE_3_length_420543_cov_50.417000_251
_1329	GH2.hmm	1.3e-105	50.417000	NODE_3_length_420543_cov_50.417000_270
_1341	GH110.hmm	4.2e-52	50.417000	NODE_3_length_420543_cov_50.417000_282
_1478	AA6.hmm	9.1e-07	50.417000	NODE_3_length_420543_cov_50.417000_419
_1479	AA6.hmm	5.7e-16	50.417000	NODE_3_length_420543_cov_50.417000_420
_1503	GT41.hmm	5.4e-06	40.433127	NODE_4_length_411639_cov_40.433127_20
_1509	CE10.hmm	1.9e-22	40.433127	NODE_4_length_411639_cov_40.433127_26
_1512	GT2_Glycos_transf_2.hmm	4.2e-19	40.433127	NODE_4_length_411639_cov_40.433127_29
_1516	CE4.hmm	1.5e-27	40.433127	NODE_4_length_411639_cov_40.433127_33
_1555	GT51.hmm	1e-49	40.433127	NODE_4_length_411639_cov_40.433127_72
_1561	CBM32.hmm	3.4e-12	40.433127	NODE_4_length_411639_cov_40.433127_78
_1562	CBM32.hmm	2.6e-09	40.433127	NODE_4_length_411639_cov_40.433127_79
_1563	GH109.hmm	1.4e-57	40.433127	NODE_4_length_411639_cov_40.433127_80
_1564	CBM50.hmm	1.1e-07	40.433127	NODE_4_length_411639_cov_40.433127_81
_1576	GH28.hmm	4.3e-30	40.433127	NODE_4_length_411639_cov_40.433127_93
_1586	GH109.hmm	6.1e-19	40.433127	NODE_4_length_411639_cov_40.433127_103
_1615	CBM44.hmm	8.4e-12	40.433127	NODE_4_length_411639_cov_40.433127_132
_1616	GH16.hmm	1.8e-14	40.433127	NODE_4_length_411639_cov_40.433127_133
_1617	GH16.hmm	2.1e-09	40.433127	NODE_4_length_411639_cov_40.433127_134
_1618	GH2.hmm	8.5e-75	40.433127	NODE_4_length_411639_cov_40.433127_135
_1619	GH2.hmm	3e-109	40.433127	NODE_4_length_411639_cov_40.433127_136
_1632	GT94.hmm	3e-23	40.433127	NODE_4_length_411639_cov_40.433127_149
_1633	CBM50.hmm	2.7e-19	40.433127	NODE_4_length_411639_cov_40.433127_150
_1677	GH3.hmm	6e-65	40.433127	NODE_4_length_411639_cov_40.433127_194
_1741	GT41.hmm	3.8e-14	40.433127	NODE_4_length_411639_cov_40.433127_258
_1746	GT51.hmm	3.6e-62	40.433127	NODE_4_length_411639_cov_40.433127_263
_1762	CE14.hmm	1.9e-11	40.433127	NODE_4_length_411639_cov_40.433127_279
_1763	GH109.hmm	2.9e-10	40.433127	NODE_4_length_411639_cov_40.433127_280
_1765	CE1.hmm	2.3e-14	40.433127	NODE_4_length_411639_cov_40.433127_282
_1772	GH92.hmm	6.5e-157	40.433127	NODE_4_length_411639_cov_40.433127_289
_1773	CE3.hmm	7.1e-07	40.433127	NODE_4_length_411639_cov_40.433127_290
_1778	GT83.hmm	1.9e-09	40.433127	NODE_4_length_411639_cov_40.433127_295
_1785	GT2_Glycos_transf_2.hmm	1.1e-10	40.433127	NODE_4_length_411639_cov_40.433127_302
_1797	GT2_Glycos_transf_2.hmm	6.1e-28	40.433127	NODE_4_length_411639_cov_40.433127_314
_1854	GT5.hmm	1.3e-40	5.515401	NODE_5_length_404854_cov_5.515401_51
_1865	GH127.hmm	5e-211	5.515401	NODE_5_length_404854_cov_5.515401_62
_1866	GH97.hmm	1.3e-182	5.515401	NODE_5_length_404854_cov_5.515401_63
_1867	GH127.hmm	1.3e-211	5.515401	NODE_5_length_404854_cov_5.515401_64
_1873	CE1.hmm	8.9e-14	5.515401	NODE_5_length_404854_cov_5.515401_70
_1875	GH51.hmm	3.3e-108	5.515401	NODE_5_length_404854_cov_5.515401_72
_1884	GT28.hmm	9.7e-47	5.515401	NODE_5_length_404854_cov_5.515401_81
_1913	GT2_Glyco_tranf_2_3.hmm	8.3e-07	5.515401	NODE_5_length_404854_cov_5.515401_110
_1921	GH2.hmm	8.2e-129	5.515401	NODE_5_length_404854_cov_5.515401_118
_1926	GH37.hmm	2.7e-94	5.515401	NODE_5_length_404854_cov_5.515401_123
_1927	GH2.hmm	1.2e-218	5.515401	NODE_5_length_404854_cov_5.515401_124
_1928	GH26.hmm	1.5e-60	5.515401	NODE_5_length_404854_cov_5.515401_125
_1930	GH76.hmm	1.3e-11	5.515401	NODE_5_length_404854_cov_5.515401_127
_1932	GH130.hmm	1.8e-83	5.515401	NODE_5_length_404854_cov_5.515401_129
_1933	GH97.hmm	7.1e-190	5.515401	NODE_5_length_404854_cov_5.515401_130
_1935	GH2.hmm	1.6e-108	5.515401	NODE_5_length_404854_cov_5.515401_132
_1951	CE1.hmm	1.7e-55	5.515401	NODE_5_length_404854_cov_5.515401_148
_1974	GT41.hmm	1.8e-13	5.515401	NODE_5_length_404854_cov_5.515401_171
_2020	GT41.hmm	1.2e-12	5.515401	NODE_5_length_404854_cov_5.515401_217
_2030	CE9.hmm	2.6e-08	5.515401	NODE_5_length_404854_cov_5.515401_227
_2075	GH97.hmm	6.9e-241	5.515401	NODE_5_length_404854_cov_5.515401_272
_2076	GH13.hmm	2.1e-60	5.515401	NODE_5_length_404854_cov_5.515401_273
_2077	GH13.hmm	4.4e-56	5.515401	NODE_5_length_404854_cov_5.515401_274
_2078	GH53.hmm	1.2e-44	5.515401	NODE_5_length_404854_cov_5.515401_275
_2079	GH13_36.hmm	7.5e-114	5.515401	NODE_5_length_404854_cov_5.515401_276
_2133	GT19.hmm	3.1e-103	5.515401	NODE_5_length_404854_cov_5.515401_330
_2191	GH35.hmm	6.1e-90	5.765561	NODE_6_length_355335_cov_5.765561_49
_2196	GT41.hmm	1.9e-06	5.765561	NODE_6_length_355335_cov_5.765561_54
_2212	GH75.hmm	8.3e-14	5.765561	NODE_6_length_355335_cov_5.765561_70
_2227	CE6.hmm	7.3e-06	5.765561	NODE_6_length_355335_cov_5.765561_85
_2239	GT2_Glycos_transf_2.hmm	1.4e-22	5.765561	NODE_6_length_355335_cov_5.765561_97
_2245	GH29.hmm	4.8e-75	5.765561	NODE_6_length_355335_cov_5.765561_103
_2263	GT4.hmm	7e-17	5.765561	NODE_6_length_355335_cov_5.765561_121
_2276	GH13_8.hmm	3.1e-142	5.765561	NODE_6_length_355335_cov_5.765561_134
_2278	GT2_Glycos_transf_2.hmm	1.1e-28	5.765561	NODE_6_length_355335_cov_5.765561_136
_2283	GT35.hmm	5.6e-85	5.765561	NODE_6_length_355335_cov_5.765561_141
_2295	GH36.hmm	3.8e-176	5.765561	NODE_6_length_355335_cov_5.765561_153
_2303	GT41.hmm	7.9e-11	5.765561	NODE_6_length_355335_cov_5.765561_161
_2355	CE9.hmm	1.2e-08	5.765561	NODE_6_length_355335_cov_5.765561_213
_2390	GH20.hmm	2.6e-60	5.765561	NODE_6_length_355335_cov_5.765561_248
_2402	GT2_Glycos_transf_2.hmm	9.6e-22	5.765561	NODE_6_length_355335_cov_5.765561_260
_2406	GT51.hmm	5.5e-61	5.765561	NODE_6_length_355335_cov_5.765561_264
_2415	GT83.hmm	6.9e-07	5.765561	NODE_6_length_355335_cov_5.765561_273
_2419	CE4.hmm	1.6e-34	5.765561	NODE_6_length_355335_cov_5.765561_277
_2431	GH30_4.hmm	5.7e-79	63.111679	NODE_7_length_346292_cov_63.111679_2
_2494	GH38.hmm	4e-55	63.111679	NODE_7_length_346292_cov_63.111679_65
_2499	CE7.hmm	4.3e-12	63.111679	NODE_7_length_346292_cov_63.111679_70
_2502	GT35.hmm	6.7e-258	63.111679	NODE_7_length_346292_cov_63.111679_73
_2509	dockerin.hmm	3.7e-08	63.111679	NODE_7_length_346292_cov_63.111679_80
_2523	CBM50.hmm	7.9e-11	63.111679	NODE_7_length_346292_cov_63.111679_94
_2530	GT5.hmm	7.8e-179	63.111679	NODE_7_length_346292_cov_63.111679_101
_2534	GH13_9.hmm	2.7e-158	63.111679	NODE_7_length_346292_cov_63.111679_105
_2574	CBM50.hmm	8.8e-14	63.111679	NODE_7_length_346292_cov_63.111679_145
_2583	GH16.hmm	1.3e-30	63.111679	NODE_7_length_346292_cov_63.111679_154
_2608	GH51.hmm	5.3e-140	63.111679	NODE_7_length_346292_cov_63.111679_179
_2720	GH73.hmm	8e-30	63.111679	NODE_7_length_346292_cov_63.111679_291
_2731	GH13_39.hmm	4.9e-131	63.111679	NODE_7_length_346292_cov_63.111679_302
_2788	CE1.hmm	6.5e-16	38.301227	NODE_8_length_327134_cov_38.301227_20
_2789	GH109.hmm	3.9e-11	38.301227	NODE_8_length_327134_cov_38.301227_21
_2797	AA6.hmm	3.1e-06	38.301227	NODE_8_length_327134_cov_38.301227_29
_2815	CE1.hmm	4.5e-58	38.301227	NODE_8_length_327134_cov_38.301227_47
_2816	GH3.hmm	2.4e-63	38.301227	NODE_8_length_327134_cov_38.301227_48
_2817	GH3.hmm	1.1e-69	38.301227	NODE_8_length_327134_cov_38.301227_49
_2818	CE1.hmm	3.7e-50	38.301227	NODE_8_length_327134_cov_38.301227_50
_2847	GH123.hmm	5.4e-207	38.301227	NODE_8_length_327134_cov_38.301227_79
_2856	GT41.hmm	1.6e-07	38.301227	NODE_8_length_327134_cov_38.301227_88
_2873	CE10.hmm	2.6e-09	38.301227	NODE_8_length_327134_cov_38.301227_105
_2878	CE2.hmm	2.3e-52	38.301227	NODE_8_length_327134_cov_38.301227_110
_2900	GT27.hmm	6.1e-22	38.301227	NODE_8_length_327134_cov_38.301227_132
_2941	GH18.hmm	3.1e-09	38.301227	NODE_8_length_327134_cov_38.301227_173
_2942	GH18.hmm	5.4e-12	38.301227	NODE_8_length_327134_cov_38.301227_174
_2957	GT4.hmm	8e-23	38.301227	NODE_8_length_327134_cov_38.301227_189
_2974	GH115.hmm	1.2e-14	38.301227	NODE_8_length_327134_cov_38.301227_206
_2988	CBM32.hmm	1e-08	38.301227	NODE_8_length_327134_cov_38.301227_220
_3002	GH43_34.hmm	2.4e-106	38.301227	NODE_8_length_327134_cov_38.301227_234
_3037	GT2_Glycos_transf_2.hmm	2e-34	38.301227	NODE_8_length_327134_cov_38.301227_269
_3054	GT41.hmm	2.2e-06	8.195740	NODE_9_length_318768_cov_8.195740_17
_3074	CBM50.hmm	5.2e-25	8.195740	NODE_9_length_318768_cov_8.195740_37
_3084	GH2.hmm	3.9e-118	8.195740	NODE_9_length_318768_cov_8.195740_47
_3095	GT2_Glycos_transf_2.hmm	2e-19	8.195740	NODE_9_length_318768_cov_8.195740_58
_3096	GT2_Glycos_transf_2.hmm	7.7e-29	8.195740	NODE_9_length_318768_cov_8.195740_59
_3098	GT2_Glycos_transf_2.hmm	1.8e-26	8.195740	NODE_9_length_318768_cov_8.195740_61
_3101	GT28.hmm	2.8e-10	8.195740	NODE_9_length_318768_cov_8.195740_64
_3111	GH77.hmm	1.3e-150	8.195740	NODE_9_length_318768_cov_8.195740_74
_3113	GT51.hmm	1.7e-62	8.195740	NODE_9_length_318768_cov_8.195740_76
_3121	GH23.hmm	4.8e-24	8.195740	NODE_9_length_318768_cov_8.195740_84
_3126	GT2_Glycos_transf_2.hmm	2e-29	8.195740	NODE_9_length_318768_cov_8.195740_89
_3131	GH78.hmm	9.3e-15	8.195740	NODE_9_length_318768_cov_8.195740_94
_3197	GT2_Glycos_transf_2.hmm	6.2e-14	8.195740	NODE_9_length_318768_cov_8.195740_160
_3222	AA3_1.hmm	6.8e-09	8.195740	NODE_9_length_318768_cov_8.195740_185
_3236	GT2_Glycos_transf_2.hmm	6.9e-30	8.195740	NODE_9_length_318768_cov_8.195740_199
_3244	GT2_Glycos_transf_2.hmm	3.9e-13	8.195740	NODE_9_length_318768_cov_8.195740_207
_3284	GH13_8.hmm	1.6e-149	8.195740	NODE_9_length_318768_cov_8.195740_247
_3291	GH109.hmm	3e-19	13.558290	NODE_10_length_297994_cov_13.558290_1
_3297	GT1.hmm	1.5e-42	13.558290	NODE_10_length_297994_cov_13.558290_7
_3305	GH2.hmm	1.7e-75	13.558290	NODE_10_length_297994_cov_13.558290_15
_3306	GH99.hmm	2.6e-14	13.558290	NODE_10_length_297994_cov_13.558290_16
_3309	CBM6.hmm	5.5e-15	13.558290	NODE_10_length_297994_cov_13.558290_19
_3311	GH36.hmm	4.1e-64	13.558290	NODE_10_length_297994_cov_13.558290_21
_3312	GH67.hmm	1.2e-06	13.558290	NODE_10_length_297994_cov_13.558290_22
_3325	GT41.hmm	1e-11	13.558290	NODE_10_length_297994_cov_13.558290_35
_3352	GH36.hmm	2.7e-08	13.558290	NODE_10_length_297994_cov_13.558290_62
_3366	GH2.hmm	7.1e-84	13.558290	NODE_10_length_297994_cov_13.558290_76
_3411	GH142.hmm	6.4e-174	13.558290	NODE_10_length_297994_cov_13.558290_121
_3412	GH127.hmm	6.7e-217	13.558290	NODE_10_length_297994_cov_13.558290_122
_3413	GH127.hmm	7.2e-38	13.558290	NODE_10_length_297994_cov_13.558290_123
_3451	GH32.hmm	2.4e-102	13.558290	NODE_10_length_297994_cov_13.558290_161
_3459	GH2.hmm	1.5e-82	13.558290	NODE_10_length_297994_cov_13.558290_169
_3466	GH92.hmm	3.9e-181	13.558290	NODE_10_length_297994_cov_13.558290_176
_3494	GH13_3.hmm	2e-07	13.558290	NODE_10_length_297994_cov_13.558290_204
_3517	GT28.hmm	3e-43	7.764979	NODE_11_length_290975_cov_7.764979_7
_3540	GT5.hmm	2.7e-41	7.764979	NODE_11_length_290975_cov_7.764979_30
_3547	CE9.hmm	2.7e-11	7.764979	NODE_11_length_290975_cov_7.764979_37
_3562	GH2.hmm	5e-43	7.764979	NODE_11_length_290975_cov_7.764979_52
_3588	GH4.hmm	3.7e-06	7.764979	NODE_11_length_290975_cov_7.764979_78
_3590	GT9.hmm	1.7e-31	7.764979	NODE_11_length_290975_cov_7.764979_80
_3592	GH73.hmm	2.4e-36	7.764979	NODE_11_length_290975_cov_7.764979_82
_3660	GT4.hmm	1.3e-36	7.764979	NODE_11_length_290975_cov_7.764979_150
_3670	AA6.hmm	9.2e-07	7.764979	NODE_11_length_290975_cov_7.764979_160
_3671	AA6.hmm	3e-13	7.764979	NODE_11_length_290975_cov_7.764979_161
_3758	GH51.hmm	1.7e-96	52.680267	NODE_12_length_284101_cov_52.680267_30
_3761	CE4.hmm	9.7e-30	52.680267	NODE_12_length_284101_cov_52.680267_33
_3793	GH109.hmm	8.2e-19	52.680267	NODE_12_length_284101_cov_52.680267_65
_3796	GH95.hmm	4.8e-225	52.680267	NODE_12_length_284101_cov_52.680267_68
_3798	dockerin.hmm	9.6e-08	52.680267	NODE_12_length_284101_cov_52.680267_70
_3823	GH73.hmm	7.2e-09	52.680267	NODE_12_length_284101_cov_52.680267_95
_3827	GH18.hmm	4.2e-25	52.680267	NODE_12_length_284101_cov_52.680267_99
_3829	CE1.hmm	1.6e-09	52.680267	NODE_12_length_284101_cov_52.680267_101
_3885	GT83.hmm	2.3e-08	52.680267	NODE_12_length_284101_cov_52.680267_157
_3912	GH110.hmm	6.3e-126	52.680267	NODE_12_length_284101_cov_52.680267_184
_3913	GH31.hmm	3.6e-113	52.680267	NODE_12_length_284101_cov_52.680267_185
_3915	GH2.hmm	2.2e-173	52.680267	NODE_12_length_284101_cov_52.680267_187
_3918	CE10.hmm	3.8e-34	52.680267	NODE_12_length_284101_cov_52.680267_190
_3980	GH25.hmm	2.2e-42	52.680267	NODE_12_length_284101_cov_52.680267_252
_3986	AA6.hmm	4.8e-06	53.075797	NODE_13_length_281793_cov_53.075797_2
_4048	AA3.hmm	5.8e-06	53.075797	NODE_13_length_281793_cov_53.075797_64
_4055	GH95.hmm	2.9e-216	53.075797	NODE_13_length_281793_cov_53.075797_71
_4062	cohesin.hmm	4.2e-10	53.075797	NODE_13_length_281793_cov_53.075797_78
_4064	CBM50.hmm	2.3e-09	53.075797	NODE_13_length_281793_cov_53.075797_80
_4067	GH28.hmm	9.4e-72	53.075797	NODE_13_length_281793_cov_53.075797_83
_4089	GH36.hmm	1.9e-45	53.075797	NODE_13_length_281793_cov_53.075797_105
_4092	GT2_Glycos_transf_2.hmm	7e-35	53.075797	NODE_13_length_281793_cov_53.075797_108
_4098	GH2.hmm	1.9e-96	53.075797	NODE_13_length_281793_cov_53.075797_114
_4118	dockerin.hmm	7.4e-07	53.075797	NODE_13_length_281793_cov_53.075797_134
_4140	GH95.hmm	1.4e-118	53.075797	NODE_13_length_281793_cov_53.075797_156
_4167	CE10.hmm	8.9e-34	53.075797	NODE_13_length_281793_cov_53.075797_183
_4186	GH2.hmm	1.1e-212	53.075797	NODE_13_length_281793_cov_53.075797_202
_4210	cohesin.hmm	3.1e-10	53.075797	NODE_13_length_281793_cov_53.075797_226
_4211	GH29.hmm	7.8e-96	53.075797	NODE_13_length_281793_cov_53.075797_227
_4255	GH36.hmm	4.4e-16	5.881837	NODE_14_length_268902_cov_5.881837_30
_4258	GH13_18.hmm	5.6e-117	5.881837	NODE_14_length_268902_cov_5.881837_33
_4260	GH38.hmm	1.3e-58	5.881837	NODE_14_length_268902_cov_5.881837_35
_4261	GH38.hmm	8e-73	5.881837	NODE_14_length_268902_cov_5.881837_36
_4263	GT39.hmm	4.4e-06	5.881837	NODE_14_length_268902_cov_5.881837_38
_4264	GT2_Glycos_transf_2.hmm	4.6e-20	5.881837	NODE_14_length_268902_cov_5.881837_39
_4270	GH94.hmm	3e-262	5.881837	NODE_14_length_268902_cov_5.881837_45
_4282	GT4.hmm	2.7e-38	5.881837	NODE_14_length_268902_cov_5.881837_57
_4317	GH94.hmm	3.5e-303	5.881837	NODE_14_length_268902_cov_5.881837_92
_4329	PL26.hmm	9.9e-16	5.881837	NODE_14_length_268902_cov_5.881837_104
_4333	GH109.hmm	5.9e-07	5.881837	NODE_14_length_268902_cov_5.881837_108
_4339	GH13_11.hmm	2.8e-153	5.881837	NODE_14_length_268902_cov_5.881837_114
_4355	GH76.hmm	1.1e-06	5.881837	NODE_14_length_268902_cov_5.881837_130
_4356	GH127.hmm	7e-202	5.881837	NODE_14_length_268902_cov_5.881837_131
_4378	CE3.hmm	6.3e-06	5.881837	NODE_14_length_268902_cov_5.881837_153
_4384	GH3.hmm	4.4e-74	5.881837	NODE_14_length_268902_cov_5.881837_159
_4406	GT4.hmm	1.3e-12	5.881837	NODE_14_length_268902_cov_5.881837_181
_4407	GT4.hmm	8e-12	5.881837	NODE_14_length_268902_cov_5.881837_182
_4449	CE4.hmm	1.7e-34	5.881837	NODE_14_length_268902_cov_5.881837_224
_4485	GH13.hmm	5e-55	4.906365	NODE_15_length_261663_cov_4.906365_28
_4490	GH2.hmm	4.4e-35	4.906365	NODE_15_length_261663_cov_4.906365_33
_4527	GT41.hmm	1.7e-39	4.906365	NODE_15_length_261663_cov_4.906365_70
_4530	GT94.hmm	3.7e-21	4.906365	NODE_15_length_261663_cov_4.906365_73
_4579	AA6.hmm	1.2e-07	4.906365	NODE_15_length_261663_cov_4.906365_122
_4588	AA3_1.hmm	1.5e-08	4.906365	NODE_15_length_261663_cov_4.906365_131
_4598	GT2_Glycos_transf_2.hmm	2.2e-28	4.906365	NODE_15_length_261663_cov_4.906365_141
_4599	GT27.hmm	1.8e-21	4.906365	NODE_15_length_261663_cov_4.906365_142
