ORF	predicted_protein	Full_Seq_E-value	Coverage	Location
_779	CBM13.hmm	6e-11	29.196070	NODE_2_length_523213_cov_29.196070_303
_803	CE3.hmm	2.4e-12	29.196070	NODE_2_length_523213_cov_29.196070_327
_817	GT2_Glycos_transf_2.hmm	1.9e-23	29.196070	NODE_2_length_523213_cov_29.196070_341
_819	CE4.hmm	1.1e-29	29.196070	NODE_2_length_523213_cov_29.196070_343
_862	GH25.hmm	1.2e-51	29.196070	NODE_2_length_523213_cov_29.196070_386
_868	GT4.hmm	3.9e-34	29.196070	NODE_2_length_523213_cov_29.196070_392
_871	GT2_Glycos_transf_2.hmm	3.2e-39	29.196070	NODE_2_length_523213_cov_29.196070_395
_872	GT2_Glycos_transf_2.hmm	2.1e-37	29.196070	NODE_2_length_523213_cov_29.196070_396
_874	GT4.hmm	1.8e-20	29.196070	NODE_2_length_523213_cov_29.196070_398
_878	GT4.hmm	5.7e-09	29.196070	NODE_2_length_523213_cov_29.196070_402
_890	CE9.hmm	7.1e-14	29.196070	NODE_2_length_523213_cov_29.196070_414
_894	AA3_1.hmm	5.3e-07	29.196070	NODE_2_length_523213_cov_29.196070_418
_911	GT28.hmm	8.8e-48	29.196070	NODE_2_length_523213_cov_29.196070_435
_922	GH27.hmm	2.1e-59	29.196070	NODE_2_length_523213_cov_29.196070_446
_939	GH38.hmm	8.2e-88	29.196070	NODE_2_length_523213_cov_29.196070_463
_944	GT8.hmm	3.9e-46	29.196070	NODE_2_length_523213_cov_29.196070_468
_953	GH2.hmm	1.7e-173	29.196070	NODE_2_length_523213_cov_29.196070_477
_955	CE10.hmm	5.6e-40	29.196070	NODE_2_length_523213_cov_29.196070_479
_956	GH31.hmm	5.3e-104	29.196070	NODE_2_length_523213_cov_29.196070_480
_993	GH73.hmm	4.1e-30	25.551972	NODE_3_length_451020_cov_25.551972_28
_1143	GH110.hmm	4.2e-52	25.551972	NODE_3_length_451020_cov_25.551972_178
_1155	GH2.hmm	1.3e-105	25.551972	NODE_3_length_451020_cov_25.551972_190
_1174	GH2.hmm	2.4e-106	25.551972	NODE_3_length_451020_cov_25.551972_209
_1175	GT2_Glycos_transf_2.hmm	2.3e-27	25.551972	NODE_3_length_451020_cov_25.551972_210
_1176	GT2_Glycos_transf_2.hmm	1.1e-39	25.551972	NODE_3_length_451020_cov_25.551972_211
_1178	GT4.hmm	4.5e-28	25.551972	NODE_3_length_451020_cov_25.551972_213
_1179	GT2_Glycos_transf_2.hmm	1.4e-29	25.551972	NODE_3_length_451020_cov_25.551972_214
_1180	GT2_Glycos_transf_2.hmm	7.4e-32	25.551972	NODE_3_length_451020_cov_25.551972_215
_1233	GH43_17.hmm	2.2e-86	25.551972	NODE_3_length_451020_cov_25.551972_268
_1235	GH38.hmm	1.6e-74	25.551972	NODE_3_length_451020_cov_25.551972_270
_1240	GH78.hmm	2.7e-09	25.551972	NODE_3_length_451020_cov_25.551972_275
_1241	GH36.hmm	8.5e-226	25.551972	NODE_3_length_451020_cov_25.551972_276
_1254	GH5_54.hmm	2.1e-63	25.551972	NODE_3_length_451020_cov_25.551972_289
_1282	CE4.hmm	6.8e-23	25.551972	NODE_3_length_451020_cov_25.551972_317
_1283	GH89.hmm	2.8e-191	25.551972	NODE_3_length_451020_cov_25.551972_318
_1299	GH38.hmm	2.5e-75	25.551972	NODE_3_length_451020_cov_25.551972_334
_1302	GH36.hmm	6.5e-53	25.551972	NODE_3_length_451020_cov_25.551972_337
_1329	GH27.hmm	1.5e-42	25.551972	NODE_3_length_451020_cov_25.551972_364
_1333	GH30_4.hmm	9.2e-109	25.551972	NODE_3_length_451020_cov_25.551972_368
_1346	GH2.hmm	3.1e-100	25.551972	NODE_3_length_451020_cov_25.551972_381
_1350	GH20.hmm	5e-107	25.551972	NODE_3_length_451020_cov_25.551972_385
_1363	CE1.hmm	3.1e-07	25.551972	NODE_3_length_451020_cov_25.551972_398
_1379	GH3.hmm	3.1e-64	25.551972	NODE_3_length_451020_cov_25.551972_414
_1380	GH43_19.hmm	1.8e-58	25.551972	NODE_3_length_451020_cov_25.551972_415
_1396	GH2.hmm	2.3e-103	25.551972	NODE_3_length_451020_cov_25.551972_431
_1399	GH16.hmm	6.5e-30	25.551972	NODE_3_length_451020_cov_25.551972_434
_1403	dockerin.hmm	1e-09	25.551972	NODE_3_length_451020_cov_25.551972_438
_1410	CBM50.hmm	1.5e-06	25.551972	NODE_3_length_451020_cov_25.551972_445
_1419	GT2_Glycos_transf_2.hmm	5.3e-26	25.551972	NODE_3_length_451020_cov_25.551972_454
_1442	CBM66.hmm	1.2e-13	21.900433	NODE_4_length_447454_cov_21.900433_19
_1443	CBM51.hmm	2.4e-29	21.900433	NODE_4_length_447454_cov_21.900433_20
_1446	GH140.hmm	4.1e-120	21.900433	NODE_4_length_447454_cov_21.900433_23
_1447	GH28.hmm	2.1e-35	21.900433	NODE_4_length_447454_cov_21.900433_24
_1459	GH110.hmm	4.8e-164	21.900433	NODE_4_length_447454_cov_21.900433_36
_1473	GT28.hmm	2.8e-46	21.900433	NODE_4_length_447454_cov_21.900433_50
_1506	GH20.hmm	1.4e-124	21.900433	NODE_4_length_447454_cov_21.900433_83
_1507	CE10.hmm	1e-15	21.900433	NODE_4_length_447454_cov_21.900433_84
_1528	CBM50.hmm	1.1e-27	21.900433	NODE_4_length_447454_cov_21.900433_105
_1558	CE10.hmm	9.2e-12	21.900433	NODE_4_length_447454_cov_21.900433_135
_1601	GH13_3.hmm	1.8e-07	21.900433	NODE_4_length_447454_cov_21.900433_178
_1630	GH92.hmm	3.9e-181	21.900433	NODE_4_length_447454_cov_21.900433_207
_1637	GH2.hmm	8.7e-83	21.900433	NODE_4_length_447454_cov_21.900433_214
_1645	GH32.hmm	2.4e-102	21.900433	NODE_4_length_447454_cov_21.900433_222
_1684	GH127.hmm	1.5e-174	21.900433	NODE_4_length_447454_cov_21.900433_261
_1685	GH127.hmm	6.4e-20	21.900433	NODE_4_length_447454_cov_21.900433_262
_1687	GH127.hmm	5.5e-37	21.900433	NODE_4_length_447454_cov_21.900433_264
_1688	GH127.hmm	2e-212	21.900433	NODE_4_length_447454_cov_21.900433_265
_1700	GT1.hmm	1.3e-14	21.900433	NODE_4_length_447454_cov_21.900433_277
_1741	GH2.hmm	7.4e-85	21.900433	NODE_4_length_447454_cov_21.900433_318
_1755	GH36.hmm	4.9e-08	21.900433	NODE_4_length_447454_cov_21.900433_332
_1788	GT41.hmm	4.9e-07	44.203169	NODE_5_length_421074_cov_44.203169_18
_1815	GT28.hmm	9.3e-41	44.203169	NODE_5_length_421074_cov_44.203169_45
_1860	GT92.hmm	3e-33	44.203169	NODE_5_length_421074_cov_44.203169_90
_1879	CE9.hmm	5.7e-06	44.203169	NODE_5_length_421074_cov_44.203169_109
_1887	CE14.hmm	1.6e-12	44.203169	NODE_5_length_421074_cov_44.203169_117
_1888	CBM9.hmm	2.3e-10	44.203169	NODE_5_length_421074_cov_44.203169_118
_1910	AA3_2.hmm	2.3e-06	44.203169	NODE_5_length_421074_cov_44.203169_140
_1925	CE3.hmm	3.3e-09	44.203169	NODE_5_length_421074_cov_44.203169_155
_1933	GH89.hmm	3.2e-221	44.203169	NODE_5_length_421074_cov_44.203169_163
_1950	GH123.hmm	2.2e-213	44.203169	NODE_5_length_421074_cov_44.203169_180
_1984	GH29.hmm	1.3e-73	44.203169	NODE_5_length_421074_cov_44.203169_214
_1985	GH2.hmm	1.6e-184	44.203169	NODE_5_length_421074_cov_44.203169_215
_2010	CE11.hmm	5.4e-93	44.203169	NODE_5_length_421074_cov_44.203169_240
_2073	CBM50.hmm	4.8e-14	44.203169	NODE_5_length_421074_cov_44.203169_303
_2088	GH20.hmm	2.1e-127	44.203169	NODE_5_length_421074_cov_44.203169_318
_2100	GT41.hmm	1.4e-08	25.032483	NODE_6_length_395873_cov_25.032483_12
_2127	GH109.hmm	3.5e-10	25.032483	NODE_6_length_395873_cov_25.032483_39
_2128	GH13_8.hmm	4.3e-150	25.032483	NODE_6_length_395873_cov_25.032483_40
_2143	GT2_Glyco_tranf_2_3.hmm	1.3e-28	25.032483	NODE_6_length_395873_cov_25.032483_55
_2163	GT19.hmm	2.2e-104	25.032483	NODE_6_length_395873_cov_25.032483_75
_2195	GH20.hmm	1.8e-102	25.032483	NODE_6_length_395873_cov_25.032483_107
_2196	GH20.hmm	2.7e-10	25.032483	NODE_6_length_395873_cov_25.032483_108
_2228	PL10.hmm	2.4e-08	25.032483	NODE_6_length_395873_cov_25.032483_140
_2292	GH76.hmm	4.4e-07	25.032483	NODE_6_length_395873_cov_25.032483_204
_2296	GT41.hmm	6e-20	25.032483	NODE_6_length_395873_cov_25.032483_208
_2304	GH20.hmm	1.7e-51	25.032483	NODE_6_length_395873_cov_25.032483_216
_2310	CE11.hmm	4.3e-95	25.032483	NODE_6_length_395873_cov_25.032483_222
_2353	GH31.hmm	2e-146	25.032483	NODE_6_length_395873_cov_25.032483_265
_2354	GT5.hmm	5.9e-32	25.032483	NODE_6_length_395873_cov_25.032483_266
_2355	GH57.hmm	7.8e-44	25.032483	NODE_6_length_395873_cov_25.032483_267
_2366	GH33.hmm	6.9e-95	25.032483	NODE_6_length_395873_cov_25.032483_278
_2384	CBM40.hmm	7.1e-07	25.032483	NODE_6_length_395873_cov_25.032483_296
_2385	GH20.hmm	9.5e-50	25.032483	NODE_6_length_395873_cov_25.032483_297
_2388	GH13_5.hmm	2.4e-154	25.032483	NODE_6_length_395873_cov_25.032483_300
_2453	CE10.hmm	3.8e-12	26.380275	NODE_7_length_363377_cov_26.380275_61
_2462	CE4.hmm	2.5e-26	26.380275	NODE_7_length_363377_cov_26.380275_70
_2517	AA3.hmm	6.5e-06	26.380275	NODE_7_length_363377_cov_26.380275_125
_2547	GT4.hmm	7.2e-23	26.380275	NODE_7_length_363377_cov_26.380275_155
_2554	CE10.hmm	1.5e-27	26.380275	NODE_7_length_363377_cov_26.380275_162
_2556	GH97.hmm	1.9e-198	26.380275	NODE_7_length_363377_cov_26.380275_164
_2557	GH38.hmm	8.5e-52	26.380275	NODE_7_length_363377_cov_26.380275_165
_2558	GH76.hmm	2.9e-67	26.380275	NODE_7_length_363377_cov_26.380275_166
_2559	GH125.hmm	5.3e-186	26.380275	NODE_7_length_363377_cov_26.380275_167
_2562	PL32.hmm	5.2e-12	26.380275	NODE_7_length_363377_cov_26.380275_170
_2563	GH76.hmm	1.3e-87	26.380275	NODE_7_length_363377_cov_26.380275_171
_2564	GH92.hmm	3.4e-134	26.380275	NODE_7_length_363377_cov_26.380275_172
_2579	GH2.hmm	4.2e-105	26.380275	NODE_7_length_363377_cov_26.380275_187
_2581	GH109.hmm	1.3e-22	26.380275	NODE_7_length_363377_cov_26.380275_189
_2583	GH109.hmm	2.5e-19	26.380275	NODE_7_length_363377_cov_26.380275_191
_2584	CBM66.hmm	9.5e-13	26.380275	NODE_7_length_363377_cov_26.380275_192
_2591	GH105.hmm	9.9e-72	26.380275	NODE_7_length_363377_cov_26.380275_199
_2592	GH2.hmm	4.4e-85	26.380275	NODE_7_length_363377_cov_26.380275_200
_2594	GH130.hmm	1.2e-84	26.380275	NODE_7_length_363377_cov_26.380275_202
_2595	GH43_31.hmm	2.2e-108	26.380275	NODE_7_length_363377_cov_26.380275_203
_2596	GH43_3.hmm	1.9e-113	26.380275	NODE_7_length_363377_cov_26.380275_204
_2613	CBM32.hmm	5.1e-13	26.380275	NODE_7_length_363377_cov_26.380275_221
_2618	GH2.hmm	1.1e-212	26.380275	NODE_7_length_363377_cov_26.380275_226
_2619	GH29.hmm	1.4e-74	26.380275	NODE_7_length_363377_cov_26.380275_227
_2622	CBM32.hmm	1.2e-21	26.380275	NODE_7_length_363377_cov_26.380275_230
_2639	GT51.hmm	9.9e-44	26.380275	NODE_7_length_363377_cov_26.380275_247
_2640	GT7.hmm	1.2e-11	26.380275	NODE_7_length_363377_cov_26.380275_248
_2644	GT2_Glycos_transf_2.hmm	2.7e-32	26.380275	NODE_7_length_363377_cov_26.380275_252
_2648	GT2_Glycos_transf_2.hmm	2.7e-32	26.380275	NODE_7_length_363377_cov_26.380275_256
_2656	GH5_46.hmm	4.8e-102	26.380275	NODE_7_length_363377_cov_26.380275_264
_2657	GH3.hmm	1.6e-67	26.380275	NODE_7_length_363377_cov_26.380275_265
_2662	GH2.hmm	8.8e-98	26.380275	NODE_7_length_363377_cov_26.380275_270
_2663	GH88.hmm	1.9e-127	26.380275	NODE_7_length_363377_cov_26.380275_271
_2664	GH2.hmm	9.9e-119	26.380275	NODE_7_length_363377_cov_26.380275_272
_2666	GH55.hmm	9.4e-75	26.380275	NODE_7_length_363377_cov_26.380275_274
_2671	GH2.hmm	2.1e-100	26.380275	NODE_7_length_363377_cov_26.380275_279
_2681	AA6.hmm	2.8e-08	26.380275	NODE_7_length_363377_cov_26.380275_289
_2715	GH51.hmm	1.7e-96	26.710500	NODE_8_length_348865_cov_26.710500_33
_2718	CE4.hmm	9.7e-30	26.710500	NODE_8_length_348865_cov_26.710500_36
_2750	GH109.hmm	8.2e-19	26.710500	NODE_8_length_348865_cov_26.710500_68
_2753	GH95.hmm	4.8e-225	26.710500	NODE_8_length_348865_cov_26.710500_71
_2755	dockerin.hmm	9.6e-08	26.710500	NODE_8_length_348865_cov_26.710500_73
_2780	GH73.hmm	7.2e-09	26.710500	NODE_8_length_348865_cov_26.710500_98
_2784	GH18.hmm	4.2e-25	26.710500	NODE_8_length_348865_cov_26.710500_102
_2786	CE1.hmm	1.6e-09	26.710500	NODE_8_length_348865_cov_26.710500_104
_2842	GT83.hmm	2.3e-08	26.710500	NODE_8_length_348865_cov_26.710500_160
_2869	GH110.hmm	6.3e-126	26.710500	NODE_8_length_348865_cov_26.710500_187
_2870	GH31.hmm	3.6e-113	26.710500	NODE_8_length_348865_cov_26.710500_188
_2872	GH2.hmm	2.2e-173	26.710500	NODE_8_length_348865_cov_26.710500_190
_2875	CE10.hmm	3.8e-34	26.710500	NODE_8_length_348865_cov_26.710500_193
_2939	GH25.hmm	1.7e-42	26.710500	NODE_8_length_348865_cov_26.710500_257
_2960	GH37.hmm	1.5e-14	26.710500	NODE_8_length_348865_cov_26.710500_278
_2962	GT51.hmm	4.5e-59	26.710500	NODE_8_length_348865_cov_26.710500_280
_2963	CE9.hmm	8.6e-17	26.710500	NODE_8_length_348865_cov_26.710500_281
_2981	GH29.hmm	2.2e-86	26.710500	NODE_8_length_348865_cov_26.710500_299
_3045	GT2_Glycos_transf_2.hmm	2.8e-35	44.552377	NODE_9_length_318906_cov_44.552377_30
_3052	GT4.hmm	4.8e-22	44.552377	NODE_9_length_318906_cov_44.552377_37
_3054	GT32.hmm	3.1e-20	44.552377	NODE_9_length_318906_cov_44.552377_39
_3056	GT2_Glycos_transf_2.hmm	5.4e-27	44.552377	NODE_9_length_318906_cov_44.552377_41
_3058	GT4.hmm	1.2e-40	44.552377	NODE_9_length_318906_cov_44.552377_43
_3059	GT4.hmm	1.6e-27	44.552377	NODE_9_length_318906_cov_44.552377_44
_3061	GT4.hmm	2.8e-36	44.552377	NODE_9_length_318906_cov_44.552377_46
_3075	GH95.hmm	5.7e-290	44.552377	NODE_9_length_318906_cov_44.552377_60
_3094	AA3_1.hmm	1.6e-08	44.552377	NODE_9_length_318906_cov_44.552377_79
_3107	GT2_Glycos_transf_2.hmm	1e-30	44.552377	NODE_9_length_318906_cov_44.552377_92
_3151	GT41.hmm	4.9e-12	44.552377	NODE_9_length_318906_cov_44.552377_136
_3164	GT2_Glycos_transf_2.hmm	1.4e-31	44.552377	NODE_9_length_318906_cov_44.552377_149
_3181	GH110.hmm	4.7e-194	44.552377	NODE_9_length_318906_cov_44.552377_166
_3207	CBM32.hmm	2.5e-09	44.552377	NODE_9_length_318906_cov_44.552377_192
_3220	GT2_Glycos_transf_2.hmm	2.3e-27	44.552377	NODE_9_length_318906_cov_44.552377_205
_3223	GH2.hmm	1e-30	44.552377	NODE_9_length_318906_cov_44.552377_208
_3229	GH43_10.hmm	3e-92	44.552377	NODE_9_length_318906_cov_44.552377_214
_3230	GH28.hmm	3.5e-82	44.552377	NODE_9_length_318906_cov_44.552377_215
_3231	PL1_2.hmm	5.1e-74	44.552377	NODE_9_length_318906_cov_44.552377_216
_3232	PL10_1.hmm	9.3e-115	44.552377	NODE_9_length_318906_cov_44.552377_217
_3233	GH77.hmm	1.5e-151	44.552377	NODE_9_length_318906_cov_44.552377_218
_3237	GH73.hmm	1.4e-37	44.552377	NODE_9_length_318906_cov_44.552377_222
_3240	CE1.hmm	8.6e-17	44.552377	NODE_9_length_318906_cov_44.552377_225
_3252	GH109.hmm	2.9e-57	44.552377	NODE_9_length_318906_cov_44.552377_237
_3253	CBM32.hmm	2.2e-09	44.552377	NODE_9_length_318906_cov_44.552377_238
_3254	CBM32.hmm	1.2e-12	44.552377	NODE_9_length_318906_cov_44.552377_239
_3258	CE9.hmm	3.3e-13	44.552377	NODE_9_length_318906_cov_44.552377_243
_3339	CE9.hmm	5.1e-11	4.506519	NODE_10_length_315779_cov_4.506519_76
_3414	GT2_Glycos_transf_2.hmm	2.3e-25	4.506519	NODE_10_length_315779_cov_4.506519_151
_3421	GH76.hmm	1.2e-11	4.506519	NODE_10_length_315779_cov_4.506519_158
_3428	CE9.hmm	3.6e-126	4.506519	NODE_10_length_315779_cov_4.506519_165
_3480	CBM50.hmm	1.1e-13	4.506519	NODE_10_length_315779_cov_4.506519_217
_3551	CE1.hmm	8e-07	4.506519	NODE_10_length_315779_cov_4.506519_288
_3559	SLH.hmm	1.9e-08	4.506519	NODE_10_length_315779_cov_4.506519_296
_3637	GT35.hmm	5.2e-137	5.350033	NODE_11_length_300041_cov_5.350033_65
_3654	GH57.hmm	1.1e-57	5.350033	NODE_11_length_300041_cov_5.350033_82
_3667	GT4.hmm	9.7e-23	5.350033	NODE_11_length_300041_cov_5.350033_95
_3668	GT9.hmm	2.7e-18	5.350033	NODE_11_length_300041_cov_5.350033_96
_3673	PL22.hmm	1.3e-29	5.350033	NODE_11_length_300041_cov_5.350033_101
_3690	GT19.hmm	2.8e-104	5.350033	NODE_11_length_300041_cov_5.350033_118
_3691	GH109.hmm	1.6e-14	5.350033	NODE_11_length_300041_cov_5.350033_119
_3693	CE7.hmm	2.7e-09	5.350033	NODE_11_length_300041_cov_5.350033_121
_3694	GH3.hmm	2.3e-26	5.350033	NODE_11_length_300041_cov_5.350033_122
_3699	CE11.hmm	1.1e-85	5.350033	NODE_11_length_300041_cov_5.350033_127
_3707	GT41.hmm	7.6e-15	5.350033	NODE_11_length_300041_cov_5.350033_135
_3717	GH57.hmm	5.2e-83	5.350033	NODE_11_length_300041_cov_5.350033_145
_3734	GT51.hmm	3.5e-66	5.350033	NODE_11_length_300041_cov_5.350033_162
_3752	GT9.hmm	1.1e-14	5.350033	NODE_11_length_300041_cov_5.350033_180
_3823	GT4.hmm	1.3e-33	5.350033	NODE_11_length_300041_cov_5.350033_251
_3834	GT9.hmm	3e-18	5.350033	NODE_11_length_300041_cov_5.350033_262
_3879	GH156.hmm	4.1e-09	27.713945	NODE_12_length_297262_cov_27.713945_23
_3888	GT41.hmm	7.5e-23	27.713945	NODE_12_length_297262_cov_27.713945_32
_3889	GT41.hmm	3.6e-12	27.713945	NODE_12_length_297262_cov_27.713945_33
_3895	GT2_Glycos_transf_2.hmm	2.1e-31	27.713945	NODE_12_length_297262_cov_27.713945_39
_3896	GT2_Glycos_transf_2.hmm	1.5e-23	27.713945	NODE_12_length_297262_cov_27.713945_40
_3938	GH33.hmm	3.4e-20	27.713945	NODE_12_length_297262_cov_27.713945_82
_3939	CE3.hmm	8.8e-14	27.713945	NODE_12_length_297262_cov_27.713945_83
_3945	GT9.hmm	4.3e-15	27.713945	NODE_12_length_297262_cov_27.713945_89
_3947	CE1.hmm	8.4e-06	27.713945	NODE_12_length_297262_cov_27.713945_91
_3984	CE4.hmm	2.4e-34	27.713945	NODE_12_length_297262_cov_27.713945_128
_4023	AA4.hmm	3.8e-31	27.713945	NODE_12_length_297262_cov_27.713945_167
_4047	GT41.hmm	4.2e-07	27.713945	NODE_12_length_297262_cov_27.713945_191
_4052	CBM51.hmm	1.6e-19	27.713945	NODE_12_length_297262_cov_27.713945_196
_4053	GH78.hmm	2.8e-08	27.713945	NODE_12_length_297262_cov_27.713945_197
_4086	GH2.hmm	2.6e-120	27.713945	NODE_12_length_297262_cov_27.713945_230
_4111	GT39.hmm	8.2e-12	27.713945	NODE_12_length_297262_cov_27.713945_255
_4114	GT41.hmm	3.7e-06	27.713945	NODE_12_length_297262_cov_27.713945_258
_4134	GH29.hmm	7.8e-96	26.861902	NODE_13_length_281859_cov_26.861902_15
_4135	cohesin.hmm	3.1e-10	26.861902	NODE_13_length_281859_cov_26.861902_16
_4160	GH2.hmm	1.1e-212	26.861902	NODE_13_length_281859_cov_26.861902_41
_4179	CE10.hmm	8.9e-34	26.861902	NODE_13_length_281859_cov_26.861902_60
_4206	GH95.hmm	1.4e-118	26.861902	NODE_13_length_281859_cov_26.861902_87
_4228	dockerin.hmm	7.4e-07	26.861902	NODE_13_length_281859_cov_26.861902_109
_4248	GH2.hmm	1.9e-96	26.861902	NODE_13_length_281859_cov_26.861902_129
_4254	GT2_Glycos_transf_2.hmm	7e-35	26.861902	NODE_13_length_281859_cov_26.861902_135
_4257	GH36.hmm	1.9e-45	26.861902	NODE_13_length_281859_cov_26.861902_138
_4279	GH28.hmm	9.4e-72	26.861902	NODE_13_length_281859_cov_26.861902_160
_4282	CBM50.hmm	2.3e-09	26.861902	NODE_13_length_281859_cov_26.861902_163
_4284	cohesin.hmm	4.2e-10	26.861902	NODE_13_length_281859_cov_26.861902_165
_4291	GH95.hmm	2.9e-216	26.861902	NODE_13_length_281859_cov_26.861902_172
_4298	AA3.hmm	5.8e-06	26.861902	NODE_13_length_281859_cov_26.861902_179
_4360	AA6.hmm	4.8e-06	26.861902	NODE_13_length_281859_cov_26.861902_241
_4368	CBM66.hmm	5.1e-12	20.698931	NODE_14_length_268648_cov_20.698931_7
_4377	GT7.hmm	3.8e-07	20.698931	NODE_14_length_268648_cov_20.698931_16
_4403	GT2_Glycos_transf_2.hmm	7.3e-35	20.698931	NODE_14_length_268648_cov_20.698931_42
_4435	GH133.hmm	4e-98	20.698931	NODE_14_length_268648_cov_20.698931_74
_4436	GT4.hmm	7e-35	20.698931	NODE_14_length_268648_cov_20.698931_75
_4437	GH57.hmm	3.3e-59	20.698931	NODE_14_length_268648_cov_20.698931_76
_4439	GT5.hmm	4.1e-47	20.698931	NODE_14_length_268648_cov_20.698931_78
_4455	GH2.hmm	1.3e-209	20.698931	NODE_14_length_268648_cov_20.698931_94
_4461	CE9.hmm	4.9e-112	20.698931	NODE_14_length_268648_cov_20.698931_100
_4462	CE9.hmm	9.3e-101	20.698931	NODE_14_length_268648_cov_20.698931_101
_4463	CE14.hmm	1e-10	20.698931	NODE_14_length_268648_cov_20.698931_102
_4468	CE3.hmm	9.3e-08	20.698931	NODE_14_length_268648_cov_20.698931_107
_4469	GH38.hmm	1.2e-25	20.698931	NODE_14_length_268648_cov_20.698931_108
_4503	CBM9.hmm	6e-13	20.698931	NODE_14_length_268648_cov_20.698931_142
_4528	GT2_Glycos_transf_2.hmm	6.7e-21	20.698931	NODE_14_length_268648_cov_20.698931_167
_4530	GT4.hmm	4.1e-09	20.698931	NODE_14_length_268648_cov_20.698931_169
_4531	GT2_Glycos_transf_2.hmm	1.8e-40	20.698931	NODE_14_length_268648_cov_20.698931_170
_4534	GT2_Glycos_transf_2.hmm	2.2e-34	20.698931	NODE_14_length_268648_cov_20.698931_173
_4539	CE4.hmm	5.2e-24	20.698931	NODE_14_length_268648_cov_20.698931_178
_4548	GH109.hmm	5.5e-11	20.698931	NODE_14_length_268648_cov_20.698931_187
_4595	GH125.hmm	5.4e-184	20.698931	NODE_14_length_268648_cov_20.698931_234
_4623	GH123.hmm	1.3e-204	19.429978	NODE_15_length_253724_cov_19.429978_27
_4634	GH76.hmm	8.7e-91	19.429978	NODE_15_length_253724_cov_19.429978_38
_4658	GT2_Glycos_transf_2.hmm	3.2e-31	19.429978	NODE_15_length_253724_cov_19.429978_62
