ORF	predicted_protein	Full_Seq_E-value	Coverage	Location
_488	CE4.hmm	1.1e-29	31.550969	NODE_2_length_524172_cov_31.550969_28
_530	GH25.hmm	1.2e-51	31.550969	NODE_2_length_524172_cov_31.550969_70
_536	GT4.hmm	3.5e-34	31.550969	NODE_2_length_524172_cov_31.550969_76
_539	GT2_Glycos_transf_2.hmm	3.3e-39	31.550969	NODE_2_length_524172_cov_31.550969_79
_540	GT2_Glycos_transf_2.hmm	2.1e-37	31.550969	NODE_2_length_524172_cov_31.550969_80
_542	GT4.hmm	1.8e-20	31.550969	NODE_2_length_524172_cov_31.550969_82
_546	GT4.hmm	2.3e-08	31.550969	NODE_2_length_524172_cov_31.550969_86
_558	CE9.hmm	7.1e-14	31.550969	NODE_2_length_524172_cov_31.550969_98
_562	AA3_1.hmm	5.3e-07	31.550969	NODE_2_length_524172_cov_31.550969_102
_578	GT28.hmm	8.8e-48	31.550969	NODE_2_length_524172_cov_31.550969_118
_589	GH27.hmm	3e-58	31.550969	NODE_2_length_524172_cov_31.550969_129
_606	GH38.hmm	8.2e-88	31.550969	NODE_2_length_524172_cov_31.550969_146
_611	GT8.hmm	1.2e-46	31.550969	NODE_2_length_524172_cov_31.550969_151
_620	GH2.hmm	8.2e-174	31.550969	NODE_2_length_524172_cov_31.550969_160
_622	CE10.hmm	5.3e-40	31.550969	NODE_2_length_524172_cov_31.550969_162
_623	GH31.hmm	2.6e-104	31.550969	NODE_2_length_524172_cov_31.550969_163
_630	GH51.hmm	1.4e-95	31.550969	NODE_2_length_524172_cov_31.550969_170
_633	CE4.hmm	9.6e-30	31.550969	NODE_2_length_524172_cov_31.550969_173
_702	GH109.hmm	2.8e-19	31.550969	NODE_2_length_524172_cov_31.550969_242
_705	GH95.hmm	2.7e-225	31.550969	NODE_2_length_524172_cov_31.550969_245
_707	dockerin.hmm	9.6e-08	31.550969	NODE_2_length_524172_cov_31.550969_247
_784	dockerin.hmm	9.6e-11	31.550969	NODE_2_length_524172_cov_31.550969_324
_788	GH18.hmm	7.6e-25	31.550969	NODE_2_length_524172_cov_31.550969_328
_790	CE1.hmm	1e-09	31.550969	NODE_2_length_524172_cov_31.550969_330
_858	GT83.hmm	7.3e-07	31.550969	NODE_2_length_524172_cov_31.550969_398
_885	GH110.hmm	7.9e-126	31.550969	NODE_2_length_524172_cov_31.550969_425
_886	GH31.hmm	3.6e-113	31.550969	NODE_2_length_524172_cov_31.550969_426
_888	GH2.hmm	2.2e-173	31.550969	NODE_2_length_524172_cov_31.550969_428
_891	CE10.hmm	4.5e-34	31.550969	NODE_2_length_524172_cov_31.550969_431
_949	GH25.hmm	1.9e-42	31.550969	NODE_2_length_524172_cov_31.550969_489
_985	GH73.hmm	1.1e-12	23.206467	NODE_3_length_489597_cov_23.206467_16
_1004	GT41.hmm	4.6e-08	23.206467	NODE_3_length_489597_cov_23.206467_35
_1005	GT51.hmm	1.7e-59	23.206467	NODE_3_length_489597_cov_23.206467_36
_1043	GH29.hmm	4.1e-79	23.206467	NODE_3_length_489597_cov_23.206467_74
_1058	GT41.hmm	5.3e-14	23.206467	NODE_3_length_489597_cov_23.206467_89
_1086	GH75.hmm	4.6e-08	23.206467	NODE_3_length_489597_cov_23.206467_117
_1124	GT41.hmm	3.7e-06	23.206467	NODE_3_length_489597_cov_23.206467_155
_1127	GT39.hmm	8.2e-12	23.206467	NODE_3_length_489597_cov_23.206467_158
_1152	GH2.hmm	2.6e-120	23.206467	NODE_3_length_489597_cov_23.206467_183
_1185	GH78.hmm	2.8e-08	23.206467	NODE_3_length_489597_cov_23.206467_216
_1186	CBM51.hmm	1.6e-19	23.206467	NODE_3_length_489597_cov_23.206467_217
_1191	GT41.hmm	4.2e-07	23.206467	NODE_3_length_489597_cov_23.206467_222
_1215	AA4.hmm	3.8e-31	23.206467	NODE_3_length_489597_cov_23.206467_246
_1254	CE4.hmm	2.4e-34	23.206467	NODE_3_length_489597_cov_23.206467_285
_1291	CE1.hmm	8.4e-06	23.206467	NODE_3_length_489597_cov_23.206467_322
_1293	GT9.hmm	4.3e-15	23.206467	NODE_3_length_489597_cov_23.206467_324
_1299	CE3.hmm	8.8e-14	23.206467	NODE_3_length_489597_cov_23.206467_330
_1300	GH33.hmm	3.4e-20	23.206467	NODE_3_length_489597_cov_23.206467_331
_1342	GT2_Glycos_transf_2.hmm	1.5e-23	23.206467	NODE_3_length_489597_cov_23.206467_373
_1343	GT2_Glycos_transf_2.hmm	2.1e-31	23.206467	NODE_3_length_489597_cov_23.206467_374
_1349	GT41.hmm	4.5e-11	23.206467	NODE_3_length_489597_cov_23.206467_380
_1350	GT41.hmm	7.5e-23	23.206467	NODE_3_length_489597_cov_23.206467_381
_1359	GH156.hmm	4.1e-09	23.206467	NODE_3_length_489597_cov_23.206467_390
_1382	GH109.hmm	2.8e-20	9.145943	NODE_4_length_400217_cov_9.145943_1
_1390	GH39.hmm	1.4e-55	9.145943	NODE_4_length_400217_cov_9.145943_9
_1393	GH39.hmm	2.4e-53	9.145943	NODE_4_length_400217_cov_9.145943_12
_1395	CE10.hmm	8.3e-38	9.145943	NODE_4_length_400217_cov_9.145943_14
_1406	GH109.hmm	1.6e-07	9.145943	NODE_4_length_400217_cov_9.145943_25
_1408	GH109.hmm	2.6e-08	9.145943	NODE_4_length_400217_cov_9.145943_27
_1409	GH97.hmm	2.8e-08	9.145943	NODE_4_length_400217_cov_9.145943_28
_1411	GH109.hmm	1.3e-18	9.145943	NODE_4_length_400217_cov_9.145943_30
_1414	GH109.hmm	1.3e-18	9.145943	NODE_4_length_400217_cov_9.145943_33
_1415	GH109.hmm	1.1e-16	9.145943	NODE_4_length_400217_cov_9.145943_34
_1416	AA3_2.hmm	8.9e-07	9.145943	NODE_4_length_400217_cov_9.145943_35
_1430	GH109.hmm	1.1e-19	9.145943	NODE_4_length_400217_cov_9.145943_49
_1443	GH39.hmm	1.1e-65	9.145943	NODE_4_length_400217_cov_9.145943_62
_1444	AA6.hmm	2.6e-06	9.145943	NODE_4_length_400217_cov_9.145943_63
_1463	GH28.hmm	2.7e-06	9.145943	NODE_4_length_400217_cov_9.145943_82
_1466	CE7.hmm	2.1e-10	9.145943	NODE_4_length_400217_cov_9.145943_85
_1468	GH39.hmm	1.3e-06	9.145943	NODE_4_length_400217_cov_9.145943_87
_1470	CE10.hmm	8.7e-31	9.145943	NODE_4_length_400217_cov_9.145943_89
_1471	GH78.hmm	2.7e-108	9.145943	NODE_4_length_400217_cov_9.145943_90
_1472	AA3_1.hmm	1.8e-06	9.145943	NODE_4_length_400217_cov_9.145943_91
_1488	GH77.hmm	7.9e-181	9.145943	NODE_4_length_400217_cov_9.145943_107
_1512	GH39.hmm	4.6e-59	9.145943	NODE_4_length_400217_cov_9.145943_131
_1523	CE4.hmm	1e-30	9.145943	NODE_4_length_400217_cov_9.145943_142
_1632	GT83.hmm	1.5e-06	9.145943	NODE_4_length_400217_cov_9.145943_251
_1635	GT41.hmm	4.2e-07	9.145943	NODE_4_length_400217_cov_9.145943_254
_1666	AA3_1.hmm	9.7e-06	9.145943	NODE_4_length_400217_cov_9.145943_285
_1685	CBM50.hmm	3.2e-08	9.145943	NODE_4_length_400217_cov_9.145943_304
_1766	CE10.hmm	2.6e-39	6.961284	NODE_5_length_375775_cov_6.961284_16
_1767	GH43_12.hmm	4.5e-121	6.961284	NODE_5_length_375775_cov_6.961284_17
_1770	GH1.hmm	4.8e-111	6.961284	NODE_5_length_375775_cov_6.961284_20
_1829	GT51.hmm	1.9e-65	6.961284	NODE_5_length_375775_cov_6.961284_79
_1853	GT2_Glycos_transf_2.hmm	7.5e-07	6.961284	NODE_5_length_375775_cov_6.961284_103
_1863	CE4.hmm	5e-28	6.961284	NODE_5_length_375775_cov_6.961284_113
_1876	GH3.hmm	2.7e-61	6.961284	NODE_5_length_375775_cov_6.961284_126
_1881	GH120.hmm	1.4e-42	6.961284	NODE_5_length_375775_cov_6.961284_131
_1882	GH120.hmm	4.7e-50	6.961284	NODE_5_length_375775_cov_6.961284_132
_1883	GH3.hmm	7.9e-59	6.961284	NODE_5_length_375775_cov_6.961284_133
_1888	GH42.hmm	1.8e-153	6.961284	NODE_5_length_375775_cov_6.961284_138
_1898	GH3.hmm	6.7e-64	6.961284	NODE_5_length_375775_cov_6.961284_148
_1936	GT28.hmm	3e-38	6.961284	NODE_5_length_375775_cov_6.961284_186
_1956	CE1.hmm	5.7e-51	6.961284	NODE_5_length_375775_cov_6.961284_206
_1957	CE1.hmm	7.3e-49	6.961284	NODE_5_length_375775_cov_6.961284_207
_1966	GH3.hmm	8.1e-43	6.961284	NODE_5_length_375775_cov_6.961284_216
_1972	GH120.hmm	3.1e-42	6.961284	NODE_5_length_375775_cov_6.961284_222
_1978	GH13_11.hmm	1.5e-150	6.961284	NODE_5_length_375775_cov_6.961284_228
_1984	GH31.hmm	2.5e-147	6.961284	NODE_5_length_375775_cov_6.961284_234
_1987	GH43_17.hmm	1.8e-96	6.961284	NODE_5_length_375775_cov_6.961284_237
_1991	GH50.hmm	4.4e-116	6.961284	NODE_5_length_375775_cov_6.961284_241
_1992	GH5.hmm	1.7e-08	6.961284	NODE_5_length_375775_cov_6.961284_242
_1993	GH112.hmm	1.3e-280	6.961284	NODE_5_length_375775_cov_6.961284_243
_1995	GH109.hmm	1.9e-13	6.961284	NODE_5_length_375775_cov_6.961284_245
_1997	GH112.hmm	0	6.961284	NODE_5_length_375775_cov_6.961284_247
_2047	CE1.hmm	6.8e-10	45.259283	NODE_6_length_372002_cov_45.259283_23
_2050	CE4.hmm	4.3e-27	45.259283	NODE_6_length_372002_cov_45.259283_26
_2086	GH73.hmm	6.1e-13	45.259283	NODE_6_length_372002_cov_45.259283_62
_2148	GT41.hmm	4.4e-15	45.259283	NODE_6_length_372002_cov_45.259283_124
_2154	GT2_Glycos_transf_2.hmm	1e-33	45.259283	NODE_6_length_372002_cov_45.259283_130
_2155	GT28.hmm	3.6e-26	45.259283	NODE_6_length_372002_cov_45.259283_131
_2181	GH39.hmm	2.5e-13	45.259283	NODE_6_length_372002_cov_45.259283_157
_2192	CE4.hmm	1.7e-34	45.259283	NODE_6_length_372002_cov_45.259283_168
_2235	GT4.hmm	8e-12	45.259283	NODE_6_length_372002_cov_45.259283_211
_2236	GT4.hmm	1.3e-12	45.259283	NODE_6_length_372002_cov_45.259283_212
_2258	GH3.hmm	4.4e-74	45.259283	NODE_6_length_372002_cov_45.259283_234
_2264	CE3.hmm	6.3e-06	45.259283	NODE_6_length_372002_cov_45.259283_240
_2286	GH127.hmm	7e-202	45.259283	NODE_6_length_372002_cov_45.259283_262
_2287	GH76.hmm	1.1e-06	45.259283	NODE_6_length_372002_cov_45.259283_263
_2303	GH13_11.hmm	2.8e-153	45.259283	NODE_6_length_372002_cov_45.259283_279
_2309	GH109.hmm	5.9e-07	45.259283	NODE_6_length_372002_cov_45.259283_285
_2313	PL26.hmm	9.9e-16	45.259283	NODE_6_length_372002_cov_45.259283_289
_2328	GH38.hmm	7.2e-91	45.259283	NODE_6_length_372002_cov_45.259283_304
_2330	GH130.hmm	6e-92	45.259283	NODE_6_length_372002_cov_45.259283_306
_2336	GT2_Glycos_transf_2.hmm	1.1e-15	45.259283	NODE_6_length_372002_cov_45.259283_312
_2348	GH39.hmm	3.2e-09	45.259283	NODE_6_length_372002_cov_45.259283_324
_2440	GH5_2.hmm	1.3e-94	5.290467	NODE_7_length_355313_cov_5.290467_64
_2460	GH33.hmm	1.4e-30	5.290467	NODE_7_length_355313_cov_5.290467_84
_2469	GH39.hmm	2.1e-82	5.290467	NODE_7_length_355313_cov_5.290467_93
_2482	CBM37.hmm	2.1e-13	5.290467	NODE_7_length_355313_cov_5.290467_106
_2525	CE1.hmm	1.4e-10	5.290467	NODE_7_length_355313_cov_5.290467_149
_2561	CBM50.hmm	6.8e-10	5.290467	NODE_7_length_355313_cov_5.290467_185
_2563	GH77.hmm	1.3e-170	5.290467	NODE_7_length_355313_cov_5.290467_187
_2570	GH27.hmm	2.1e-40	5.290467	NODE_7_length_355313_cov_5.290467_194
_2571	GH4.hmm	6.3e-58	5.290467	NODE_7_length_355313_cov_5.290467_195
_2584	GH94.hmm	1.2e-258	5.290467	NODE_7_length_355313_cov_5.290467_208
_2629	GH43_12.hmm	1.9e-123	5.290467	NODE_7_length_355313_cov_5.290467_253
_2633	GH35.hmm	4.6e-30	5.290467	NODE_7_length_355313_cov_5.290467_257
_2634	GH39.hmm	8.8e-141	5.290467	NODE_7_length_355313_cov_5.290467_258
_2682	GH43_4.hmm	3.8e-92	35.173226	NODE_8_length_343901_cov_35.173226_21
_2684	GH77.hmm	4.7e-149	35.173226	NODE_8_length_343901_cov_35.173226_23
_2706	GH127.hmm	7e-222	35.173226	NODE_8_length_343901_cov_35.173226_45
_2744	CBM51.hmm	3.6e-10	35.173226	NODE_8_length_343901_cov_35.173226_83
_2801	CE9.hmm	3.5e-06	35.173226	NODE_8_length_343901_cov_35.173226_140
_2821	GH3.hmm	1.6e-66	35.173226	NODE_8_length_343901_cov_35.173226_160
_2860	GH20.hmm	1.6e-105	35.173226	NODE_8_length_343901_cov_35.173226_199
_2861	GH18.hmm	7.7e-32	35.173226	NODE_8_length_343901_cov_35.173226_200
_2965	CBM16.hmm	2.1e-12	35.173226	NODE_8_length_343901_cov_35.173226_304
_2967	GH19.hmm	3.6e-18	35.173226	NODE_8_length_343901_cov_35.173226_306
_3011	GH36.hmm	4.4e-16	43.108872	NODE_9_length_342699_cov_43.108872_30
_3014	GH13_18.hmm	5.6e-117	43.108872	NODE_9_length_342699_cov_43.108872_33
_3016	GH38.hmm	1.3e-58	43.108872	NODE_9_length_342699_cov_43.108872_35
_3017	GH38.hmm	8e-73	43.108872	NODE_9_length_342699_cov_43.108872_36
_3019	GT39.hmm	4.4e-06	43.108872	NODE_9_length_342699_cov_43.108872_38
_3020	GT2_Glycos_transf_2.hmm	4.6e-20	43.108872	NODE_9_length_342699_cov_43.108872_39
_3026	GH94.hmm	3e-262	43.108872	NODE_9_length_342699_cov_43.108872_45
_3038	GT4.hmm	2.7e-38	43.108872	NODE_9_length_342699_cov_43.108872_57
_3073	GH94.hmm	3.5e-303	43.108872	NODE_9_length_342699_cov_43.108872_92
_3095	GT35.hmm	1e-228	43.108872	NODE_9_length_342699_cov_43.108872_114
_3105	GH35.hmm	1.5e-17	43.108872	NODE_9_length_342699_cov_43.108872_124
_3114	AA6.hmm	8e-16	43.108872	NODE_9_length_342699_cov_43.108872_133
_3115	AA6.hmm	1.5e-07	43.108872	NODE_9_length_342699_cov_43.108872_134
_3125	GH13_20.hmm	5e-81	43.108872	NODE_9_length_342699_cov_43.108872_144
_3168	GH77.hmm	8.7e-180	43.108872	NODE_9_length_342699_cov_43.108872_187
_3200	GT2_Glycos_transf_2.hmm	2.8e-27	43.108872	NODE_9_length_342699_cov_43.108872_219
_3206	GH3.hmm	1.9e-55	43.108872	NODE_9_length_342699_cov_43.108872_225
_3225	AA6.hmm	1.4e-07	43.108872	NODE_9_length_342699_cov_43.108872_244
_3230	CE4.hmm	3e-22	43.108872	NODE_9_length_342699_cov_43.108872_249
_3236	GH3.hmm	4.4e-61	43.108872	NODE_9_length_342699_cov_43.108872_255
_3248	CE12.hmm	4.3e-15	43.108872	NODE_9_length_342699_cov_43.108872_267
_3252	GH13_31.hmm	2e-170	43.108872	NODE_9_length_342699_cov_43.108872_271
_3258	GT51.hmm	1.3e-59	43.108872	NODE_9_length_342699_cov_43.108872_277
_3273	GH9.hmm	4.3e-98	43.108872	NODE_9_length_342699_cov_43.108872_292
_3291	GH1.hmm	2.7e-164	5.822319	NODE_10_length_337761_cov_5.822319_8
_3293	GH105.hmm	1e-53	5.822319	NODE_10_length_337761_cov_5.822319_10
_3297	GH109.hmm	1.7e-20	5.822319	NODE_10_length_337761_cov_5.822319_14
_3328	GH18.hmm	8.9e-37	5.822319	NODE_10_length_337761_cov_5.822319_45
_3331	GT2_Glycos_transf_2.hmm	7.5e-30	5.822319	NODE_10_length_337761_cov_5.822319_48
_3335	CE4.hmm	5.6e-34	5.822319	NODE_10_length_337761_cov_5.822319_52
_3353	CE3.hmm	3.4e-06	5.822319	NODE_10_length_337761_cov_5.822319_70
_3355	GH88.hmm	9.8e-111	5.822319	NODE_10_length_337761_cov_5.822319_72
_3357	GH93.hmm	2.6e-81	5.822319	NODE_10_length_337761_cov_5.822319_74
_3408	GH91.hmm	8.9e-193	5.822319	NODE_10_length_337761_cov_5.822319_125
_3409	CE1.hmm	3.6e-30	5.822319	NODE_10_length_337761_cov_5.822319_126
_3410	GH105.hmm	6.4e-79	5.822319	NODE_10_length_337761_cov_5.822319_127
_3411	GH35.hmm	5.9e-79	5.822319	NODE_10_length_337761_cov_5.822319_128
_3414	GH43_27.hmm	2.4e-47	5.822319	NODE_10_length_337761_cov_5.822319_131
_3415	GH43_27.hmm	1.1e-108	5.822319	NODE_10_length_337761_cov_5.822319_132
_3422	GH63.hmm	4.1e-50	5.822319	NODE_10_length_337761_cov_5.822319_139
_3423	GH36.hmm	1.6e-53	5.822319	NODE_10_length_337761_cov_5.822319_140
_3474	CE10.hmm	7.6e-34	5.822319	NODE_10_length_337761_cov_5.822319_191
_3494	GH31.hmm	7e-128	5.822319	NODE_10_length_337761_cov_5.822319_211
_3499	CE2.hmm	3e-48	5.822319	NODE_10_length_337761_cov_5.822319_216
_3505	GH2.hmm	1.5e-105	5.822319	NODE_10_length_337761_cov_5.822319_222
_3529	CE10.hmm	5.7e-24	5.822319	NODE_10_length_337761_cov_5.822319_246
_3535	CE10.hmm	2.1e-24	5.822319	NODE_10_length_337761_cov_5.822319_252
_3555	GT4.hmm	1.9e-38	5.255854	NODE_11_length_334032_cov_5.255854_13
_3557	GT4.hmm	7.9e-21	5.255854	NODE_11_length_334032_cov_5.255854_15
_3558	GT4.hmm	1.1e-08	5.255854	NODE_11_length_334032_cov_5.255854_16
_3587	GT4.hmm	6.6e-21	5.255854	NODE_11_length_334032_cov_5.255854_45
_3588	GT2_Glycos_transf_2.hmm	3.9e-41	5.255854	NODE_11_length_334032_cov_5.255854_46
_3590	GT2_Glycos_transf_2.hmm	1.1e-39	5.255854	NODE_11_length_334032_cov_5.255854_48
_3591	GT2_Glycos_transf_2.hmm	1.2e-71	5.255854	NODE_11_length_334032_cov_5.255854_49
_3592	GT2_Glycos_transf_2.hmm	3.9e-37	5.255854	NODE_11_length_334032_cov_5.255854_50
_3593	GT4.hmm	6.1e-24	5.255854	NODE_11_length_334032_cov_5.255854_51
_3595	GT4.hmm	1.9e-13	5.255854	NODE_11_length_334032_cov_5.255854_53
_3596	GT2_Glycos_transf_2.hmm	3.9e-16	5.255854	NODE_11_length_334032_cov_5.255854_54
_3602	GT4.hmm	2.1e-28	5.255854	NODE_11_length_334032_cov_5.255854_60
_3603	GT4.hmm	1.9e-27	5.255854	NODE_11_length_334032_cov_5.255854_61
_3620	GT2_Glycos_transf_2.hmm	4.6e-28	5.255854	NODE_11_length_334032_cov_5.255854_78
_3646	CE4.hmm	2.8e-32	5.255854	NODE_11_length_334032_cov_5.255854_104
_3658	GT35.hmm	1.4e-276	5.255854	NODE_11_length_334032_cov_5.255854_116
_3664	GH2.hmm	8.6e-98	5.255854	NODE_11_length_334032_cov_5.255854_122
_3681	GH3.hmm	4.2e-64	5.255854	NODE_11_length_334032_cov_5.255854_139
_3685	GH94.hmm	1.3e-153	5.255854	NODE_11_length_334032_cov_5.255854_143
_3686	GH94.hmm	1.4e-247	5.255854	NODE_11_length_334032_cov_5.255854_144
_3705	GH133.hmm	1.4e-118	5.255854	NODE_11_length_334032_cov_5.255854_163
_3706	GH77.hmm	3.7e-172	5.255854	NODE_11_length_334032_cov_5.255854_164
_3707	GH13_14.hmm	9.3e-104	5.255854	NODE_11_length_334032_cov_5.255854_165
_3772	AA3_1.hmm	3.2e-06	5.255854	NODE_11_length_334032_cov_5.255854_230
_3783	GH32.hmm	1.2e-106	5.255854	NODE_11_length_334032_cov_5.255854_241
_3791	CE7.hmm	3.5e-18	5.255854	NODE_11_length_334032_cov_5.255854_249
_3797	GT26.hmm	9.4e-06	5.255854	NODE_11_length_334032_cov_5.255854_255
_3864	GH30_2.hmm	6.7e-164	8.190644	NODE_12_length_333413_cov_8.190644_14
_3945	CBM56.hmm	3.1e-07	8.190644	NODE_12_length_333413_cov_8.190644_95
_3956	GT19.hmm	3.2e-108	8.190644	NODE_12_length_333413_cov_8.190644_106
_3961	GH23.hmm	8.5e-25	8.190644	NODE_12_length_333413_cov_8.190644_111
_3972	GH43_34.hmm	7.1e-95	8.190644	NODE_12_length_333413_cov_8.190644_122
_3992	GH115.hmm	4.5e-213	8.190644	NODE_12_length_333413_cov_8.190644_142
_3993	GH26.hmm	6.1e-94	8.190644	NODE_12_length_333413_cov_8.190644_143
_3994	GH3.hmm	3.1e-66	8.190644	NODE_12_length_333413_cov_8.190644_144
_3995	GH43_19.hmm	1.6e-61	8.190644	NODE_12_length_333413_cov_8.190644_145
_4024	GH25.hmm	1.3e-36	8.190644	NODE_12_length_333413_cov_8.190644_174
_4025	GH51.hmm	1.6e-106	8.190644	NODE_12_length_333413_cov_8.190644_175
_4050	GH43_9.hmm	1.6e-166	8.190644	NODE_12_length_333413_cov_8.190644_200
_4063	PL26.hmm	0	8.190644	NODE_12_length_333413_cov_8.190644_213
_4064	GH105.hmm	3.6e-81	8.190644	NODE_12_length_333413_cov_8.190644_214
_4068	GH43_4.hmm	2.4e-101	8.190644	NODE_12_length_333413_cov_8.190644_218
_4102	GH43_24.hmm	9.3e-101	8.190644	NODE_12_length_333413_cov_8.190644_252
_4122	GH36.hmm	1.7e-226	29.639047	NODE_13_length_326553_cov_29.639047_10
_4123	GH78.hmm	3.2e-09	29.639047	NODE_13_length_326553_cov_29.639047_11
_4128	GH38.hmm	2.3e-73	29.639047	NODE_13_length_326553_cov_29.639047_16
_4130	GH43_17.hmm	1e-85	29.639047	NODE_13_length_326553_cov_29.639047_18
_4141	CE2.hmm	2.6e-11	29.639047	NODE_13_length_326553_cov_29.639047_29
_4193	GT2_Glycos_transf_2.hmm	1.2e-32	29.639047	NODE_13_length_326553_cov_29.639047_81
_4194	GT2_Glycos_transf_2.hmm	1.4e-29	29.639047	NODE_13_length_326553_cov_29.639047_82
_4195	GT4.hmm	7.7e-28	29.639047	NODE_13_length_326553_cov_29.639047_83
_4197	GT2_Glycos_transf_2.hmm	1.3e-39	29.639047	NODE_13_length_326553_cov_29.639047_85
_4198	GT2_Glycos_transf_2.hmm	5.3e-29	29.639047	NODE_13_length_326553_cov_29.639047_86
_4199	GH2.hmm	5.2e-106	29.639047	NODE_13_length_326553_cov_29.639047_87
_4207	GH2.hmm	9.1e-106	29.639047	NODE_13_length_326553_cov_29.639047_95
_4219	GH110.hmm	4.2e-52	29.639047	NODE_13_length_326553_cov_29.639047_107
_4316	GH123.hmm	1.8e-29	29.639047	NODE_13_length_326553_cov_29.639047_204
_4337	CBM35.hmm	8.9e-40	29.639047	NODE_13_length_326553_cov_29.639047_225
_4338	AA3_1.hmm	2e-06	29.639047	NODE_13_length_326553_cov_29.639047_226
_4413	GH29.hmm	2.2e-86	29.639047	NODE_13_length_326553_cov_29.639047_301
_4430	CE9.hmm	2e-17	29.639047	NODE_13_length_326553_cov_29.639047_318
_4431	GT51.hmm	4.4e-59	29.639047	NODE_13_length_326553_cov_29.639047_319
_4433	GH37.hmm	1.5e-14	29.639047	NODE_13_length_326553_cov_29.639047_321
_4439	GH3.hmm	7.2e-55	11.736118	NODE_14_length_324342_cov_11.736118_6
_4446	GT41.hmm	2.5e-09	11.736118	NODE_14_length_324342_cov_11.736118_13
_4452	GT41.hmm	6.5e-06	11.736118	NODE_14_length_324342_cov_11.736118_19
_4468	GT28.hmm	8e-41	11.736118	NODE_14_length_324342_cov_11.736118_35
_4483	CBM50.hmm	2.3e-11	11.736118	NODE_14_length_324342_cov_11.736118_50
_4495	GH2.hmm	7.7e-99	11.736118	NODE_14_length_324342_cov_11.736118_62
_4496	GH3.hmm	2.1e-48	11.736118	NODE_14_length_324342_cov_11.736118_63
_4523	CE4.hmm	5.8e-26	11.736118	NODE_14_length_324342_cov_11.736118_90
_4528	CE10.hmm	2.2e-40	11.736118	NODE_14_length_324342_cov_11.736118_95
_4561	GH23.hmm	4.1e-15	11.736118	NODE_14_length_324342_cov_11.736118_128
_4616	GH18.hmm	4.4e-36	11.736118	NODE_14_length_324342_cov_11.736118_183
_4698	GT35.hmm	4.5e-281	11.736118	NODE_14_length_324342_cov_11.736118_265
_4710	AA3_1.hmm	3.7e-06	11.736118	NODE_14_length_324342_cov_11.736118_277
_4720	GT35.hmm	4.1e-222	11.736118	NODE_14_length_324342_cov_11.736118_287
