ORF	predicted_protein	Full_Seq_E-value	Coverage	Location
_560	GT41.hmm	4.1e-15	14.848906	NODE_2_length_423686_cov_14.848906_119
_561	GT2_Glycos_transf_2.hmm	5.7e-22	14.848906	NODE_2_length_423686_cov_14.848906_120
_581	GH123.hmm	2.3e-163	14.848906	NODE_2_length_423686_cov_14.848906_140
_586	GH85.hmm	1.4e-38	14.848906	NODE_2_length_423686_cov_14.848906_145
_587	GH85.hmm	1.9e-37	14.848906	NODE_2_length_423686_cov_14.848906_146
_596	CE3.hmm	3.7e-14	14.848906	NODE_2_length_423686_cov_14.848906_155
_617	CE10.hmm	1.7e-29	14.848906	NODE_2_length_423686_cov_14.848906_176
_620	GT2_Glycos_transf_2.hmm	6.3e-29	14.848906	NODE_2_length_423686_cov_14.848906_179
_641	GT2_Glycos_transf_2.hmm	8.8e-24	14.848906	NODE_2_length_423686_cov_14.848906_200
_642	AA3_1.hmm	6.4e-07	14.848906	NODE_2_length_423686_cov_14.848906_201
_657	GH13_8.hmm	2.9e-149	14.848906	NODE_2_length_423686_cov_14.848906_216
_675	GT4.hmm	9.4e-28	14.848906	NODE_2_length_423686_cov_14.848906_234
_685	GH2.hmm	7.9e-184	14.848906	NODE_2_length_423686_cov_14.848906_244
_695	GH130.hmm	4.6e-90	14.848906	NODE_2_length_423686_cov_14.848906_254
_713	GH33.hmm	3.4e-83	14.848906	NODE_2_length_423686_cov_14.848906_272
_753	PL22.hmm	1.5e-19	14.848906	NODE_2_length_423686_cov_14.848906_312
_757	GT2_Glycos_transf_2.hmm	2.1e-21	14.848906	NODE_2_length_423686_cov_14.848906_316
_759	GH109.hmm	3.8e-52	14.848906	NODE_2_length_423686_cov_14.848906_318
_760	GH84.hmm	1.2e-105	14.848906	NODE_2_length_423686_cov_14.848906_319
_777	GH85.hmm	9.3e-34	14.848906	NODE_2_length_423686_cov_14.848906_336
_798	CBM9.hmm	5.1e-43	4.022285	NODE_3_length_384606_cov_4.022285_7
_812	GT2_Glycos_transf_2.hmm	3.6e-23	4.022285	NODE_3_length_384606_cov_4.022285_21
_813	GT4.hmm	2.9e-21	4.022285	NODE_3_length_384606_cov_4.022285_22
_814	GT4.hmm	9.1e-31	4.022285	NODE_3_length_384606_cov_4.022285_23
_815	GT4.hmm	3.3e-06	4.022285	NODE_3_length_384606_cov_4.022285_24
_898	GH125.hmm	3.1e-158	4.022285	NODE_3_length_384606_cov_4.022285_107
_899	GH125.hmm	2.2e-06	4.022285	NODE_3_length_384606_cov_4.022285_108
_900	GH63.hmm	3e-32	4.022285	NODE_3_length_384606_cov_4.022285_109
_903	GH92.hmm	2.9e-187	4.022285	NODE_3_length_384606_cov_4.022285_112
_918	GH2.hmm	1.5e-119	4.022285	NODE_3_length_384606_cov_4.022285_127
_919	GH92.hmm	2.5e-178	4.022285	NODE_3_length_384606_cov_4.022285_128
_920	GH20.hmm	1.3e-122	4.022285	NODE_3_length_384606_cov_4.022285_129
_922	GH20.hmm	1.9e-127	4.022285	NODE_3_length_384606_cov_4.022285_131
_923	GH2.hmm	5.6e-112	4.022285	NODE_3_length_384606_cov_4.022285_132
_924	CE3.hmm	5.4e-15	4.022285	NODE_3_length_384606_cov_4.022285_133
_925	CE3.hmm	5.6e-14	4.022285	NODE_3_length_384606_cov_4.022285_134
_926	GH20.hmm	6.5e-62	4.022285	NODE_3_length_384606_cov_4.022285_135
_927	GH33.hmm	2.1e-93	4.022285	NODE_3_length_384606_cov_4.022285_136
_939	CE7.hmm	9.2e-06	4.022285	NODE_3_length_384606_cov_4.022285_148
_944	GH76.hmm	6.6e-07	4.022285	NODE_3_length_384606_cov_4.022285_153
_967	GT41.hmm	7.7e-39	4.022285	NODE_3_length_384606_cov_4.022285_176
_989	GH2.hmm	7.2e-95	4.022285	NODE_3_length_384606_cov_4.022285_198
_1003	GT41.hmm	6.6e-07	4.022285	NODE_3_length_384606_cov_4.022285_212
_1011	GH109.hmm	6.7e-15	4.022285	NODE_3_length_384606_cov_4.022285_220
_1033	CE9.hmm	3.7e-09	4.022285	NODE_3_length_384606_cov_4.022285_242
_1047	AA3_1.hmm	1.1e-10	4.022285	NODE_3_length_384606_cov_4.022285_256
_1056	GT2_Glycos_transf_2.hmm	5.9e-23	4.022285	NODE_3_length_384606_cov_4.022285_265
_1060	PL8.hmm	1.6e-62	4.022285	NODE_3_length_384606_cov_4.022285_269
_1061	GH16.hmm	2.2e-43	4.022285	NODE_3_length_384606_cov_4.022285_270
_1094	GT2_Glycos_transf_2.hmm	6.6e-12	4.022285	NODE_3_length_384606_cov_4.022285_303
_1095	GT4.hmm	4.1e-24	4.022285	NODE_3_length_384606_cov_4.022285_304
_1097	GT32.hmm	7.9e-22	4.022285	NODE_3_length_384606_cov_4.022285_306
_1127	GH20.hmm	1.1e-69	7.911887	NODE_4_length_378721_cov_7.911887_29
_1173	CBM50.hmm	4.3e-12	7.911887	NODE_4_length_378721_cov_7.911887_75
_1184	GH29.hmm	3.2e-76	7.911887	NODE_4_length_378721_cov_7.911887_86
_1186	GH141.hmm	7.4e-25	7.911887	NODE_4_length_378721_cov_7.911887_88
_1188	GH117.hmm	1.1e-30	7.911887	NODE_4_length_378721_cov_7.911887_90
_1191	GH20.hmm	7.3e-54	7.911887	NODE_4_length_378721_cov_7.911887_93
_1192	GH20.hmm	1.3e-53	7.911887	NODE_4_length_378721_cov_7.911887_94
_1196	GH20.hmm	4.7e-126	7.911887	NODE_4_length_378721_cov_7.911887_98
_1200	GH18.hmm	5.6e-14	7.911887	NODE_4_length_378721_cov_7.911887_102
_1201	GH97.hmm	5.8e-132	7.911887	NODE_4_length_378721_cov_7.911887_103
_1202	GH154.hmm	8.8e-10	7.911887	NODE_4_length_378721_cov_7.911887_104
_1203	GH154.hmm	7.4e-73	7.911887	NODE_4_length_378721_cov_7.911887_105
_1204	GT41.hmm	2.4e-22	7.911887	NODE_4_length_378721_cov_7.911887_106
_1239	GH18.hmm	2.5e-12	7.911887	NODE_4_length_378721_cov_7.911887_141
_1240	CBM40.hmm	8.9e-09	7.911887	NODE_4_length_378721_cov_7.911887_142
_1246	GH92.hmm	2.3e-186	7.911887	NODE_4_length_378721_cov_7.911887_148
_1247	GH92.hmm	1.8e-192	7.911887	NODE_4_length_378721_cov_7.911887_149
_1250	GH92.hmm	3.7e-196	7.911887	NODE_4_length_378721_cov_7.911887_152
_1260	GH23.hmm	3.9e-24	7.911887	NODE_4_length_378721_cov_7.911887_162
_1265	GT19.hmm	1.8e-115	7.911887	NODE_4_length_378721_cov_7.911887_167
_1285	GH2.hmm	1.4e-210	7.911887	NODE_4_length_378721_cov_7.911887_187
_1314	GH105.hmm	1.5e-120	7.911887	NODE_4_length_378721_cov_7.911887_216
_1315	CE8.hmm	6.2e-107	7.911887	NODE_4_length_378721_cov_7.911887_217
_1316	CE8.hmm	3.4e-100	7.911887	NODE_4_length_378721_cov_7.911887_218
_1318	PL1_2.hmm	5.5e-78	7.911887	NODE_4_length_378721_cov_7.911887_220
_1319	PL1_2.hmm	3e-78	7.911887	NODE_4_length_378721_cov_7.911887_221
_1320	PL1_2.hmm	8.6e-69	7.911887	NODE_4_length_378721_cov_7.911887_222
_1326	AA6.hmm	1.6e-08	7.911887	NODE_4_length_378721_cov_7.911887_228
_1330	GT41.hmm	5.1e-14	7.911887	NODE_4_length_378721_cov_7.911887_232
_1334	GH106.hmm	0	7.911887	NODE_4_length_378721_cov_7.911887_236
_1335	GH28.hmm	1e-66	7.911887	NODE_4_length_378721_cov_7.911887_237
_1337	GH28.hmm	4.8e-62	7.911887	NODE_4_length_378721_cov_7.911887_239
_1338	CE12.hmm	1.5e-74	7.911887	NODE_4_length_378721_cov_7.911887_240
_1339	GH2.hmm	4.2e-69	7.911887	NODE_4_length_378721_cov_7.911887_241
_1340	GH42.hmm	5.9e-121	7.911887	NODE_4_length_378721_cov_7.911887_242
_1348	PL11_1.hmm	7.2e-185	7.911887	NODE_4_length_378721_cov_7.911887_250
_1349	PL26.hmm	0	7.911887	NODE_4_length_378721_cov_7.911887_251
_1352	CE12.hmm	1.7e-117	7.911887	NODE_4_length_378721_cov_7.911887_254
_1353	GH105.hmm	1.1e-93	7.911887	NODE_4_length_378721_cov_7.911887_255
_1354	PL11_1.hmm	3.3e-266	7.911887	NODE_4_length_378721_cov_7.911887_256
_1355	GH105.hmm	2.5e-90	7.911887	NODE_4_length_378721_cov_7.911887_257
_1361	PL9_1.hmm	1.2e-97	7.911887	NODE_4_length_378721_cov_7.911887_263
_1368	GH43_10.hmm	3.2e-109	7.911887	NODE_4_length_378721_cov_7.911887_270
_1370	GH28.hmm	4.8e-88	7.911887	NODE_4_length_378721_cov_7.911887_272
_1376	CE1.hmm	9.4e-15	7.911887	NODE_4_length_378721_cov_7.911887_278
_1400	GT26.hmm	8.9e-34	8.518766	NODE_5_length_378275_cov_8.518766_4
_1405	GH31.hmm	5.7e-135	8.518766	NODE_5_length_378275_cov_8.518766_9
_1406	CE7.hmm	1.5e-75	8.518766	NODE_5_length_378275_cov_8.518766_10
_1407	GH5_7.hmm	6.9e-90	8.518766	NODE_5_length_378275_cov_8.518766_11
_1408	CE6.hmm	1.1e-10	8.518766	NODE_5_length_378275_cov_8.518766_12
_1451	GT2_Glycos_transf_2.hmm	8.5e-23	8.518766	NODE_5_length_378275_cov_8.518766_55
_1453	CE7.hmm	3.9e-15	8.518766	NODE_5_length_378275_cov_8.518766_57
_1454	GH51.hmm	9e-101	8.518766	NODE_5_length_378275_cov_8.518766_58
_1458	GT51.hmm	1.4e-61	8.518766	NODE_5_length_378275_cov_8.518766_62
_1472	GH10.hmm	3.6e-71	8.518766	NODE_5_length_378275_cov_8.518766_76
_1497	GT4.hmm	1.1e-22	8.518766	NODE_5_length_378275_cov_8.518766_101
_1510	GT32.hmm	8.8e-18	8.518766	NODE_5_length_378275_cov_8.518766_114
_1522	GH30_2.hmm	2.9e-154	8.518766	NODE_5_length_378275_cov_8.518766_126
_1524	GT2_Glycos_transf_2.hmm	5.6e-34	8.518766	NODE_5_length_378275_cov_8.518766_128
_1540	GT4.hmm	2.7e-28	8.518766	NODE_5_length_378275_cov_8.518766_144
_1543	PL22.hmm	8.6e-24	8.518766	NODE_5_length_378275_cov_8.518766_147
_1548	GH95.hmm	1.8e-267	8.518766	NODE_5_length_378275_cov_8.518766_152
_1563	GH13_8.hmm	3e-148	8.518766	NODE_5_length_378275_cov_8.518766_167
_1564	CE9.hmm	2e-12	8.518766	NODE_5_length_378275_cov_8.518766_168
_1582	GT2_Glycos_transf_2.hmm	6.5e-23	8.518766	NODE_5_length_378275_cov_8.518766_186
_1583	GT2_Glycos_transf_2.hmm	1.1e-28	8.518766	NODE_5_length_378275_cov_8.518766_187
_1584	GT32.hmm	1.8e-22	8.518766	NODE_5_length_378275_cov_8.518766_188
_1585	GT32.hmm	5.5e-18	8.518766	NODE_5_length_378275_cov_8.518766_189
_1587	GT4.hmm	1.4e-30	8.518766	NODE_5_length_378275_cov_8.518766_191
_1588	GT4.hmm	2e-19	8.518766	NODE_5_length_378275_cov_8.518766_192
_1591	GT4.hmm	2.1e-42	8.518766	NODE_5_length_378275_cov_8.518766_195
_1593	GT2_Glycos_transf_2.hmm	7.1e-31	8.518766	NODE_5_length_378275_cov_8.518766_197
_1594	GT4.hmm	1.3e-33	8.518766	NODE_5_length_378275_cov_8.518766_198
_1595	GT4.hmm	1.1e-18	8.518766	NODE_5_length_378275_cov_8.518766_199
_1597	GT4.hmm	1.9e-21	8.518766	NODE_5_length_378275_cov_8.518766_201
_1598	GT2_Glycos_transf_2.hmm	7.6e-30	8.518766	NODE_5_length_378275_cov_8.518766_202
_1601	GT8.hmm	1.8e-07	8.518766	NODE_5_length_378275_cov_8.518766_205
_1602	GT2_Glycos_transf_2.hmm	4.2e-28	8.518766	NODE_5_length_378275_cov_8.518766_206
_1605	GT2_Glycos_transf_2.hmm	7.7e-14	8.518766	NODE_5_length_378275_cov_8.518766_209
_1611	GT2_Glycos_transf_2.hmm	3.3e-30	8.518766	NODE_5_length_378275_cov_8.518766_215
_1617	GH127.hmm	1.5e-208	8.518766	NODE_5_length_378275_cov_8.518766_221
_1618	GH43_34.hmm	2.8e-81	8.518766	NODE_5_length_378275_cov_8.518766_222
_1619	GH97.hmm	1.4e-186	8.518766	NODE_5_length_378275_cov_8.518766_223
_1620	GH127.hmm	1.3e-211	8.518766	NODE_5_length_378275_cov_8.518766_224
_1630	GT41.hmm	2.5e-18	8.518766	NODE_5_length_378275_cov_8.518766_234
_1634	GT2_Glycos_transf_2.hmm	5.9e-24	8.518766	NODE_5_length_378275_cov_8.518766_238
_1636	CE7.hmm	3.4e-08	8.518766	NODE_5_length_378275_cov_8.518766_240
_1638	AA6.hmm	3.7e-10	8.518766	NODE_5_length_378275_cov_8.518766_242
_1640	GH5_4.hmm	6.8e-92	8.518766	NODE_5_length_378275_cov_8.518766_244
_1676	GH24.hmm	7.1e-44	8.518766	NODE_5_length_378275_cov_8.518766_280
_1785	GH36.hmm	2.4e-41	12.535080	NODE_6_length_339730_cov_12.535080_69
_1793	AA6.hmm	6.1e-08	12.535080	NODE_6_length_339730_cov_12.535080_77
_1832	CE9.hmm	1.3e-06	12.535080	NODE_6_length_339730_cov_12.535080_116
_1869	CE10.hmm	1.4e-37	12.535080	NODE_6_length_339730_cov_12.535080_153
_1870	CE6.hmm	1.4e-09	12.535080	NODE_6_length_339730_cov_12.535080_154
_1871	PL5.hmm	2.6e-11	12.535080	NODE_6_length_339730_cov_12.535080_155
_1875	PL17_2.hmm	2.1e-70	12.535080	NODE_6_length_339730_cov_12.535080_159
_1876	PL6_1.hmm	6.6e-159	12.535080	NODE_6_length_339730_cov_12.535080_160
_1877	PL6.hmm	1.2e-100	12.535080	NODE_6_length_339730_cov_12.535080_161
_1890	GT2_Glycos_transf_2.hmm	5e-29	12.535080	NODE_6_length_339730_cov_12.535080_174
_1894	CE1.hmm	2.5e-14	12.535080	NODE_6_length_339730_cov_12.535080_178
_1896	GH73.hmm	4.8e-37	12.535080	NODE_6_length_339730_cov_12.535080_180
_1898	GT9.hmm	5.2e-34	12.535080	NODE_6_length_339730_cov_12.535080_182
_1910	CE1.hmm	1.5e-07	12.535080	NODE_6_length_339730_cov_12.535080_194
_1949	CE1.hmm	1.2e-07	12.535080	NODE_6_length_339730_cov_12.535080_233
_1953	GH3.hmm	6.7e-74	12.535080	NODE_6_length_339730_cov_12.535080_237
_1954	GH16.hmm	2e-44	12.535080	NODE_6_length_339730_cov_12.535080_238
_1980	CE3.hmm	4.9e-11	4.742443	NODE_7_length_324757_cov_4.742443_8
_2006	GH3.hmm	5.4e-71	4.742443	NODE_7_length_324757_cov_4.742443_34
_2007	GH144.hmm	1e-192	4.742443	NODE_7_length_324757_cov_4.742443_35
_2012	PL33_1.hmm	4.1e-61	4.742443	NODE_7_length_324757_cov_4.742443_40
_2013	GH88.hmm	2.2e-122	4.742443	NODE_7_length_324757_cov_4.742443_41
_2015	GH20.hmm	2.6e-110	4.742443	NODE_7_length_324757_cov_4.742443_43
_2016	GH2.hmm	1.5e-103	4.742443	NODE_7_length_324757_cov_4.742443_44
_2017	GH154.hmm	1.1e-109	4.742443	NODE_7_length_324757_cov_4.742443_45
_2026	GH78.hmm	7e-155	4.742443	NODE_7_length_324757_cov_4.742443_54
_2027	GH51.hmm	1.2e-63	4.742443	NODE_7_length_324757_cov_4.742443_55
_2028	GH127.hmm	1.6e-180	4.742443	NODE_7_length_324757_cov_4.742443_56
_2034	GH43_31.hmm	6.2e-16	4.742443	NODE_7_length_324757_cov_4.742443_62
_2038	GH43_31.hmm	1.8e-110	4.742443	NODE_7_length_324757_cov_4.742443_66
_2039	GH43_34.hmm	1.3e-67	4.742443	NODE_7_length_324757_cov_4.742443_67
_2043	GH125.hmm	2.2e-188	4.742443	NODE_7_length_324757_cov_4.742443_71
_2044	GH92.hmm	1.9e-186	4.742443	NODE_7_length_324757_cov_4.742443_72
_2045	CBM67.hmm	2.9e-08	4.742443	NODE_7_length_324757_cov_4.742443_73
_2047	GH76.hmm	3.3e-81	4.742443	NODE_7_length_324757_cov_4.742443_75
_2048	GH43_3.hmm	3.7e-116	4.742443	NODE_7_length_324757_cov_4.742443_76
_2053	GH38.hmm	1.1e-54	4.742443	NODE_7_length_324757_cov_4.742443_81
_2055	CBM67.hmm	1.8e-09	4.742443	NODE_7_length_324757_cov_4.742443_83
_2056	GH2.hmm	6.8e-101	4.742443	NODE_7_length_324757_cov_4.742443_84
_2057	GH43_26.hmm	9.8e-109	4.742443	NODE_7_length_324757_cov_4.742443_85
_2058	GH127.hmm	3.2e-37	4.742443	NODE_7_length_324757_cov_4.742443_86
_2059	GH127.hmm	6.8e-39	4.742443	NODE_7_length_324757_cov_4.742443_87
_2060	GH2.hmm	6.2e-103	4.742443	NODE_7_length_324757_cov_4.742443_88
_2061	GH76.hmm	4.5e-82	4.742443	NODE_7_length_324757_cov_4.742443_89
_2062	GH3.hmm	5.6e-71	4.742443	NODE_7_length_324757_cov_4.742443_90
_2063	GH43_26.hmm	1.1e-106	4.742443	NODE_7_length_324757_cov_4.742443_91
_2067	GT41.hmm	7.3e-26	4.742443	NODE_7_length_324757_cov_4.742443_95
_2086	GT28.hmm	2.8e-47	4.742443	NODE_7_length_324757_cov_4.742443_114
_2105	GH36.hmm	1.7e-213	4.742443	NODE_7_length_324757_cov_4.742443_133
_2111	GH27.hmm	2.6e-58	4.742443	NODE_7_length_324757_cov_4.742443_139
_2155	GT2_Glycos_transf_2.hmm	1.5e-39	4.742443	NODE_7_length_324757_cov_4.742443_183
_2156	GT2_Glycos_transf_2.hmm	2.4e-19	4.742443	NODE_7_length_324757_cov_4.742443_184
_2157	GT90.hmm	3e-17	4.742443	NODE_7_length_324757_cov_4.742443_185
_2158	GT8.hmm	4.6e-57	4.742443	NODE_7_length_324757_cov_4.742443_186
_2175	AA5.hmm	4.6e-07	4.742443	NODE_7_length_324757_cov_4.742443_203
_2188	GH2.hmm	1.4e-221	4.742443	NODE_7_length_324757_cov_4.742443_216
_2193	CBM9.hmm	2.5e-10	4.742443	NODE_7_length_324757_cov_4.742443_221
_2226	GH13_8.hmm	1.6e-149	23.328779	NODE_8_length_318698_cov_23.328779_7
_2266	GT2_Glycos_transf_2.hmm	3.9e-13	23.328779	NODE_8_length_318698_cov_23.328779_47
_2274	GT2_Glycos_transf_2.hmm	6.9e-30	23.328779	NODE_8_length_318698_cov_23.328779_55
_2288	AA3_1.hmm	6.8e-09	23.328779	NODE_8_length_318698_cov_23.328779_69
_2314	GT2_Glycos_transf_2.hmm	6.2e-14	23.328779	NODE_8_length_318698_cov_23.328779_95
_2380	GH78.hmm	9.3e-15	23.328779	NODE_8_length_318698_cov_23.328779_161
_2385	GT2_Glycos_transf_2.hmm	2e-29	23.328779	NODE_8_length_318698_cov_23.328779_166
_2390	GH23.hmm	4.8e-24	23.328779	NODE_8_length_318698_cov_23.328779_171
_2398	GT51.hmm	1.7e-62	23.328779	NODE_8_length_318698_cov_23.328779_179
_2401	GH77.hmm	1.3e-150	23.328779	NODE_8_length_318698_cov_23.328779_182
_2411	GT28.hmm	2.8e-10	23.328779	NODE_8_length_318698_cov_23.328779_192
_2414	GT2_Glycos_transf_2.hmm	1.8e-26	23.328779	NODE_8_length_318698_cov_23.328779_195
_2416	GT2_Glycos_transf_2.hmm	7.7e-29	23.328779	NODE_8_length_318698_cov_23.328779_197
_2417	GT2_Glycos_transf_2.hmm	2e-19	23.328779	NODE_8_length_318698_cov_23.328779_198
_2428	GH2.hmm	3.9e-118	23.328779	NODE_8_length_318698_cov_23.328779_209
_2438	CBM50.hmm	5.2e-25	23.328779	NODE_8_length_318698_cov_23.328779_219
_2458	GT41.hmm	2.2e-06	23.328779	NODE_8_length_318698_cov_23.328779_239
_2483	GH97.hmm	2.8e-241	24.092148	NODE_9_length_313222_cov_24.092148_9
_2546	GH92.hmm	9.2e-172	24.092148	NODE_9_length_313222_cov_24.092148_72
_2547	GH92.hmm	2.9e-174	24.092148	NODE_9_length_313222_cov_24.092148_73
_2580	GT41.hmm	1.3e-14	24.092148	NODE_9_length_313222_cov_24.092148_106
_2589	GH23.hmm	5e-21	24.092148	NODE_9_length_313222_cov_24.092148_115
_2598	GT41.hmm	6.1e-12	24.092148	NODE_9_length_313222_cov_24.092148_124
_2623	GT2_Glycos_transf_2.hmm	5.2e-27	24.092148	NODE_9_length_313222_cov_24.092148_149
_2636	GT27.hmm	1.7e-25	24.092148	NODE_9_length_313222_cov_24.092148_162
_2691	GH5_7.hmm	9.9e-83	24.092148	NODE_9_length_313222_cov_24.092148_217
_2693	GH13_38.hmm	5e-167	24.092148	NODE_9_length_313222_cov_24.092148_219
_2696	GH33.hmm	9.4e-77	24.092148	NODE_9_length_313222_cov_24.092148_222
_2716	GH84.hmm	1.4e-105	24.092148	NODE_9_length_313222_cov_24.092148_242
_2724	GH2.hmm	7.5e-198	24.092148	NODE_9_length_313222_cov_24.092148_250
_2729	GT87.hmm	4.2e-08	24.092148	NODE_9_length_313222_cov_24.092148_255
_2730	GT2_Glycos_transf_2.hmm	1.5e-30	24.092148	NODE_9_length_313222_cov_24.092148_256
_2731	CE4.hmm	1.4e-17	24.092148	NODE_9_length_313222_cov_24.092148_257
_2747	GH25.hmm	2.2e-42	25.424219	NODE_10_length_284175_cov_25.424219_5
_2810	CE10.hmm	3.8e-34	25.424219	NODE_10_length_284175_cov_25.424219_68
_2813	GH2.hmm	2.2e-173	25.424219	NODE_10_length_284175_cov_25.424219_71
_2815	GH31.hmm	3.6e-113	25.424219	NODE_10_length_284175_cov_25.424219_73
_2816	GH110.hmm	6.3e-126	25.424219	NODE_10_length_284175_cov_25.424219_74
_2843	GT83.hmm	2.3e-08	25.424219	NODE_10_length_284175_cov_25.424219_101
_2899	CE1.hmm	1.6e-09	25.424219	NODE_10_length_284175_cov_25.424219_157
_2901	GH18.hmm	4.2e-25	25.424219	NODE_10_length_284175_cov_25.424219_159
_2905	GH73.hmm	7.2e-09	25.424219	NODE_10_length_284175_cov_25.424219_163
_2929	dockerin.hmm	9.6e-08	25.424219	NODE_10_length_284175_cov_25.424219_187
_2931	GH95.hmm	4.8e-225	25.424219	NODE_10_length_284175_cov_25.424219_189
_2934	GH109.hmm	8.2e-19	25.424219	NODE_10_length_284175_cov_25.424219_192
_2966	CE4.hmm	9.7e-30	25.424219	NODE_10_length_284175_cov_25.424219_224
_2969	GH51.hmm	1.7e-96	25.424219	NODE_10_length_284175_cov_25.424219_227
_3013	GH29.hmm	7.8e-96	25.831341	NODE_11_length_281859_cov_25.831341_15
_3014	cohesin.hmm	3.1e-10	25.831341	NODE_11_length_281859_cov_25.831341_16
_3039	GH2.hmm	1.1e-212	25.831341	NODE_11_length_281859_cov_25.831341_41
_3058	CE10.hmm	8.9e-34	25.831341	NODE_11_length_281859_cov_25.831341_60
_3085	GH95.hmm	1.4e-118	25.831341	NODE_11_length_281859_cov_25.831341_87
_3107	dockerin.hmm	7.4e-07	25.831341	NODE_11_length_281859_cov_25.831341_109
_3127	GH2.hmm	1.9e-96	25.831341	NODE_11_length_281859_cov_25.831341_129
