ORF,predicted_protein,Full_Seq_E-value,Coverage,Location
_924,GH105.hmm,9.20E-118,,contig-125_2_107
_977,CBM50.hmm,7.20E-07,,contig-125_2_160
_1048,GT51.hmm,1.30E-58,,contig-125_2_231
_1049,GH13_13.hmm,3.00E-60,,contig-125_2_232
_1050,GT39.hmm,3.80E-11,,contig-125_2_233
_1056,GH109.hmm,7.30E-11,,contig-125_2_239
_1117,GH28.hmm,4.70E-65,,contig-125_2_300
_1138,GH13_13.hmm,1.10E-65,,contig-125_2_321
_1223,GH23.hmm,2.30E-27,,contig-125_3_85
_1236,GT5.hmm,1.20E-178,,contig-125_3_98
_1293,GH3.hmm,1.40E-61,,contig-125_3_155
_1316,GT2.hmm,1.60E-25,,contig-125_3_178
_1340,GH5_2.hmm,4.20E-67,,contig-125_3_202
_1392,GH94.hmm,5.10E-252,,contig-125_3_254
_1408,AA3_1.hmm,1.80E-06,,contig-125_3_270
_1424,CE3.hmm,3.70E-07,,contig-125_3_286
_1459,CBM50.hmm,2.00E-07,,contig-125_4_18
_1495,GH5_1.hmm,1.70E-95,,contig-125_4_54
_1558,GH3.hmm,1.20E-52,,contig-125_4_117
_1561,GT2.hmm,2.00E-24,,contig-125_4_120
_1568,GH73.hmm,1.40E-28,,contig-125_4_127
_1580,CBM50.hmm,3.80E-15,,contig-125_4_139
_1610,GH23.hmm,7.90E-22,,contig-125_4_169
_1665,GH13_9.hmm,7.90E-139,,contig-125_4_224
_1705,GH73.hmm,7.10E-10,,contig-125_4_264
_1722,GH3.hmm,1.60E-40,,contig-125_4_281
_1789,GH1.hmm,3.00E-153,,contig-125_5_46
_1806,GT2.hmm,8.00E-45,,contig-125_5_63
_1813,GH73.hmm,4.60E-17,,contig-125_5_70
_1816,GH9.hmm,3.40E-101,,contig-125_5_73
_1822,GT4.hmm,1.80E-36,,contig-125_5_79
_1825,GT4.hmm,4.20E-07,,contig-125_5_82
_1843,AA3_1.hmm,4.30E-07,,contig-125_5_100
_1844,GH109.hmm,7.70E-20,,contig-125_5_101
_1849,GT2.hmm,7.80E-41,,contig-125_5_106
_1857,GT2.hmm,3.00E-21,,contig-125_5_114
_1928,CE10.hmm,4.60E-24,,contig-125_5_185
_1931,GH25.hmm,1.00E-45,,contig-125_5_188
_1954,GH13_9.hmm,1.00E-137,,contig-125_5_211
_2020,GT2.hmm,6.60E-19,,contig-125_5_277
_2032,GH77.hmm,9.10E-168,,contig-125_6_11
_2036,GH13_36.hmm,5.90E-112,,contig-125_6_15
_2076,CE4.hmm,9.80E-28,,contig-125_6_55
_2100,CE9.hmm,2.90E-07,,contig-125_6_79
_2115,CE4.hmm,8.60E-23,,contig-125_6_94
_2197,GH39.hmm,8.40E-06,,contig-125_6_176
_2239,GT41.hmm,2.40E-18,,contig-125_6_218
_2244,CE9.hmm,9.50E-09,,contig-125_6_223
_2271,GH13_11.hmm,3.40E-57,,contig-125_6_250
_2289,GH13_9.hmm,3.40E-135,,contig-125_6_268
_2292,CE2.hmm,7.10E-59,,contig-125_6_271
_2355,GH145.hmm,4.20E-119,,contig-125_7_38
_2375,GT2.hmm,3.70E-28,,contig-125_7_58
_2383,GT28.hmm,9.50E-47,,contig-125_7_66
_2400,GT5.hmm,1.30E-41,,contig-125_7_83
_2410,CE10.hmm,9.40E-27,,contig-125_7_93
_2413,GT2.hmm,1.00E-22,,contig-125_7_96
_2471,PL11.hmm,1.00E-216,,contig-125_7_154
_2472,GH43_4.hmm,2.60E-88,,contig-125_7_155
_2473,GH30_2.hmm,2.10E-169,,contig-125_7_156
_2475,CE4.hmm,1.20E-31,,contig-125_7_158
_2483,PL9.hmm,5.90E-109,,contig-125_7_166
_2484,CE8.hmm,6.70E-35,,contig-125_7_167
_2489,GT41.hmm,2.20E-07,,contig-125_7_172
_2522,CE9.hmm,7.80E-13,,contig-125_7_205
_2523,GT2.hmm,6.40E-31,,contig-125_7_206
_2527,GT41.hmm,6.20E-08,,contig-125_7_210
_2531,PL11.hmm,2.50E-09,,contig-125_7_214
_2541,GH10.hmm,2.70E-100,,contig-125_7_224
_2550,CE6.hmm,7.80E-32,,contig-125_7_233
_2551,GH43_10.hmm,2.10E-71,,contig-125_7_234
_2552,CE1.hmm,3.30E-25,,contig-125_7_235
_2553,GH43_35.hmm,1.00E-92,,contig-125_7_236
_2556,GT41.hmm,4.60E-06,,contig-125_8_2
_2557,GT41.hmm,1.30E-07,,contig-125_8_3
_2648,GT5.hmm,2.10E-185,,contig-125_8_94
_2650,GT41.hmm,8.80E-07,,contig-125_8_96
_2693,GT2.hmm,9.00E-27,,contig-125_8_139
_2742,GH3.hmm,9.80E-69,,contig-125_8_188
_2811,AA6.hmm,5.00E-06,,contig-125_8_257
_2812,AA6.hmm,6.40E-14,,contig-125_8_258
_2818,AA6.hmm,2.70E-06,,contig-125_8_264
_2819,AA6.hmm,6.20E-07,,contig-125_8_265
_2830,GH28.hmm,8.20E-54,,contig-125_9_9
_2832,GT2.hmm,2.50E-14,,contig-125_9_11
_2849,GH105.hmm,1.50E-115,,contig-125_9_28
_2851,CBM56.hmm,4.10E-07,,contig-125_9_30
_2852,CBM56.hmm,4.90E-09,,contig-125_9_31
_2853,PL1_2.hmm,1.50E-41,,contig-125_9_32
_2873,GH105.hmm,1.70E-89,,contig-125_9_52
_2874,PL11.hmm,4.60E-247,,contig-125_9_53
_2943,GT4.hmm,1.00E-23,,contig-125_9_122
_2946,GT4.hmm,8.10E-14,,contig-125_9_125
_2949,GT4.hmm,4.20E-37,,contig-125_9_128
_2951,GT4.hmm,1.70E-20,,contig-125_9_130
_2967,GT4.hmm,3.40E-25,,contig-125_9_146
_2969,GH31.hmm,2.40E-143,,contig-125_9_148
_2971,GH97.hmm,9.80E-159,,contig-125_9_150
_2972,GH31.hmm,2.10E-134,,contig-125_9_151
_2975,GT2.hmm,4.20E-24,,contig-125_9_154
_2976,GT2.hmm,1.80E-21,,contig-125_9_155
_2977,GT4.hmm,8.50E-35,,contig-125_9_156
_2978,GT4.hmm,7.10E-14,,contig-125_9_157
_2987,GT41.hmm,7.50E-16,,contig-125_9_166
_3066,GH78.hmm,4.40E-153,,contig-125_10_17
_3071,PL22.hmm,3.40E-08,,contig-125_10_22
_3090,GH109.hmm,6.00E-07,,contig-125_10_41
_3092,GH109.hmm,2.10E-13,,contig-125_10_43
_3102,GH97.hmm,9.80E-193,,contig-125_10_53
_3106,CE6.hmm,1.20E-11,,contig-125_10_57
_3107,GH76.hmm,4.00E-08,,contig-125_10_58
_3109,GH5_7.hmm,3.60E-64,,contig-125_10_60
_3113,CBM72.hmm,4.40E-08,,contig-125_10_64
_3114,GH26.hmm,2.10E-99,,contig-125_10_65
_3115,GH31.hmm,3.70E-145,,contig-125_10_66
_3116,GH94.hmm,6.40E-269,,contig-125_10_67
_3117,GH5_4.hmm,4.80E-96,,contig-125_10_68
_3118,GH26.hmm,1.60E-66,,contig-125_10_69
_3119,GH130.hmm,1.10E-88,,contig-125_10_70
_3121,GH5_2.hmm,1.80E-59,,contig-125_10_72
_3122,GH36.hmm,5.10E-213,,contig-125_10_73
_3138,GH39.hmm,7.10E-27,,contig-125_10_89
_3164,CE3.hmm,6.40E-09,,contig-125_10_115
_3175,GH13.hmm,4.00E-47,,contig-125_10_126
_3176,GH13.hmm,5.50E-55,,contig-125_10_127
_3202,GH20.hmm,1.60E-112,,contig-125_10_153
_3223,GH77.hmm,8.30E-155,,contig-125_10_174
_3224,GH97.hmm,9.80E-251,,contig-125_10_175
_3225,GH13.hmm,5.90E-60,,contig-125_10_176
_3256,GH3.hmm,3.80E-66,,contig-125_11_18
_3260,GH43_10.hmm,9.50E-106,,contig-125_11_22
_3261,GH43_35.hmm,9.00E-113,,contig-125_11_23
_3262,GH8.hmm,8.40E-85,,contig-125_11_24
_3269,GH115.hmm,1.60E-185,,contig-125_11_31
_3270,GH133.hmm,7.00E-124,,contig-125_11_32
_3276,CE2.hmm,4.90E-57,,contig-125_11_38
_3282,GH42.hmm,3.40E-161,,contig-125_11_44
_3284,CE10.hmm,2.00E-29,,contig-125_11_46
_3287,GH31.hmm,2.20E-129,,contig-125_11_49
_3288,GH43_12.hmm,7.30E-100,,contig-125_11_50
_3330,CE7.hmm,7.50E-10,,contig-125_11_92
_3343,GH43_4.hmm,1.90E-96,,contig-125_11_105
_3350,GH51.hmm,1.50E-105,,contig-125_11_112
_3351,CBM35.hmm,2.00E-10,,contig-125_11_113
_3364,GH43_26.hmm,6.00E-113,,contig-125_11_126
_3365,GH51.hmm,3.60E-138,,contig-125_11_127
_3368,GH13_20.hmm,3.10E-105,,contig-125_11_130
_3373,GH43_4.hmm,2.00E-98,,contig-125_11_135
_3375,GT28.hmm,2.80E-42,,contig-125_11_137
_3394,GH13_20.hmm,6.60E-71,,contig-125_11_156
_3397,CE7.hmm,5.10E-07,,contig-125_11_159
_3411,GH2.hmm,1.10E-108,,contig-125_11_173
_3412,GH3.hmm,5.20E-75,,contig-125_11_174
_3413,GH67.hmm,1.40E-276,,contig-125_11_175
_3464,CE2.hmm,1.00E-14,,contig-125_12_2
_3468,GH112.hmm,1.10E-277,,contig-125_12_6
_3469,CE12.hmm,5.40E-54,,contig-125_12_7
_3470,GH105.hmm,3.10E-76,,contig-125_12_8
_3475,GH2.hmm,6.80E-100,,contig-125_12_13
_3477,GH3.hmm,6.90E-59,,contig-125_12_15
_3478,GH1.hmm,1.30E-152,,contig-125_12_16
_3479,CE3.hmm,2.80E-07,,contig-125_12_17
_3480,CE2.hmm,2.30E-56,,contig-125_12_18
_3481,GH130.hmm,2.60E-92,,contig-125_12_19
_3483,GH130.hmm,2.30E-92,,contig-125_12_21
_3484,GH76.hmm,2.10E-12,,contig-125_12_22
_3490,GH36.hmm,4.20E-276,,contig-125_12_28
_3493,GH113.hmm,2.40E-107,,contig-125_12_31
_3506,GH13_5.hmm,2.60E-148,,contig-125_12_44
_3531,GH3.hmm,2.60E-46,,contig-125_12_69
_3562,GH5_4.hmm,2.70E-85,,contig-125_12_100
_3563,GT2.hmm,1.90E-27,,contig-125_12_101
_3586,GH13_20.hmm,4.20E-98,,contig-125_12_124
_3616,GT41.hmm,5.90E-09,,contig-125_12_154
_3637,GH94.hmm,1.20E-298,,contig-125_12_175
_3700,GH2.hmm,3.20E-99,,contig-125_13_4
_3701,GH1.hmm,1.20E-114,,contig-125_13_5
_3702,GH43_28.hmm,1.30E-117,,contig-125_13_6
_3704,GH78.hmm,5.40E-146,,contig-125_13_8
_3779,GH53.hmm,1.30E-106,,contig-125_13_83
_3781,GH42.hmm,2.00E-148,,contig-125_13_85
_3782,GH2.hmm,4.90E-146,,contig-125_13_86
_3783,GH2.hmm,8.70E-26,,contig-125_13_87
_3790,GH18.hmm,1.80E-34,,contig-125_13_94
_3831,GT35.hmm,1.20E-280,,contig-125_13_135
_3838,CE9.hmm,1.20E-17,,contig-125_13_142
_3839,GH9.hmm,2.00E-26,,contig-125_13_143
_3846,CE9.hmm,7.10E-21,,contig-125_13_150
_3850,CBM50.hmm,4.80E-09,,contig-125_13_154
_3934,GT28.hmm,9.70E-22,,contig-125_14_10
_3937,GH39.hmm,2.00E-160,,contig-125_14_13
_3938,GH43.hmm,6.40E-52,,contig-125_14_14
_3939,GH3.hmm,5.20E-77,,contig-125_14_15
_3940,GH10.hmm,4.00E-76,,contig-125_14_16
_3943,CBM35.hmm,2.00E-13,,contig-125_14_19
_3948,GH129.hmm,3.00E-14,,contig-125_14_24
_3961,GH13_20.hmm,1.20E-105,,contig-125_14_37
_4003,CE7.hmm,1.30E-08,,contig-125_14_79
_4017,GH53.hmm,1.40E-96,,contig-125_14_93
_4067,CBM50.hmm,6.50E-09,,contig-125_14_143
_4129,GH31.hmm,1.40E-138,,contig-125_14_205
_4132,CE10.hmm,2.40E-34,,contig-125_14_208
_4155,GT41.hmm,8.80E-11,,contig-125_15_1
_4163,GT4.hmm,8.90E-22,,contig-125_15_9
_4166,GT9.hmm,2.30E-28,,contig-125_15_12
_4171,GH13.hmm,2.00E-48,,contig-125_15_17
_4173,GH133.hmm,3.00E-77,,contig-125_15_19
_4174,GT4.hmm,1.10E-37,,contig-125_15_20
_4175,GH57.hmm,7.30E-64,,contig-125_15_21
_4239,GT41.hmm,4.00E-07,,contig-125_15_85
_4249,GT4.hmm,2.30E-26,,contig-125_15_95
_4250,GT2.hmm,1.00E-17,,contig-125_15_96
_4270,AA3_1.hmm,5.90E-06,,contig-125_15_116
_4279,GT41.hmm,2.10E-06,,contig-125_15_125
_4291,GH13_28.hmm,2.50E-39,,contig-125_15_137
_4303,GH115.hmm,1.20E-267,,contig-125_15_149
_4337,CBM50.hmm,4.30E-12,,contig-125_15_183
_4343,GT35.hmm,1.20E-128,,contig-125_15_189
_4344,GT3.hmm,3.30E-172,,contig-125_15_190
_4365,CBM62.hmm,2.10E-12,,contig-125_16_9
_4366,GH31.hmm,1.00E-142,,contig-125_16_10
_4373,GH78.hmm,8.30E-159,,contig-125_16_17
_4382,PL1_2.hmm,2.70E-56,,contig-125_16_26
_4398,GH30_8.hmm,8.40E-71,,contig-125_16_42
_4399,GH43_12.hmm,1.20E-116,,contig-125_16_43
_4400,GH67.hmm,2.10E-267,,contig-125_16_44
_4401,GH10.hmm,9.90E-97,,contig-125_16_45
_4409,CBM4.hmm,1.60E-07,,contig-125_16_53
_4410,GH115.hmm,3.50E-267,,contig-125_16_54
_4411,GH127.hmm,2.00E-29,,contig-125_16_55
_4412,GH95.hmm,1.50E-292,,contig-125_16_56
_4413,GH2.hmm,1.80E-125,,contig-125_16_57
_4415,CE6.hmm,2.00E-10,,contig-125_16_59
_4417,GH43_1.hmm,3.40E-136,,contig-125_16_61
_4418,GH97.hmm,3.80E-170,,contig-125_16_62
_4419,GH43_29.hmm,6.60E-84,,contig-125_16_63
_4420,GH43_29.hmm,1.20E-84,,contig-125_16_64
_4423,GH98.hmm,1.60E-106,,contig-125_16_67
_4424,GH43_10.hmm,4.40E-99,,contig-125_16_68
_4427,CE1.hmm,9.50E-14,,contig-125_16_71
_4504,CE4.hmm,9.30E-26,,contig-125_16_148
_4512,GH4.hmm,2.70E-06,,contig-125_16_156
_4519,GH3.hmm,4.90E-65,,contig-125_16_163
_4540,GH4.hmm,3.60E-06,,contig-125_17_9
_4565,CBM61.hmm,1.10E-08,,contig-125_17_34
_4590,GT30.hmm,2.20E-44,,contig-125_17_59
_4592,GH20.hmm,6.20E-106,,contig-125_17_61
_4612,CE3.hmm,4.60E-14,,contig-125_17_81
_4638,AA6.hmm,1.10E-06,,contig-125_17_107
_4641,GT41.hmm,2.60E-19,,contig-125_17_110
_4647,GT4.hmm,1.40E-19,,contig-125_17_116
_4648,GT2.hmm,3.80E-18,,contig-125_17_117
_4681,GT41.hmm,3.30E-16,,contig-125_17_150
_4695,GH130.hmm,5.20E-93,,contig-125_17_164
_4735,GH3.hmm,5.50E-65,,contig-125_18_37
_4779,CBM50.hmm,2.50E-19,,contig-125_18_81
_4780,GT94.hmm,2.70E-23,,contig-125_18_82
_4793,GH2.hmm,2.70E-109,,contig-125_18_95
_4794,GH2.hmm,7.70E-75,,contig-125_18_96
_4795,GH16.hmm,1.90E-09,,contig-125_18_97
_4796,GH16.hmm,1.70E-14,,contig-125_18_98
_4797,CBM44.hmm,7.70E-12,,contig-125_18_99
_4826,GH109.hmm,5.60E-19,,contig-125_18_128
_4836,GH28.hmm,3.90E-30,,contig-125_18_138
_4848,CBM50.hmm,9.90E-08,,contig-125_18_150
_4849,GH109.hmm,1.30E-57,,contig-125_18_151
_4850,CBM32.hmm,2.40E-09,,contig-125_18_152
_4851,CBM32.hmm,3.10E-12,,contig-125_18_153
_4857,GT51.hmm,9.40E-50,,contig-125_18_159
_4876,CE10.hmm,2.40E-09,,contig-125_19_8
_4881,CE2.hmm,2.10E-52,,contig-125_19_13
_4903,GT27.hmm,5.50E-22,,contig-125_19_35
_4944,GH18.hmm,2.80E-09,,contig-125_19_76
_4945,GH18.hmm,4.90E-12,,contig-125_19_77
_4960,GT4.hmm,7.30E-23,,contig-125_19_92
_4977,GH115.hmm,1.10E-14,,contig-125_19_109
_4991,CBM32.hmm,9.30E-09,,contig-125_19_123
_5005,GH43.hmm,5.40E-63,,contig-125_19_137
_5040,GT2.hmm,1.10E-26,,contig-125_19_172
_5064,GH105.hmm,3.20E-72,,contig-125_20_24
_5132,GT2.hmm,1.70E-33,,contig-125_20_92
_5134,GT4.hmm,1.70E-30,,contig-125_20_94
_5135,GT2.hmm,3.60E-18,,contig-125_20_95
_5136,GT2.hmm,2.00E-29,,contig-125_20_96
_5137,GT2.hmm,1.40E-28,,contig-125_20_97
_5138,GT2.hmm,6.50E-28,,contig-125_20_98
_5140,GT4.hmm,2.90E-39,,contig-125_20_100
_5141,GT4.hmm,8.10E-21,,contig-125_20_101
_5142,GT4.hmm,5.60E-35,,contig-125_20_102
_5152,GT41.hmm,3.80E-18,,contig-125_20_112
_5153,GH43_37.hmm,5.40E-71,,contig-125_20_113
_5154,GH35.hmm,9.30E-79,,contig-125_20_114
_5157,GH106.hmm,3.60E-218,,contig-125_20_117
_5158,GH78.hmm,1.50E-138,,contig-125_20_118
_5159,CBM67.hmm,4.20E-11,,contig-125_20_119
_5160,PL27.hmm,6.70E-215,,contig-125_20_120
_5170,GT56.hmm,1.00E-42,,contig-125_20_130
_5173,GT2.hmm,2.60E-20,,contig-125_20_133
_5179,GT2.hmm,5.00E-28,,contig-125_20_139
_5182,CE8.hmm,5.40E-101,,contig-125_20_142
_5189,GT40.hmm,1.10E-08,,contig-125_20_149
_5198,GH133.hmm,1.40E-98,,contig-125_20_158
_5199,GT4.hmm,2.90E-35,,contig-125_20_159
_5200,GH57.hmm,2.90E-49,,contig-125_20_160
_5231,GT2.hmm,4.60E-24,,contig-125_21_14
_5233,GT2.hmm,4.00E-13,,contig-125_21_16
_5251,AA3.hmm,7.40E-07,,contig-125_21_34
_5280,GT2.hmm,4.80E-20,,contig-125_21_63
_5297,GT41.hmm,3.60E-07,,contig-125_21_80
_5353,GT2.hmm,5.30E-21,,contig-125_21_136
_5354,GT2.hmm,8.60E-37,,contig-125_21_137
_5355,GT2.hmm,2.00E-22,,contig-125_21_138
_5356,GT2.hmm,3.20E-20,,contig-125_21_139
_5357,GT4.hmm,2.00E-35,,contig-125_21_140
_5396,GT2.hmm,5.90E-21,,contig-125_21_179
_5415,CBM32.hmm,4.40E-11,,contig-125_22_4
_5424,CE11.hmm,3.00E-93,,contig-125_22_13
_5483,GH18.hmm,2.40E-13,,contig-125_22_72
_5509,GH20.hmm,1.10E-121,,contig-125_22_98
_5513,CE10.hmm,5.70E-14,,contig-125_22_102
_5540,GH3.hmm,1.80E-67,,contig-125_22_129
_5541,GH92.hmm,9.40E-172,,contig-125_22_130
_5542,GH2.hmm,1.80E-192,,contig-125_22_131
_5544,GH29.hmm,3.40E-75,,contig-125_22_133
_5547,GH18.hmm,1.10E-06,,contig-125_22_136
_5557,GT41.hmm,1.30E-14,,contig-125_22_146
_5560,GH136.hmm,8.50E-108,,contig-125_22_149
_5561,GH136.hmm,1.20E-104,,contig-125_22_150
_5567,GH97.hmm,1.70E-245,,contig-125_22_156
_5568,GH13.hmm,8.90E-07,,contig-125_22_157
_5620,GT4.hmm,1.20E-33,,contig-125_23_51
_5647,GH2.hmm,5.50E-59,,contig-125_23_78
_5648,GH1.hmm,8.50E-156,,contig-125_23_79
_5649,CE3.hmm,1.70E-07,,contig-125_23_80
_5650,CE2.hmm,2.70E-56,,contig-125_23_81
_5651,GH130.hmm,2.20E-88,,contig-125_23_82
_5652,GH76.hmm,1.10E-07,,contig-125_23_83
_5653,GH5_4.hmm,7.40E-88,,contig-125_23_84
_5654,GH130.hmm,3.30E-96,,contig-125_23_85
_5656,GH36.hmm,2.20E-269,,contig-125_23_87
_5679,GH13_9.hmm,1.10E-136,,contig-125_23_110
_5695,GH13_11.hmm,8.30E-57,,contig-125_23_126
_5718,GH18.hmm,1.70E-40,,contig-125_23_149
_5734,CE4.hmm,8.50E-30,,contig-125_23_165
_5814,CE14.hmm,1.30E-18,,contig-125_24_77
_5825,CE9.hmm,2.70E-08,,contig-125_24_88
_5826,GT4.hmm,2.70E-30,,contig-125_24_89
_5836,GT19.hmm,6.20E-07,,contig-125_24_99
_5852,AA6.hmm,5.90E-07,,contig-125_24_115
_5866,SLH.hmm,1.20E-24,,contig-125_24_129
_5900,CE10.hmm,7.10E-50,,contig-125_25_9
_5992,CE1.hmm,2.50E-16,,contig-125_25_101
_6063,CE4.hmm,5.80E-27,,contig-125_25_172
_6231,GT8.hmm,6.00E-06,,contig-125_26_161
_6256,CE1.hmm,1.00E-28,,contig-125_27_7
_6257,CE1.hmm,1.30E-36,,contig-125_27_8
_6269,CBM4.hmm,1.50E-06,,contig-125_27_20
_6270,GH28.hmm,7.60E-61,,contig-125_27_21
_6272,GH9.hmm,1.40E-81,,contig-125_27_23
_6273,GH5_37.hmm,1.90E-135,,contig-125_27_24
_6277,GH16.hmm,2.60E-31,,contig-125_27_28
_6285,GH109.hmm,7.40E-15,,contig-125_27_36
_6370,GH43_12.hmm,3.60E-100,,contig-125_27_121
_6452,GH26.hmm,1.60E-86,,contig-125_28_25
_6453,CE1.hmm,6.80E-37,,contig-125_28_26
_6558,CE10.hmm,8.20E-29,,contig-125_28_131
_6560,GH2.hmm,1.20E-53,,contig-125_28_133
_6562,GH13_9.hmm,2.50E-101,,contig-125_28_135
_6587,CE4.hmm,1.80E-18,,contig-125_28_160
_6591,GH35.hmm,4.30E-121,,contig-125_28_164
_6609,GT26.hmm,6.50E-13,,contig-125_29_8
_6637,GT2.hmm,2.30E-28,,contig-125_29_36
_6639,GT2.hmm,4.20E-31,,contig-125_29_38
_6644,GT2.hmm,1.70E-17,,contig-125_29_43
_6645,GT4.hmm,1.70E-25,,contig-125_29_44
_6646,GT4.hmm,3.20E-25,,contig-125_29_45
_6647,GT8.hmm,7.10E-06,,contig-125_29_46
_6650,GT2.hmm,2.00E-25,,contig-125_29_49
_6655,GT28.hmm,1.10E-11,,contig-125_29_54
_6661,GT4.hmm,9.10E-33,,contig-125_29_60
_6665,CE4.hmm,5.70E-07,,contig-125_29_64
_6666,GT4.hmm,4.00E-25,,contig-125_29_65
_6667,GT4.hmm,1.70E-25,,contig-125_29_66
_6668,GT4.hmm,1.00E-30,,contig-125_29_67
_6670,GT4.hmm,3.40E-43,,contig-125_29_69
_6671,GT11.hmm,3.20E-50,,contig-125_29_70
_6672,GT2.hmm,3.60E-36,,contig-125_29_71
_6675,GT2.hmm,4.60E-20,,contig-125_29_74
_6677,GT11.hmm,1.20E-28,,contig-125_29_76
_6678,GT17.hmm,1.40E-61,,contig-125_29_77
_6684,GT13.hmm,8.00E-09,,contig-125_29_83
_6686,GT4.hmm,5.20E-32,,contig-125_29_85
_6688,GT2.hmm,6.00E-26,,contig-125_29_87
_6689,GT4.hmm,4.90E-28,,contig-125_29_88
_6692,GT23.hmm,6.20E-11,,contig-125_29_91
_6699,GT2.hmm,7.90E-16,,contig-125_29_98
