"","Comparison","SIMPER","OTU","krusk_p.val","fdr_krusk_p.val","Taxonomy","Left mean abund","Left stdev","Right mean abund","Right stdev"
"42","Winter_Spring",0.033479685062106,"GH1",0.0495346134356268,0.106994765020954,"NA","0.00556679951201523","0.0028123267445843","0.0162052172197176","0.00798976870032097"
"43","Winter_Spring",0.027063197703871,"GH78",0.0495346134356268,0.106994765020954,"NA","0.0146559016340955","0.000948869574944254","0.0205516133771641","0.00272396287204439"
"44","Winter_Spring",0.026108071739784,"CE9",0.126630457947616,0.220582088037783,"NA","0.0351840401853368","0.0046403166281783","0.034876100170546","0.00792781919920763"
"45","Winter_Spring",0.026068714580432,"GH31",0.0495346134356268,0.106994765020954,"NA","0.0175856966463854","0.00240238620847377","0.0222640707191499","0.00467991987715775"
"46","Winter_Spring",0.023427831529152,"GH25",0.0495346134356268,0.106994765020954,"NA","0.00811136531580848","0.00179130139137026","0.01442553066427","0.0023640368652693"
"47","Winter_Spring",0.0225691622579789,"GH36",0.0495346134356268,0.106994765020954,"NA","0.0154301275922976","0.00194424558637902","0.0195439553743374","0.00179029641851617"
"48","Winter_Spring",0.021038635392202,"GH5",0.0495346134356268,0.106994765020954,"NA","0.00898669626086317","0.00205913442759446","0.0142164124743569","0.00295918958041709"
"49","Winter_Spring",0.02058712078122,"CE1",0.126630457947616,0.220582088037783,"NA","0.0358289628389098","0.00302137076526776","0.0333594128192755","0.00501055111160825"
"50","Winter_Spring",0.020422165447259,"GH32",0.0495346134356268,0.106994765020954,"NA","0.00721295675364723","0.0015208854545871","0.0126895956671203","0.00262118951054558"
"51","Winter_Spring",0.020383407502833,"CE4",0.0495346134356268,0.106994765020954,"NA","0.0219222922493617","0.000858902444292878","0.0235292546301262","0.00458607527535685"
"52","Winter_Spring",0.018809677374925,"GH51",0.0495346134356268,0.106994765020954,"NA","0.00856557883302512","0.000836212950257885","0.0130726227361173","0.00231077771633451"
"53","Winter_Spring",0.017570921014732,"GH94",0.0495346134356268,0.106994765020954,"NA","0.00918989053633587","0.0030254746612684","0.0131795025680364","0.00207646294520321"
"54","Winter_Spring",0.017126331270909,"GH20",0.0495346134356268,0.106994765020954,"NA","0.0224344774326275","0.00296643189743894","0.0104051592195188","0.00140451918741531"
