"","Comparison","SIMPER","OTU","krusk_p.val","fdr_krusk_p.val","Taxonomy","Left mean abund","Left stdev","Right mean abund","Right stdev"
"20","Summer_Winter",0.013292053906071,"ko00052",0.827259346562712,0.827259346562712,"NA","0.0168466896043269","0.000550884070106893","0.0153367932334504","0.000637527208200912"
"21","Summer_Winter",0.013251943560146,"ko00680",0.827259346562712,0.827259346562712,"NA","0.0132485172147236","0.000590291538513888","0.0134890998972273","0.000458451951963288"
"22","Summer_Winter",0.013251613759919,"ko03018",0.512690760261924,0.701026141582631,"NA","0.0143748963875171","0.000697476184196881","0.0148994434436966","0.000876964745537616"
"23","Summer_Winter",0.012639798263567,"ko00030",0.827259346562712,0.827259346562712,"NA","0.0142191418250448","0.000212587691812282","0.0143446281313829","0.000100753947631586"
"24","Summer_Spring",0.0498150521817526,"ko02010",0.0495346134356268,0.184378838899278,"NA","0.0276981380239937","0.00367917501703821","0.0368831611814222","0.00483339398738759"
"25","Summer_Spring",0.0398811090759495,"ko00230",0.512690760261924,0.701026141582631,"NA","0.0417021753856801","0.00154242862966101","0.0420852930320517","0.00151054687458945"
"26","Summer_Spring",0.0376407804482169,"ko02020",0.275233524074834,0.701026141582631,"NA","0.0309060590457655","0.00259492440759864","0.0342976380438861","0.00410627114161997"
"27","Summer_Spring",0.032619459910335,"ko00240",0.512690760261924,0.701026141582631,"NA","0.0340881689712891","0.00168325288871421","0.0338114462238956","0.00128080350928686"
"28","Summer_Spring",0.02578450004884,"ko03010",0.512690760261924,0.701026141582631,"NA","0.0339733100111934","0.0026045336238208","0.0313991594372627","0.0016606849785566"
"29","Summer_Spring",0.025669786547985,"ko00970",0.512690760261924,0.701026141582631,"NA","0.0252515133100546","0.00138033169177816","0.0258910682855432","0.0012192480276367"
"30","Summer_Spring",0.025432621745034,"ko00520",0.512690760261924,0.701026141582631,"NA","0.0290431862243156","0.000906682542489482","0.0290096923109819","0.00149943941011897"
"31","Summer_Spring",0.024950182807193,"ko02024",0.275233524074834,0.701026141582631,"NA","0.0201664431694654","0.00109615970266786","0.0227448645625441","0.00309405307012168"
"32","Summer_Spring",0.023629716856296,"ko00500",0.512690760261924,0.701026141582631,"NA","0.0208388176558401","0.00124623060458587","0.0230734960742557","0.00167737739811014"
"33","Summer_Spring",0.021175697836293,"ko00010",0.512690760261924,0.701026141582631,"NA","0.0239233623247551","7.48226336949591e-05","0.02416252323052","0.00167672677305727"
"34","Summer_Spring",0.020219983393799,"ko00250",0.512690760261924,0.701026141582631,"NA","0.020079609398927","0.00108538075967252","0.020428469596114","0.000663396382525057"
"35","Summer_Spring",0.018642538943004,"ko00620",0.512690760261924,0.701026141582631,"NA","0.0194046133469038","0.00043873385081327","0.0200616592797112","0.000977329408444452"
"36","Summer_Spring",0.016779630907867,"ko03440",0.512690760261924,0.701026141582631,"NA","0.01585511999397","0.00152813330557619","0.0163019931012268","0.000521735384254796"
"37","Summer_Spring",0.016454414222548,"ko00550",0.512690760261924,0.701026141582631,"NA","0.0143893720728245","0.00197314905550954","0.0153031393889952","0.00102553896327357"
"38","Summer_Spring",0.015569048728344,"ko03430",0.512690760261924,0.701026141582631,"NA","0.0150251439866844","0.000938938368738238","0.0156606522840376","0.000647003657288672"
"39","Summer_Spring",0.015519953729288,"ko00270",0.512690760261924,0.701026141582631,"NA","0.0163639603664743","0.00067108773225335","0.0164060137608433","0.000645052546859209"
"40","Summer_Spring",0.01496138923206,"ko00030",0.126630457947616,0.368880029673491,"NA","0.0142191418250448","0.000212587691812282","0.0154746331526079","0.00131086765519387"
"41","Summer_Spring",0.014361127020582,"ko00720",0.512690760261924,0.701026141582631,"NA","0.0168993854375495","0.000346408157309871","0.0161554195798914","0.000371867877951863"
"42","Summer_Spring",0.013864443478254,"ko00680",0.512690760261924,0.701026141582631,"NA","0.0132485172147236","0.000590291538513888","0.0139572327536726","0.00075441908091711"
"43","Summer_Spring",0.013475406536026,"ko00052",0.512690760261924,0.701026141582631,"NA","0.0168466896043269","0.000550884070106893","0.0160929332685394","0.000472827333707357"
"44","Summer_Spring",0.013332841229857,"ko00260",0.512690760261924,0.701026141582631,"NA","0.0155170121868002","0.000490699671691681","0.0154064839848118","0.000711863823548917"
"45","Summer_Spring",0.012725936471538,"ko03030",0.512690760261924,0.701026141582631,"NA","0.0123308718247593","0.00107136030012153","0.012765487099162","0.000433643187911162"
"46","Winter_Spring",0.0681237518289357,"ko02010",0.0495346134356268,0.184378838899278,"NA","0.0280039008138393","0.00171115249719204","0.0368831611814222","0.00483339398738759"
"47","Winter_Spring",0.0408803743097663,"ko02020",0.0495346134356268,0.184378838899278,"NA","0.0317666119579924","0.00253579613894738","0.0342976380438861","0.00410627114161997"
"48","Winter_Spring",0.036981092132681,"ko00500",0.0495346134356268,0.184378838899278,"NA","0.0189238393813056","0.0015757802246511","0.0230734960742557","0.00167737739811014"
"49","Winter_Spring",0.030811464823185,"ko00230",0.0495346134356268,0.184378838899278,"NA","0.0438743223019537","0.000433338138660096","0.0420852930320517","0.00151054687458945"
"50","Winter_Spring",0.027740520701087,"ko02024",0.0495346134356268,0.184378838899278,"NA","0.0208945093311898","0.000936151125318965","0.0227448645625441","0.00309405307012168"
"51","Winter_Spring",0.021905730349695,"ko00010",0.0495346134356268,0.184378838899278,"NA","0.0240943205967754","0.00068827499707294","0.02416252323052","0.00167672677305727"
"52","Winter_Spring",0.021230595430565,"ko00520",0.0495346134356268,0.184378838899278,"NA","0.0302375758804458","0.000540296521215803","0.0290096923109819","0.00149943941011897"
"53","Winter_Spring",0.02122726825295,"ko00240",0.126630457947616,0.368880029673491,"NA","0.036422320066117","0.000931795700331753","0.0338114462238956","0.00128080350928686"
"54","Winter_Spring",0.02018897745101,"ko00250",0.0495346134356268,0.184378838899278,"NA","0.019928100917732","0.00121634680196246","0.020428469596114","0.000663396382525057"
"55","Winter_Spring",0.018558811862441,"ko00040",0.0495346134356268,0.184378838899278,"NA","0.00895066586170691","0.000890362757255604","0.011114394354937","0.000458805771363861"
"56","Winter_Spring",0.018377965543959,"ko00030",0.0495346134356268,0.184378838899278,"NA","0.0143446281313829","0.000100753947631586","0.0154746331526079","0.00131086765519387"
"57","Winter_Spring",0.017384043973538,"ko00052",0.0495346134356268,0.184378838899278,"NA","0.0153367932334504","0.000637527208200912","0.0160929332685394","0.000472827333707357"
"58","Winter_Spring",0.01700326456916,"ko03010",0.126630457947616,0.368880029673491,"NA","0.0348661336646178","0.0025521933772771","0.0313991594372627","0.0016606849785566"
"59","Winter_Spring",0.016730799752715,"ko00970",0.126630457947616,0.368880029673491,"NA","0.0278197261205387","0.00153411749593573","0.0258910682855432","0.0012192480276367"
"60","Winter_Spring",0.016564613845842,"ko00051",0.0495346134356268,0.184378838899278,"NA","0.0125615505119194","0.000422120696608696","0.0136529642949242","0.00077448069941629"
"61","Winter_Spring",0.015916844851572,"ko00620",0.0495346134356268,0.184378838899278,"NA","0.0205865420531075","0.000496867195009293","0.0200616592797112","0.000977329408444452"
"62","Winter_Spring",0.014416285088071,"ko02030",0.126630457947616,0.368880029673491,"NA","0.00296496482634961","0.00112383745628633","0.00520901101587747","0.00316812382338439"
"63","Winter_Spring",0.014339935633184,"ko00680",0.0495346134356268,0.184378838899278,"NA","0.0134890998972273","0.000458451951963288","0.0139572327536726","0.00075441908091711"
"64","Winter_Spring",0.01406923153559,"ko00550",0.0495346134356268,0.184378838899278,"NA","0.0152433473593577","0.0004427363068466","0.0153031393889952","0.00102553896327357"
"65","Winter_Spring",0.013953057021335,"ko00270",0.0495346134356268,0.184378838899278,"NA","0.0165919492715175","0.00051101359006974","0.0164060137608433","0.000645052546859209"
"66","Winter_Spring",0.013706764663923,"ko02040",0.827259346562712,0.827259346562712,"NA","0.00364971170192034","0.00144423995561732","0.00476101642160555","0.00375573264559343"
"67","Winter_Spring",0.013665107446238,"ko03430",0.0495346134356268,0.184378838899278,"NA","0.0157972287535199","0.000710450208589929","0.0156606522840376","0.000647003657288672"
