-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  Bin Id                         Marker lineage            # genomes   # markers   # marker sets    0     1     2    3    4    5+   Completeness   Contamination   Strain heterogeneity  
  3717.job2.output.78      o__Bacteroidales (UID2617)         213         406           265         19   215   103   45   18   6       95.72           78.88              11.82          
  3717.job2.output.20         k__Bacteria (UID203)            5449        104            58         3     13    88   0    0    0       94.83           77.59              51.14          
  3717.job2.output.36     f__Lachnospiraceae (UID1286)         57         420           207         32   385    3    0    0    0       94.75            1.09               0.00          
  3717.job2.output.40      o__Bacteroidales (UID2617)         213         406           265         71   330    5    0    0    0       93.17            1.13              40.00          
  3717.job2.output.68      p__Bacteroidetes (UID2605)         350         314           208         18   282    13   1    0    0       92.98            1.84              37.50          
  3717.job2.output.7       o__Bacteroidales (UID2617)         213         406           265         41   359    6    0    0    0       91.97            1.76              33.33          
  3717.job2.output.73       g__Bacteroides (UID2691)           33         839           309         74   535   211   19   0    0       91.73           29.67              43.66          
  3717.job2.output.34      o__Bacteroidales (UID2617)         213         406           265         43   361    1    1    0    0       91.64            1.13               0.00          
  3717.job2.output.23      o__Bacteroidales (UID2617)         213         406           265         24   380    2    0    0    0       91.51            0.38               0.00          
  3717.job2.output.63      o__Clostridiales (UID1226)         155         278           158         51   221    6    0    0    0       91.07            3.16              16.67          
  3717.job2.output.12      o__Bacteroidales (UID2657)         160         492           269         39   311   126   16   0    0       89.96           33.55              13.22          
  3717.job2.output.22        k__Bacteria (UID1453)            901         171           117         13   158    0    0    0    0       89.74            0.00               0.00          
  3717.job2.output.37      o__Bacteroidales (UID2657)         160         492           269         53   439    0    0    0    0       89.59            0.00               0.00          
  3717.job2.output.70      o__Clostridiales (UID1226)         155         278           158         31   247    0    0    0    0       89.24            0.00               0.00          
  3717.job2.output.65      o__Clostridiales (UID1120)         304         250           143         23   226    1    0    0    0       88.93            0.70               0.00          
  3717.job2.output.62        k__Bacteria (UID2495)            2993        147            91         12   134    1    0    0    0       86.81            0.10               0.00          
  3717.job2.output.24        k__Bacteria (UID2495)            2993        147            91         12   135    0    0    0    0       86.81            0.00               0.00          
  3717.job2.output.80        k__Bacteria (UID1453)            901         171           117         23   146    2    0    0    0       82.91            1.71              50.00          
  3717.job2.output.25      o__Clostridiales (UID1212)         172         263           149         48   214    1    0    0    0       82.08            0.67               0.00          
  3717.job2.output.27       g__Bacteroides (UID2691)           33         839           309        181   653    5    0    0    0       81.20            1.05              20.00          
  3717.job2.output.30      o__Clostridiales (UID1212)         172         263           149         38   221    2    2    0    0       81.09            2.24               0.00          
  3717.job2.output.74   c__Deltaproteobacteria (UID3218)       61         284           169         70   209    5    0    0    0       79.49            1.71               0.00          
  3717.job2.output.59         k__Bacteria (UID203)            5449        104            58         23    42    35   4    0    0       79.08           39.58              31.91          
  3717.job2.output.32      o__Bacteroidales (UID2617)         213         406           265         69   336    1    0    0    0       78.18            0.19               0.00          
  3717.job2.output.39        k__Bacteria (UID2329)            174         149            89         24   125    0    0    0    0       77.93            0.00               0.00          
  3717.job2.output.53     o__Lactobacillales (UID374)         471         350           191         97   249    4    0    0    0       77.82            0.55              25.00          
  3717.job2.output.75      o__Clostridiales (UID1226)         155         278           158         91   180    7    0    0    0       77.03            3.48               0.00          
  3717.job2.output.14      p__Bacteroidetes (UID2605)         350         314           208         88   220    6    0    0    0       71.11            1.84              16.67          
  3717.job2.output.81      o__Bacteroidales (UID2617)         213         406           265        139   262    5    0    0    0       70.58            0.83               0.00          
  3717.job2.output.54       c__Clostridia (UID1118)           387         223           124         55   168    0    0    0    0       69.69            0.00               0.00          
  3717.job2.output.33      o__Bacteroidales (UID2716)          92         487           270        131   356    0    0    0    0       68.69            0.00               0.00          
  3717.job2.output.13         k__Bacteria (UID203)            5449        104            58         58    45    1    0    0    0       67.59            0.86              100.00         
  3717.job2.output.21        k__Bacteria (UID2982)             88         229           147         78   150    1    0    0    0       67.27            0.68               0.00          
  3717.job2.output.82      o__Bacteroidales (UID2657)         160         492           269        168   324    0    0    0    0       62.83            0.00               0.00          
  3717.job2.output.69      o__Clostridiales (UID1212)         172         263           149        108   154    0    1    0    0       59.40            1.34               0.00          
  3717.job2.output.1         k__Bacteria (UID2565)            2921        152            93         73    77    2    0    0    0       57.73            1.14              50.00          
  3717.job2.output.45      o__Bacteroidales (UID2617)         213         406           265        174   223    9    0    0    0       55.87            1.06              44.44          
  3717.job2.output.48          k__Archaea (UID2)              207         149           107         63    49    26   9    2    0       52.66           25.69              15.38          
  3717.job2.output.15      o__Clostridiales (UID1212)         172         263           149        126   131    6    0    0    0       49.56            2.60               0.00          
  3717.job2.output.26      o__Bacteroidales (UID2716)          92         487           270        243   241    3    0    0    0       46.47            0.29              33.33          
  3717.job2.output.43      o__Clostridiales (UID1212)         172         261           148        140   108    13   0    0    0       45.61            3.89               7.69          
  3717.job2.output.44         k__Bacteria (UID203)            5449        104            58         73    30    1    0    0    0       43.10            1.72              100.00         
  3717.job2.output.29      o__Bacteroidales (UID2617)         213         406           265        208   198    0    0    0    0       42.83            0.00               0.00          
  3717.job2.output.71        k__Bacteria (UID2329)            174         149            89         89    60    0    0    0    0       34.26            0.00               0.00          
  3717.job2.output.56         k__Bacteria (UID203)            5449        104            58         80    24    0    0    0    0       32.76            0.00               0.00          
  3717.job2.output.58         k__Bacteria (UID203)            5449        104            58         85    19    0    0    0    0       27.59            0.00               0.00          
  3717.job2.output.72         k__Bacteria (UID203)            5449        104            58         90    14    0    0    0    0       20.69            0.00               0.00          
  3717.job2.output.9          k__Bacteria (UID203)            5449        104            58         96    8     0    0    0    0       12.07            0.00               0.00          
  3717.job2.output.19         k__Bacteria (UID203)            5449        103            58         86    17    0    0    0    0       10.34            0.00               0.00          
  3717.job2.output.61         k__Bacteria (UID203)            5449        104            58         99    5     0    0    0    0        6.90            0.00               0.00          
  3717.job2.output.64         k__Bacteria (UID203)            5449        103            57         99    4     0    0    0    0        5.26            0.00               0.00          
  3717.job2.output.49     f__Lachnospiraceae (UID1286)         57         420           207        391    29    0    0    0    0        4.83            0.00               0.00          
  3717.job2.output.46             root (UID1)                 5656         56            24         55    1     0    0    0    0        4.17            0.00               0.00          
  3717.job2.output.35         k__Bacteria (UID203)            5449        104            58        102    2     0    0    0    0        0.31            0.00               0.00          
  3717.job2.output.17         k__Bacteria (UID203)            5449        104            58        102    2     0    0    0    0        0.31            0.00               0.00          
  3717.job2.output.8              root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  3717.job2.output.77             root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  3717.job2.output.66             root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  3717.job2.output.55             root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  3717.job2.output.52             root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  3717.job2.output.50             root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  3717.job2.output.5              root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  3717.job2.output.3              root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  3717.job2.output.16             root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
  3717.job2.output.11             root (UID1)                 5656         56            24         56    0     0    0    0    0        0.00            0.00               0.00          
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
